feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,3,2,1,1,0,0,2,0,4,0,2,0,""
02,0,2,1,0,1,0,1,3,4,1,5,2,0,1,1,0,2,0,0,0,4,4,1,0,""
03,1,0,2,3,2,3,0,2,2,1,3,2,3,0,0,4,0,1,1,0,1,0,0,0,""
04,1,4,0,0,3,2,1,3,2,5,2,1,3,1,0,1,1,1,1,2,1,4,3,0,""
05,1,2,4,1,2,1,4,3,1,5,1,2,3,2,3,2,1,1,1,0,1,3,0,3,""
06,0,2,2,0,2,2,2,1,2,0,0,2,0,0,1,0,1,0,1,1,2,1,1,2,""
07,2,2,0,1,1,1,1,0,0,2,0,0,0,1,2,2,0,0,1,0,1,1,3,0,""
08,2,1,2,1,2,1,2,4,1,1,1,3,0,0,2,0,1,0,0,1,1,2,0,0,""
09,1,0,1,2,2,1,3,2,3,0,2,0,3,1,1,0,1,0,0,4,1,0,2,1,""
10,0,1,1,0,0,1,1,0,0,1,3,1,0,0,1,1,0,0,2,0,2,0,1,0,""
11,0,3,1,2,1,1,1,0,0,1,2,0,1,1,0,2,1,2,0,2,1,1,3,0,""
12,0,1,0,1,0,0,3,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,""
13,0,1,2,0,3,0,0,0,2,3,2,1,1,3,1,0,2,0,0,2,1,1,0,2,""
14,0,2,1,2,2,1,2,4,1,2,4,1,3,1,2,0,0,1,0,2,1,1,1,1,""
15,1,1,5,2,2,1,1,1,1,1,3,0,0,0,2,1,1,0,1,1,2,0,0,1,""
16,1,2,4,5,2,2,3,1,2,1,2,1,2,1,1,0,0,1,0,0,1,1,1,3,""
17,1,1,1,0,2,2,0,2,3,1,5,2,0,1,0,2,0,0,0,0,2,2,1,0,""
18,0,0,2,0,2,0,2,0,2,3,7,3,5,1,4,6,1,1,0,0,2,1,0,4,""
19,0,2,1,2,1,1,4,1,0,1,1,1,4,1,0,1,0,0,0,0,4,0,2,3,""
20,2,1,2,2,1,5,2,2,4,2,5,0,1,1,0,0,0,0,1,1,3,0,2,1,""
21,1,1,1,1,0,0,2,3,2,2,0,1,2,1,1,0,1,1,0,0,0,1,0,0,""
22,1,2,1,0,0,2,1,0,0,2,3,1,0,1,2,1,2,2,1,0,0,3,1,2,""
23,2,3,1,4,3,2,1,4,1,1,5,5,4,3,3,1,2,0,1,0,7,4,3,5,""
24,2,4,5,2,3,2,3,3,6,3,5,4,2,5,2,2,1,3,2,0,1,2,3,3,""
25,2,4,4,6,1,7,7,5,3,11,4,2,2,1,2,5,2,0,2,2,1,1,2,2,""
26,1,1,1,1,1,2,3,4,4,3,4,0,1,1,2,3,1,1,1,2,0,2,3,2,""
27,3,3,0,2,0,3,2,1,1,1,2,1,1,0,2,0,1,1,0,3,3,1,2,1,""
28,0,1,3,1,2,2,2,4,0,4,2,1,1,1,0,1,3,0,0,0,0,0,1,1,""
29,1,2,2,1,3,3,4,3,0,3,5,1,0,1,1,2,0,3,0,1,2,3,2,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
