jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,18,40,59,71,199,255,278,270,239,209,117,171,232,163,15,3,96,49,3,4,0,10,42,""
02,85,202,203,235,260,270,258,240,246,222,244,176,35,10,1,53,70,33,80,50,79,87,130,131,""
03,210,234,254,276,278,328,319,281,266,260,312,308,6,6,6,7,246,97,22,16,39,97,69,109,""
04,175,223,268,258,327,283,310,272,233,255,266,164,101,7,4,0,1,0,0,0,1,1,5,14,""
05,109,73,209,272,279,278,282,292,174,52,13,52,209,29,0,1,0,3,56,60,125,183,239,243,""
06,249,210,237,210,224,248,281,284,108,6,6,2,-1,228,268,157,64,-1,-1,-1,-1,-1,-1,188,""
07,270,264,241,271,287,298,293,305,281,302,239,207,206,166,116,111,108,108,75,162,112,29,12,192,""
08,279,263,282,276,266,258,309,351,311,291,257,183,204,168,169,162,107,135,97,98,94,122,163,199,""
09,237,262,250,267,271,253,305,308,310,144,234,187,172,157,112,155,98,61,56,93,85,212,201,6,""
10,242,306,206,211,198,174,200,214,282,288,286,259,200,182,117,124,198,148,105,176,142,185,213,250,""
11,263,237,265,250,302,303,196,142,179,188,148,226,196,133,90,108,55,187,11,116,138,155,90,133,""
12,175,116,130,113,135,149,145,147,161,249,258,253,169,109,133,134,54,76,73,85,73,55,88,129,""
13,208,176,164,157,185,174,241,159,152,174,80,95,139,102,74,43,51,53,69,76,114,106,113,135,""
14,154,185,202,198,212,231,243,212,152,8,278,197,144,69,177,141,111,84,62,54,41,63,51,80,""
15,80,66,92,51,113,88,119,130,130,140,173,20,121,92,78,86,82,72,71,80,66,94,102,94,""
16,79,117,99,113,103,123,142,167,197,190,208,264,203,105,144,209,139,65,159,73,34,47,73,148,""
17,160,149,97,117,120,153,105,117,108,144,56,76,90,92,84,103,90,64,73,36,53,48,123,133,""
18,149,135,172,134,131,141,159,199,207,238,240,124,125,115,98,115,103,90,113,146,131,46,224,212,""
19,212,147,199,199,206,208,208,217,193,218,202,192,175,149,124,88,161,111,114,126,137,157,167,227,""
20,304,327,330,345,316,325,367,311,293,311,266,287,222,240,235,218,202,145,113,136,176,160,192,250,""
21,307,369,368,392,416,338,382,356,354,303,278,255,269,233,204,175,116,112,134,164,150,195,193,274,""
22,339,387,425,349,372,458,416,409,320,300,313,293,261,257,229,93,199,125,116,128,150,218,202,318,""
23,397,390,436,377,388,378,411,381,365,322,307,262,243,228,187,127,104,104,147,172,110,164,195,336,""
24,359,451,456,400,380,396,415,366,352,305,348,302,263,205,166,168,92,92,88,121,192,184,268,310,""
25,431,475,467,502,469,468,457,375,269,270,224,218,219,233,167,127,116,152,100,104,119,273,269,363,""
26,493,483,517,500,460,387,458,441,366,336,255,284,277,206,108,45,73,50,68,84,82,136,90,196,""
27,303,373,338,398,344,265,359,320,190,192,132,149,152,115,61,70,45,58,66,75,98,55,126,216,""
28,320,366,392,428,422,421,377,344,335,303,266,290,241,225,103,140,119,134,107,167,180,207,216,304,""
29,443,468,488,461,469,525,477,423,385,167,132,141,258,195,175,168,115,22,191,27,156,204,474,281,""
30,353,432,433,425,413,373,320,352,236,298,257,230,232,207,146,187,129,148,120,196,79,99,173,183,""
31,290,345,346,334,314,333,337,326,269,257,272,258,257,230,179,161,85,116,150,182,157,147,213,302,""
