jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,6,17,17,11,18,10,4,-1,-1,12,11,16,12,15,19,10,4,7,7,3,5,7,9,""
02,9,10,12,12,19,23,9,15,17,4,5,4,6,6,15,6,11,7,3,1,3,5,12,9,""
03,13,10,13,9,16,14,18,5,7,3,6,4,4,8,14,11,10,5,2,3,3,1,6,7,""
04,9,10,19,15,15,9,9,17,7,6,7,12,5,5,7,10,5,7,3,4,7,4,10,11,""
05,10,14,5,20,17,19,15,21,12,13,13,14,21,22,10,11,9,5,4,8,1,7,10,14,""
06,14,13,11,18,22,14,21,17,11,14,7,13,5,16,15,18,-1,-1,-1,-1,-1,-1,-1,0,""
07,-1,-1,-1,-1,-1,-1,9,11,8,4,8,7,9,9,8,12,14,12,8,9,8,11,11,10,""
08,9,14,15,21,30,28,12,18,7,14,9,3,4,7,7,12,9,5,9,4,9,14,5,8,""
09,10,15,12,20,25,18,13,7,7,9,11,2,9,5,3,5,3,6,5,1,3,3,6,6,""
10,12,7,7,15,8,6,7,6,6,7,4,6,5,2,4,4,3,3,5,2,8,3,4,11,""
11,9,12,10,13,13,13,4,2,5,3,7,-1,-1,2,3,3,3,6,1,1,5,6,4,6,""
12,7,6,15,5,9,9,8,5,7,7,9,5,4,3,4,2,5,3,5,1,1,7,8,10,""
13,9,14,10,17,7,13,9,6,9,7,12,5,2,2,8,7,8,1,2,3,3,3,6,5,""
14,6,12,11,12,13,11,6,5,2,5,3,4,2,1,5,3,2,-1,-1,1,3,3,11,6,""
15,6,9,9,9,4,12,13,2,1,5,1,3,2,1,5,-1,6,3,3,3,1,3,5,5,""
16,10,10,10,10,15,11,7,6,6,2,4,2,3,5,3,4,1,1,1,2,3,8,3,7,""
17,15,15,9,15,8,16,10,3,5,6,3,2,2,1,1,4,2,4,4,4,1,1,1,8,""
18,6,6,3,7,5,10,6,5,5,10,4,1,3,1,3,1,4,1,3,2,1,-1,3,7,""
19,12,10,7,4,5,7,9,11,8,6,7,6,3,5,3,4,4,-1,-1,4,2,3,1,4,""
20,12,5,6,8,7,8,7,4,7,5,3,7,3,2,1,2,1,1,-1,1,1,1,2,0,""
21,4,8,9,8,6,10,3,3,4,-1,1,-1,-1,-1,2,2,3,-1,3,1,2,4,6,9,""
22,4,7,8,11,10,6,6,9,3,6,6,3,2,1,2,2,2,2,-1,3,-1,1,-1,5,""
23,3,4,7,7,6,9,1,3,3,1,-1,2,-1,-1,1,1,1,1,2,-1,1,5,6,3,""
24,4,3,14,4,7,13,5,5,5,2,-1,3,1,-1,2,3,-1,1,1,-1,-1,-1,1,0,""
25,1,3,1,8,2,3,3,2,3,2,1,1,-1,1,-1,2,-1,-1,-1,1,1,5,2,7,""
26,4,1,2,4,6,8,8,2,8,3,5,-1,1,1,3,-1,-1,3,4,2,1,2,9,6,""
27,6,2,4,2,5,2,7,2,1,6,-1,-1,3,3,3,2,4,4,1,1,6,4,6,3,""
28,3,12,13,11,19,10,3,8,7,3,4,2,2,6,3,-1,4,2,4,5,34,7,5,11,""
29,14,17,15,14,19,8,2,3,1,3,2,4,2,2,1,-1,1,1,-1,1,2,2,6,6,""
30,6,4,9,5,9,7,6,1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,1,-1,4,1,8,6,""
31,8,10,12,2,9,6,3,2,4,-1,1,6,4,-1,1,1,1,1,-1,2,3,-1,3,0,""
