jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,24,30,37,64,95,141,184,217,253,220,167,198,243,240,225,177,-1,-1,82,63,69,66,55,""
02,48,30,24,30,59,74,166,169,193,211,226,208,225,233,272,248,183,173,134,81,79,80,64,58,""
03,39,32,33,50,68,75,150,165,182,193,239,215,219,241,232,216,185,-1,-1,-1,-1,-1,-1,73,""
04,44,23,25,36,68,112,148,168,201,206,215,211,194,277,194,193,136,136,76,60,64,73,57,42,""
05,27,22,22,39,121,-1,159,-1,189,213,215,226,258,-1,-1,-1,-1,-1,72,55,55,51,60,37,""
06,18,17,28,25,53,92,153,120,169,191,162,227,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,57,""
07,-1,-1,-1,-1,88,108,163,197,217,279,266,237,274,221,221,206,192,122,72,77,58,53,57,37,""
08,36,-1,-1,-1,-1,88,146,182,186,174,194,248,219,214,217,194,131,113,102,61,41,52,48,42,""
09,26,21,24,39,58,84,133,217,195,268,224,217,253,219,198,168,152,99,57,49,46,57,51,35,""
10,21,32,21,22,61,141,167,167,217,223,208,208,211,161,143,130,102,75,56,44,54,49,25,18,""
11,30,23,25,31,49,84,132,184,240,222,251,217,234,190,220,208,148,207,75,56,62,48,48,39,""
12,105,169,73,51,92,116,156,193,204,260,291,261,199,201,222,202,170,101,54,28,34,27,22,36,""
13,20,16,20,35,55,91,171,180,188,234,233,237,210,209,232,194,124,66,57,42,50,19,36,16,""
14,16,22,35,32,49,70,154,182,235,255,248,253,203,209,209,214,170,117,208,113,62,165,32,39,""
15,30,18,31,41,47,60,143,164,216,237,240,203,197,185,187,150,215,203,91,64,40,40,37,28,""
16,38,33,26,58,70,111,164,233,242,283,265,219,201,191,171,177,141,96,69,65,41,73,52,39,""
17,32,39,21,46,64,90,165,166,245,236,265,252,277,271,199,162,161,127,70,69,62,47,41,39,""
18,26,47,37,42,89,145,207,245,245,273,241,227,208,181,194,167,173,113,94,74,68,47,43,37,""
19,30,45,-1,-1,-1,139,194,214,225,265,290,213,204,235,206,162,151,122,103,58,57,62,33,48,""
20,29,29,56,88,106,129,182,191,219,246,207,219,230,201,180,192,156,186,-1,86,70,45,35,41,""
21,45,38,54,69,109,123,189,254,255,282,312,299,221,222,193,209,141,107,79,62,50,47,35,43,""
22,32,40,34,26,59,86,147,242,247,287,326,263,208,174,196,147,160,114,98,76,53,96,61,33,""
23,44,37,39,68,69,108,163,222,273,311,333,285,250,199,176,161,152,112,88,69,72,54,37,43,""
24,28,32,26,40,67,114,245,261,260,289,349,287,202,212,182,195,144,120,91,60,44,37,40,33,""
25,39,44,26,51,61,157,244,245,266,311,346,283,271,214,165,168,108,102,92,55,64,47,51,30,""
26,32,27,53,63,115,227,227,323,263,333,353,305,306,236,187,139,165,122,199,72,53,42,45,36,""
27,40,32,42,80,128,208,226,293,293,322,322,268,284,233,229,208,170,117,85,64,67,67,50,43,""
28,50,90,54,57,147,245,329,344,420,478,483,376,333,293,212,174,149,95,101,50,60,54,57,47,""
29,49,115,62,58,90,263,353,334,367,433,474,407,305,346,215,209,170,134,102,63,61,56,50,37,""
30,44,43,44,55,119,195,327,346,428,469,449,331,292,271,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
