feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,12,0,1,23,16,13,16,22,22,16,28,19,16,7,7,4,8,6,6,14,25,19,14,""
02,22,7,0,0,21,37,23,12,13,17,18,17,10,9,9,3,4,2,11,9,10,13,12,31,""
03,18,10,0,0,28,29,17,42,18,23,26,24,23,13,7,2,3,6,7,11,14,21,18,24,""
04,12,9,0,0,21,29,20,31,28,18,27,30,20,26,12,10,9,9,8,7,14,8,23,14,""
05,22,5,1,0,11,15,34,42,10,24,28,42,23,15,7,8,5,8,12,12,5,12,32,28,""
06,22,22,4,0,9,25,27,16,15,24,2,25,28,25,14,9,6,6,7,8,15,13,14,11,""
07,18,21,0,0,18,29,16,22,12,16,55,19,25,13,8,11,6,0,6,8,9,10,7,23,""
08,18,17,0,0,22,18,17,19,17,17,20,14,12,12,7,4,3,4,4,5,13,15,14,15,""
09,13,1,0,0,17,33,26,16,14,16,29,9,12,10,15,4,5,7,4,11,8,10,12,22,""
10,19,11,0,0,24,16,28,29,19,16,20,24,21,15,4,4,8,7,6,3,8,17,15,16,""
11,18,14,0,0,22,22,22,28,21,29,22,19,21,22,10,4,7,8,2,2,8,9,14,18,""
12,12,19,0,0,13,33,33,21,20,18,21,19,15,21,10,4,6,8,5,12,16,21,17,22,""
13,31,25,0,0,13,37,29,28,19,32,21,23,17,17,8,2,10,9,6,12,8,19,12,19,""
14,29,20,0,0,26,25,36,24,31,18,31,24,23,11,11,6,4,4,5,7,8,13,13,26,""
15,22,17,0,0,22,19,22,19,15,27,21,21,22,11,3,6,3,6,1,7,10,17,24,22,""
16,21,11,0,0,19,21,24,34,24,14,26,23,23,15,10,9,4,7,5,9,10,23,15,21,""
17,21,12,0,0,21,18,27,23,29,25,25,15,22,14,17,5,5,3,7,11,15,23,17,17,""
18,17,12,0,1,16,31,16,25,21,25,15,26,10,11,10,6,8,4,6,4,12,16,25,23,""
19,18,16,2,0,13,22,27,24,17,19,37,25,22,8,11,6,10,7,6,13,9,21,21,29,""
20,26,20,0,0,11,41,24,33,44,48,31,29,24,11,11,7,6,9,7,10,17,15,22,44,""
21,31,16,0,0,26,42,34,24,43,26,33,25,24,31,7,5,5,6,5,12,17,25,24,25,""
22,32,14,0,0,30,41,37,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,63,47,50,31,16,12,8,10,12,7,19,25,25,31,""
26,31,19,1,2,12,25,45,42,27,33,31,38,20,20,15,22,7,8,8,11,18,15,30,35,""
27,34,36,0,1,18,25,39,35,34,32,30,30,20,21,13,6,6,3,5,8,16,11,19,26,""
28,27,39,1,1,25,36,29,30,23,29,39,18,23,13,9,9,5,6,6,8,17,19,14,33,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
