feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,30,22,17,19,13,18,11,10,9,2,10,6,9,6,2,5,7,7,9,9,14,15,12,""
02,16,20,29,20,27,22,17,8,9,14,9,3,5,5,5,7,4,4,5,5,7,5,11,13,""
03,14,25,21,24,23,35,16,14,21,13,6,8,10,7,9,7,4,3,2,17,4,9,13,15,""
04,12,19,29,16,30,16,11,13,14,9,17,4,5,4,0,5,4,7,11,8,8,8,17,15,""
05,18,31,23,25,23,16,12,10,2,10,5,23,3,7,6,5,2,5,2,5,8,8,4,10,""
06,24,27,33,27,21,28,10,15,10,7,6,13,6,4,5,3,0,5,7,4,2,9,7,15,""
07,20,9,14,17,16,15,14,12,9,11,10,12,6,12,3,3,5,4,8,5,8,15,9,11,""
08,12,22,13,19,11,13,13,5,7,7,4,4,4,7,2,7,2,6,8,7,6,12,10,15,""
09,17,14,22,18,12,16,7,13,11,7,5,8,5,6,2,12,4,5,1,6,12,9,8,13,""
10,9,18,26,21,20,10,19,15,23,10,10,11,1,11,8,17,5,2,7,13,4,4,4,6,""
11,22,17,21,17,12,12,30,10,14,12,7,7,14,4,5,4,2,3,5,7,6,11,6,13,""
12,16,16,17,19,15,16,10,12,3,0,0,13,10,7,1,10,2,3,2,0,0,7,8,16,""
13,12,16,10,16,9,17,9,3,7,2,4,7,6,1,7,2,3,2,5,3,3,7,9,2,""
14,8,17,17,15,9,11,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,4,""
15,4,12,14,10,6,10,12,8,12,13,0,0,0,0,0,0,0,0,7,10,4,4,11,15,""
16,17,16,19,10,9,14,8,11,11,17,4,12,3,0,10,5,5,4,5,9,3,7,10,10,""
17,11,16,14,16,9,16,13,12,12,19,15,9,6,9,4,2,4,5,9,10,9,6,9,14,""
18,19,18,9,7,13,19,11,9,13,11,7,11,5,6,3,7,3,4,4,-1,9,10,7,9,""
19,11,12,21,17,16,17,9,10,15,5,6,6,3,10,1,3,3,5,5,3,12,8,6,15,""
20,7,11,9,14,20,7,12,12,7,12,5,12,2,2,4,7,8,0,2,1,1,5,3,3,""
21,4,1,4,6,2,11,5,3,2,3,1,0,0,0,2,0,1,1,-1,0,2,2,2,0,""
22,1,4,3,0,4,6,4,0,0,5,2,5,7,0,2,1,1,1,6,3,2,3,4,1,""
23,1,7,4,3,2,2,5,5,2,0,7,1,4,4,6,1,1,0,5,5,0,15,16,10,""
24,11,7,9,14,13,11,7,6,9,11,9,7,3,3,2,4,2,4,3,3,11,3,5,11,""
25,10,15,20,22,12,10,11,8,7,4,0,3,6,1,2,2,1,3,3,3,9,3,8,10,""
26,18,18,25,24,12,7,14,6,17,1,1,4,1,6,3,2,0,7,2,5,3,2,3,4,""
27,12,22,18,26,15,14,15,8,18,8,11,8,11,9,2,0,2,7,2,3,4,3,6,13,""
28,17,19,23,22,26,8,12,13,8,11,1,5,6,6,4,2,4,6,5,1,5,9,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
