feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,24,-1,78,40,24,12,20,16,13,14,11,12,7,-1,13,3,9,6,19,16,16,28,26,""
02,28,23,37,27,33,26,19,22,24,19,14,16,8,14,7,-1,13,9,9,9,9,14,12,25,""
03,30,24,24,33,28,-1,44,17,24,25,16,9,8,10,10,7,10,7,10,15,8,20,22,27,""
04,20,14,27,28,28,13,15,18,19,16,13,5,6,8,7,-1,20,9,7,10,10,13,13,33,""
05,31,31,32,39,32,19,14,10,12,5,8,5,9,6,5,2,5,6,3,18,17,15,11,14,""
06,20,30,26,28,20,21,21,17,11,10,12,11,4,11,5,-1,17,5,13,8,12,18,17,35,""
07,23,20,25,38,24,26,16,17,17,5,15,11,9,10,5,9,3,3,9,10,11,25,23,31,""
08,-1,49,33,28,29,21,19,21,16,14,14,9,7,13,18,5,-1,15,2,7,15,10,16,26,""
09,16,23,24,24,26,19,12,17,18,13,13,18,9,3,9,10,3,8,5,9,5,12,19,32,""
10,11,25,31,20,25,19,21,18,23,21,9,16,14,18,8,5,-1,11,6,11,8,14,20,16,""
11,28,20,32,22,28,21,14,23,12,8,-1,19,10,9,3,10,7,12,6,12,9,14,18,19,""
12,20,-1,57,29,38,33,20,19,6,22,13,8,6,9,5,0,6,9,5,10,9,10,15,26,""
13,-1,60,31,34,26,25,17,17,13,8,11,9,14,4,5,5,5,-1,12,10,7,10,11,14,""
14,25,29,27,29,17,20,9,18,-1,31,10,17,16,9,16,6,7,11,5,7,11,13,-1,37,""
15,27,22,36,32,31,11,14,26,11,12,11,12,6,9,6,4,10,2,3,5,6,19,12,27,""
16,22,28,32,35,24,17,14,22,22,9,9,7,1,7,8,6,8,2,6,4,10,18,15,17,""
17,15,28,21,20,12,11,15,22,20,-1,36,14,14,10,4,6,9,5,7,3,8,5,18,20,""
18,20,17,15,23,21,19,21,17,17,16,12,12,8,13,12,13,4,2,4,9,8,15,22,-1,""
19,32,22,25,27,22,21,16,9,15,8,9,11,16,16,18,11,6,-1,-1,-1,38,-1,-1,36,""
20,18,28,29,24,14,12,16,12,10,13,-1,14,4,5,6,6,6,1,8,6,13,22,21,21,""
21,20,12,29,-1,34,23,15,23,16,4,13,12,3,8,4,10,11,3,9,7,11,15,17,19,""
22,24,27,26,28,31,16,10,23,9,15,12,4,12,6,-1,19,2,10,10,8,13,20,22,15,""
23,19,28,34,37,23,21,-1,46,11,8,12,12,8,14,8,7,7,5,8,4,11,18,29,19,""
24,20,21,23,34,19,14,11,18,14,18,8,12,11,17,14,7,8,5,11,7,12,8,13,13,""
25,24,23,30,35,26,11,16,19,12,11,11,8,13,7,9,5,5,5,1,8,9,17,19,18,""
26,20,26,24,27,20,17,20,15,14,20,11,4,12,9,9,9,8,14,11,11,13,25,19,11,""
27,15,17,33,21,25,23,17,13,16,6,7,7,-1,15,6,4,6,5,-1,14,12,7,14,32,""
28,25,22,31,29,25,10,14,13,13,10,16,11,12,14,7,5,7,6,13,7,9,11,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
