feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,24,29,19,20,15,17,18,15,25,15,10,13,4,11,11,10,9,7,14,18,20,27,28,""
02,29,20,20,27,22,14,14,22,16,14,12,13,9,13,7,6,5,12,9,10,15,17,18,19,""
03,22,24,18,19,17,18,11,16,19,15,15,14,7,5,4,4,12,9,10,16,14,24,28,26,""
04,24,22,26,23,29,21,16,13,15,16,10,11,11,9,7,10,7,11,10,14,16,18,21,22,""
05,20,28,18,30,15,24,16,14,10,12,17,9,10,7,7,5,9,10,8,16,18,22,19,15,""
06,24,24,20,26,24,17,20,16,19,20,20,14,4,8,3,7,6,8,16,13,17,22,24,33,""
07,19,22,29,28,22,21,20,15,15,14,17,15,8,7,6,8,4,4,11,12,15,24,21,26,""
08,26,27,33,31,23,17,18,16,19,13,15,10,9,8,7,5,6,11,9,11,23,20,18,24,""
09,20,26,23,20,18,22,16,21,9,8,11,17,10,9,9,12,9,12,11,11,13,18,18,29,""
10,13,17,21,16,21,14,14,18,17,18,11,10,10,24,6,6,4,5,7,12,14,18,22,13,""
11,28,24,18,17,18,15,22,15,11,9,12,8,13,8,7,4,4,5,6,9,14,11,21,22,""
12,13,15,15,15,21,20,16,20,-1,-1,16,10,9,9,9,5,9,9,3,8,11,14,15,19,""
13,21,22,23,25,25,15,19,19,13,6,5,11,16,5,7,7,8,9,11,12,13,18,15,21,""
14,23,24,30,21,19,17,20,17,15,12,13,14,11,6,10,2,8,9,8,10,12,16,16,11,""
15,18,21,26,18,18,20,12,11,12,13,9,6,12,7,7,8,7,5,5,11,13,19,18,20,""
16,19,24,26,25,19,15,19,18,17,11,14,11,-1,6,8,7,11,7,10,11,17,22,17,21,""
17,27,23,18,16,11,12,11,17,20,23,16,12,9,9,2,8,8,10,7,10,15,12,16,23,""
18,22,28,23,20,20,19,16,15,21,16,18,21,6,10,9,7,4,10,8,16,17,18,28,30,""
19,15,25,27,17,16,18,11,10,22,12,9,11,16,17,11,7,5,6,7,8,16,25,23,20,""
20,21,24,13,16,16,13,11,12,14,17,11,9,8,8,11,8,8,9,13,7,17,25,23,20,""
21,20,20,25,17,28,18,19,12,16,9,14,9,7,10,7,9,4,5,6,12,12,23,16,27,""
22,29,23,24,19,22,21,10,18,12,19,20,11,15,8,11,3,6,13,8,10,12,19,16,22,""
23,25,28,25,25,23,23,19,19,13,16,17,10,15,16,14,9,4,9,10,7,15,16,23,20,""
24,19,23,19,21,11,14,19,18,13,14,18,9,6,9,8,6,4,6,10,14,18,17,15,22,""
25,29,26,27,16,20,15,16,17,16,19,22,12,14,5,8,7,7,7,9,8,9,22,16,17,""
26,21,22,22,23,17,14,16,13,13,14,11,9,10,8,8,4,4,7,7,5,13,13,14,13,""
27,19,24,21,13,10,14,14,12,26,12,14,11,4,9,7,5,8,7,13,9,10,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
