feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,21,14,16,15,25,29,25,38,43,28,21,20,12,15,10,10,14,7,21,22,25,39,41,""
02,45,41,52,47,37,25,36,49,33,47,33,27,17,24,17,13,15,13,9,10,27,25,24,30,""
03,37,52,38,34,30,31,33,43,28,28,34,21,20,15,15,12,13,13,16,22,25,42,40,42,""
04,54,50,51,49,46,37,33,37,27,19,21,38,14,17,12,7,16,23,10,19,17,26,33,46,""
05,45,43,44,45,45,46,39,33,26,30,24,19,23,15,19,7,10,13,10,19,23,35,26,26,""
06,40,49,47,41,37,36,36,27,23,25,25,31,12,22,17,11,9,11,9,17,27,36,36,36,""
07,42,38,47,45,40,36,41,26,29,24,27,30,18,16,8,6,8,11,10,16,13,45,34,42,""
08,35,41,49,44,32,37,32,31,31,21,27,22,24,16,9,5,8,16,5,19,36,26,29,46,""
09,37,38,34,28,27,38,36,36,24,31,31,35,13,12,9,14,9,14,11,18,17,27,27,48,""
10,34,25,28,32,35,42,32,30,35,27,22,28,18,23,18,9,5,9,10,18,20,26,43,31,""
11,34,42,35,31,40,27,45,27,27,39,35,21,22,18,14,12,4,10,9,13,28,23,30,30,""
12,36,34,33,32,57,34,34,28,21,15,32,19,18,21,11,13,11,10,6,19,14,20,23,39,""
13,36,41,43,42,36,39,28,42,31,32,35,30,29,16,10,16,6,-1,-1,8,17,33,35,33,""
14,40,35,41,35,35,21,27,36,28,31,35,27,21,11,11,6,7,10,10,15,14,28,31,25,""
15,32,28,52,29,28,32,30,41,35,25,26,18,15,12,15,14,7,12,5,16,27,30,30,33,""
16,32,39,31,42,38,30,38,44,47,32,24,20,-1,18,-1,-1,-1,9,15,15,24,29,25,38,""
17,37,43,37,34,27,24,33,30,40,41,32,15,14,16,8,11,13,10,7,11,15,17,29,30,""
18,38,38,39,39,40,31,40,32,37,33,37,33,17,16,11,16,12,16,12,13,27,28,42,36,""
19,27,36,34,34,30,31,32,29,34,27,23,16,20,21,14,7,7,13,8,6,15,29,27,26,""
20,34,39,23,35,34,21,30,23,28,35,19,19,17,20,13,12,9,10,17,10,18,24,29,30,""
21,25,25,23,25,22,18,28,33,27,26,32,18,20,15,-1,-1,6,4,3,13,20,35,26,40,""
22,33,31,30,31,44,45,18,29,23,34,27,14,27,14,10,5,-1,-1,10,13,13,21,28,30,""
23,38,43,36,34,36,24,26,41,29,36,26,29,24,22,20,16,-1,-1,-1,-1,-1,-1,28,23,""
24,29,37,31,26,26,16,35,35,35,38,37,19,20,23,14,10,5,6,13,11,17,30,21,22,""
25,40,36,40,42,33,27,26,38,25,32,28,23,10,16,9,17,6,7,8,10,12,33,33,32,""
26,35,28,39,39,40,27,35,33,38,31,28,20,18,10,15,5,7,6,9,7,13,22,23,29,""
27,29,46,41,36,30,28,26,28,41,36,30,29,16,16,13,14,9,8,10,8,18,18,18,32,""
28,37,30,45,28,27,23,24,32,22,26,25,30,21,19,12,13,11,7,9,9,15,25,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
