feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,44,50,53,41,55,46,41,39,54,42,50,68,72,49,50,36,29,16,24,17,38,33,51,""
02,49,75,81,88,93,69,70,71,70,60,58,64,52,75,55,41,15,18,21,17,20,29,33,44,""
03,34,-1,-1,-1,-1,-1,-1,-1,10,61,80,98,71,74,54,32,24,30,25,13,15,28,27,40,""
04,55,72,78,87,80,76,79,59,53,76,81,55,68,60,53,34,18,31,23,47,16,24,32,26,""
05,42,67,65,94,85,78,83,48,69,83,66,72,65,68,49,32,27,23,12,11,10,32,48,38,""
06,44,65,68,93,90,82,73,52,59,57,88,77,75,64,63,44,24,-1,36,26,29,35,24,30,""
07,52,61,65,53,83,63,67,67,51,69,51,75,64,63,42,40,23,14,13,22,22,36,27,62,""
08,52,59,73,105,80,84,73,95,71,85,95,73,87,71,48,52,23,17,19,28,22,21,30,21,""
09,24,62,44,78,71,54,47,58,53,53,63,67,73,80,74,28,23,30,16,20,28,32,21,40,""
10,70,66,78,64,67,64,82,52,83,86,77,70,66,82,50,56,53,19,12,21,14,17,21,22,""
11,27,31,40,38,47,44,45,54,78,61,59,75,74,76,51,42,24,16,18,20,-1,-1,2,21,""
12,37,66,77,73,81,71,63,59,47,81,57,68,54,51,45,36,26,23,7,3,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,19,21,69,75,69,65,43,35,17,17,11,19,16,31,26,10,""
14,15,30,28,29,40,24,27,16,30,25,45,40,52,38,31,30,19,4,8,10,11,12,23,34,""
15,36,32,28,42,35,28,24,28,28,19,21,28,24,27,20,8,7,4,4,7,5,12,10,15,""
16,18,18,26,28,23,24,29,29,33,34,47,41,39,38,32,23,12,6,11,7,9,13,24,18,""
17,24,44,38,47,53,53,37,45,35,51,38,38,48,60,36,25,12,16,9,15,14,14,21,17,""
18,19,53,51,49,51,52,37,42,30,55,56,54,58,42,29,25,8,5,8,10,6,15,27,27,""
19,33,21,33,36,54,45,50,37,56,64,65,-1,56,50,44,50,45,18,18,9,14,18,13,21,""
20,37,49,62,75,52,61,53,50,15,18,17,25,73,51,38,45,25,17,8,10,14,19,26,15,""
21,29,68,67,61,55,61,72,50,68,-1,52,80,55,60,81,36,35,13,10,32,54,17,15,26,""
22,34,31,43,54,40,40,35,36,43,45,57,42,59,51,43,36,41,15,12,17,16,21,18,27,""
23,34,46,67,71,69,49,61,62,-1,-1,52,58,53,74,57,38,25,14,10,13,19,19,24,32,""
24,44,54,61,46,39,63,43,45,63,50,61,69,75,68,47,38,23,20,10,0,3,3,19,27,""
25,29,50,58,56,50,59,57,62,65,47,61,69,60,47,23,23,14,4,6,9,11,11,-1,9,""
26,17,35,50,30,37,43,29,-1,-1,30,40,37,42,24,35,21,7,6,8,5,5,9,13,15,""
27,26,29,43,33,28,48,45,49,45,29,48,23,7,12,21,16,15,8,11,2,2,9,12,12,""
28,32,41,38,38,53,58,54,50,20,32,37,30,32,5,4,6,5,9,4,6,20,18,17,21,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
