feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,30,38,19,18,27,76,83,78,93,98,105,83,88,82,57,28,20,9,14,16,12,22,10,""
02,7,8,16,17,16,22,73,110,120,123,125,114,122,91,99,53,12,20,22,21,21,11,19,26,""
03,9,8,19,17,13,24,51,101,121,124,138,106,99,125,91,83,50,73,66,99,144,95,89,75,""
04,27,29,11,18,14,22,94,144,131,150,128,136,130,110,87,44,15,27,32,35,18,25,20,12,""
05,13,11,8,18,23,23,23,32,89,110,127,119,112,79,82,47,33,29,22,20,20,16,10,8,""
06,11,23,44,22,10,22,20,34,100,137,119,127,107,106,99,97,69,101,73,18,16,10,12,18,""
07,19,11,7,9,28,20,27,78,116,125,126,103,94,95,81,61,47,74,74,76,50,54,7,12,""
08,16,13,16,8,26,17,30,86,133,118,110,117,99,92,83,72,28,27,29,21,15,14,18,14,""
09,11,12,15,22,15,19,27,90,119,120,129,111,121,108,111,43,19,18,11,23,20,22,17,9,""
10,12,13,11,23,17,29,30,99,159,113,110,123,104,88,83,61,17,27,21,23,21,27,23,14,""
11,9,12,29,38,35,50,72,145,145,143,153,162,130,136,147,82,24,36,27,29,24,11,12,15,""
12,18,19,18,21,19,34,51,63,148,124,129,151,134,47,64,50,34,49,49,56,53,42,35,33,""
13,65,49,50,15,19,15,55,113,124,168,157,141,128,109,114,139,126,110,96,120,41,15,10,22,""
14,15,20,14,16,22,20,33,106,149,128,145,108,101,124,116,59,28,36,32,36,25,14,21,9,""
15,17,12,28,62,60,23,34,106,122,138,145,170,105,105,120,76,35,33,31,37,35,27,30,108,""
16,12,16,14,27,38,42,37,120,119,136,121,120,123,101,101,78,22,38,30,76,86,64,61,58,""
17,42,23,20,21,14,25,66,116,147,118,125,96,109,101,101,78,28,32,35,30,26,28,14,6,""
18,14,21,14,15,12,18,14,107,87,118,130,120,111,100,69,62,43,34,21,24,24,20,7,7,""
19,4,5,11,9,20,14,19,34,81,77,82,86,60,61,58,51,32,14,16,20,17,17,10,7,""
20,9,12,5,9,15,11,12,10,22,19,16,17,24,9,20,32,31,20,18,14,15,20,11,11,""
21,12,4,14,8,23,28,44,94,114,133,98,101,110,113,108,68,19,19,33,31,30,13,15,15,""
22,10,15,16,16,24,24,17,114,109,128,118,140,98,104,96,66,33,21,15,25,21,14,21,15,""
23,21,13,15,17,18,24,37,98,127,126,129,112,109,113,91,97,99,89,99,91,76,66,58,50,""
24,54,48,49,39,27,20,30,105,98,116,120,134,93,79,83,90,101,98,78,100,78,72,56,49,""
25,34,16,10,17,16,23,36,89,108,129,139,131,99,98,81,72,24,35,24,37,27,22,23,17,""
26,5,15,15,10,18,23,30,66,115,107,124,109,124,94,97,68,42,26,30,27,26,23,18,16,""
27,21,8,16,16,22,18,33,75,148,163,148,127,117,145,102,120,24,29,30,31,17,13,16,13,""
28,11,16,12,14,14,13,62,96,132,134,139,132,119,138,69,100,43,25,29,21,26,20,15,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
