feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,96,90,86,79,61,60,49,63,47,45,37,37,34,24,21,17,13,21,27,26,36,47,43,""
02,70,62,78,86,80,62,50,50,41,43,55,39,31,26,25,12,18,11,22,15,19,39,41,47,""
03,55,68,57,65,69,64,40,36,41,34,26,39,34,29,20,10,22,19,23,24,29,41,32,51,""
04,42,64,90,108,72,65,51,48,52,38,46,38,29,33,23,18,17,20,11,33,30,38,57,62,""
05,77,70,74,79,91,79,55,54,45,52,53,55,33,38,18,28,17,18,22,29,36,35,40,52,""
06,65,61,68,105,91,67,52,50,45,52,42,45,47,33,20,24,18,10,23,14,21,36,35,65,""
07,55,49,70,77,60,67,53,37,48,34,48,43,41,38,27,15,17,12,25,24,30,41,44,44,""
08,59,70,64,82,74,54,57,54,35,48,40,55,35,30,23,23,9,20,19,23,35,40,46,45,""
09,63,50,72,62,61,65,40,53,46,42,46,49,42,35,26,32,15,19,14,26,22,30,50,50,""
10,39,54,63,58,76,62,61,56,58,36,56,46,26,41,25,23,12,18,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,45,46,32,34,34,35,16,19,18,14,18,21,24,30,25,44,""
12,48,41,60,50,48,34,42,40,-1,-1,48,53,33,37,13,24,21,6,11,12,18,24,27,31,""
13,42,52,50,48,51,43,41,31,42,43,38,38,39,15,16,11,15,11,15,18,12,29,27,36,""
14,53,56,54,63,53,32,41,28,46,35,41,27,30,20,16,17,5,17,13,14,25,30,31,45,""
15,40,38,48,52,37,58,37,36,37,31,25,31,32,19,27,14,7,4,6,14,20,23,34,40,""
16,30,61,53,59,28,31,38,23,32,38,38,34,-1,32,20,18,12,10,10,16,25,25,25,43,""
17,43,43,55,45,36,32,41,32,41,35,33,34,35,29,20,16,9,13,20,15,26,19,30,42,""
18,47,47,46,48,53,51,28,35,52,44,51,33,46,32,29,14,16,14,14,16,17,26,46,44,""
19,28,36,62,60,59,59,53,32,46,34,29,28,28,25,18,22,10,10,17,13,21,19,35,37,""
20,39,42,62,57,48,42,46,40,44,34,31,48,31,27,23,20,20,12,12,11,29,22,39,50,""
21,30,53,54,58,48,42,42,29,46,39,43,30,37,27,21,19,16,11,11,12,23,29,26,38,""
22,26,40,55,47,49,49,38,35,29,47,35,32,36,19,23,20,11,10,16,19,17,28,36,50,""
23,48,46,60,53,39,53,45,33,27,35,43,27,21,23,18,16,11,9,12,21,10,27,33,19,""
24,27,36,49,64,40,43,24,26,40,37,29,31,21,17,22,13,11,10,17,16,18,17,30,33,""
25,44,53,46,35,41,36,29,26,30,21,30,38,24,23,18,14,10,14,15,13,15,18,29,31,""
26,36,32,41,45,41,44,40,25,43,37,36,30,16,23,9,8,12,10,12,14,26,18,22,26,""
27,31,48,36,59,48,40,40,30,47,40,37,30,30,22,16,23,9,9,15,11,25,23,17,38,""
28,39,43,53,34,61,30,29,25,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
