feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,149,189,182,188,140,148,131,148,117,114,89,77,61,54,27,17,11,10,22,24,49,73,106,140,""
02,171,165,174,154,158,165,147,148,112,99,79,56,57,45,25,25,21,11,24,20,55,74,124,136,""
03,136,187,201,170,146,149,120,126,128,101,89,81,62,45,23,21,17,13,22,21,59,83,98,139,""
04,149,173,151,183,172,156,137,124,125,128,91,96,71,55,60,29,8,11,22,28,44,87,115,129,""
05,143,139,148,160,138,131,140,133,93,82,87,59,60,31,27,21,16,20,19,24,49,75,119,123,""
06,148,146,168,160,145,129,121,130,101,78,54,70,57,32,24,28,12,18,24,35,43,76,122,129,""
07,150,160,161,160,142,124,103,36,26,18,21,39,29,44,28,20,10,17,17,24,48,95,104,135,""
08,134,27,37,105,146,138,117,107,103,89,72,69,53,60,33,27,19,19,15,27,43,86,117,131,""
09,162,149,155,158,148,126,137,112,97,106,74,65,61,51,36,20,16,22,19,28,56,99,107,132,""
10,121,161,137,160,127,119,120,124,107,88,76,109,67,52,37,20,12,20,25,34,84,76,116,117,""
11,145,192,185,179,143,150,130,109,114,89,76,66,64,48,12,22,10,15,23,26,59,72,112,100,""
12,148,171,162,166,156,145,151,129,113,82,92,83,62,55,29,16,15,52,37,26,41,62,110,107,""
13,133,154,182,181,181,145,131,114,100,82,59,76,52,38,21,24,8,9,21,25,37,78,95,108,""
14,122,159,165,157,138,127,124,112,109,83,80,82,73,52,38,23,17,12,14,36,49,72,108,106,""
15,124,147,163,175,149,149,131,123,96,80,72,66,66,40,34,28,16,38,26,45,59,98,97,118,""
16,142,165,155,158,157,139,125,143,124,120,95,84,48,42,31,22,16,14,32,30,55,77,97,104,""
17,144,160,180,158,144,130,119,127,108,89,89,62,67,49,26,25,15,13,19,26,62,62,95,116,""
18,116,157,152,156,154,128,132,94,108,91,70,74,63,36,33,20,14,12,29,31,51,87,92,119,""
19,148,165,139,150,165,152,136,113,99,83,72,73,64,46,23,21,17,14,19,31,46,65,85,94,""
20,145,142,149,136,140,126,123,118,76,74,80,78,58,49,28,17,17,15,26,41,50,75,112,115,""
21,156,156,169,162,154,121,144,135,119,110,93,78,71,45,32,18,9,18,26,27,54,72,105,116,""
22,149,135,155,177,145,139,126,115,118,97,77,79,65,50,37,23,13,19,17,41,51,93,113,126,""
23,142,150,184,175,120,117,135,102,119,96,79,77,63,45,19,31,14,10,14,22,49,56,91,107,""
24,131,161,150,165,138,117,114,115,106,97,98,77,74,51,44,20,9,13,15,34,45,49,94,129,""
25,145,163,143,149,149,153,127,143,140,123,99,93,71,69,38,32,15,21,18,67,54,85,80,152,""
26,162,155,158,189,153,126,139,122,95,95,104,64,66,60,25,22,14,18,25,30,50,76,83,89,""
27,141,132,144,142,150,128,127,134,100,58,77,65,54,32,24,17,16,13,18,32,37,70,112,109,""
28,132,173,164,167,159,133,157,133,111,109,112,79,54,48,44,25,21,26,18,37,50,65,107,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
