feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,24,24,22,21,12,15,14,26,17,17,12,16,12,17,8,12,8,14,9,12,15,14,19,""
02,28,26,11,10,13,8,4,9,10,11,19,20,12,14,17,9,12,12,9,12,9,20,18,22,""
03,12,18,22,17,18,10,22,13,17,21,25,19,15,15,16,13,11,8,12,10,14,19,19,21,""
04,27,29,28,28,13,14,17,13,28,23,14,27,31,10,14,15,13,8,9,10,10,14,18,20,""
05,19,27,24,26,21,14,24,23,17,18,18,26,26,14,5,5,7,8,12,12,9,12,23,24,""
06,25,14,23,27,23,11,21,23,21,18,25,14,10,16,10,13,11,14,10,17,21,24,18,20,""
07,27,26,19,15,19,11,16,3,2,6,2,1,9,11,8,4,11,12,6,8,6,18,13,14,""
08,18,1,0,4,17,13,13,20,18,16,24,14,15,13,6,10,15,10,9,8,13,10,10,16,""
09,17,22,15,22,15,11,9,13,20,16,19,26,11,10,14,7,6,11,4,9,10,13,19,17,""
10,19,21,20,16,15,12,10,17,14,11,5,19,18,12,12,9,9,8,13,6,11,5,11,15,""
11,22,22,25,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,14,22,26,27,""
17,25,19,28,16,8,6,4,12,15,12,8,10,3,8,8,6,9,4,8,8,14,14,15,21,""
18,20,16,24,17,17,13,12,21,26,17,9,15,10,12,3,4,6,7,8,11,13,21,19,18,""
19,20,18,24,25,10,14,14,37,20,17,17,17,21,19,8,16,9,5,8,9,17,17,19,33,""
20,35,28,27,34,21,16,15,16,15,21,21,15,18,6,13,13,17,13,7,8,15,11,19,16,""
21,26,24,29,15,13,10,15,17,6,15,11,24,13,20,6,7,8,4,7,14,14,12,13,21,""
22,19,27,18,17,12,16,9,15,13,16,14,14,9,15,20,11,8,11,6,10,3,5,8,10,""
23,22,28,20,20,13,9,15,21,20,18,20,15,12,8,15,15,4,10,10,8,12,9,23,25,""
24,10,13,12,22,15,10,7,7,15,20,19,16,19,9,19,18,11,6,8,11,15,16,17,21,""
25,23,18,13,9,3,4,6,11,10,16,19,15,12,15,13,16,9,3,9,7,12,14,16,23,""
26,15,21,20,20,9,9,15,15,8,19,25,16,23,11,6,13,10,4,11,9,9,11,13,16,""
27,17,18,15,18,10,9,10,16,5,9,11,10,14,14,11,7,4,8,11,12,13,18,18,27,""
28,25,10,22,12,9,9,16,22,17,7,10,19,7,11,4,5,12,10,7,12,12,14,15,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
