Jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,55,48,41,44,66,78,77,83,39,31,21,19,17,10,14,7,11,8,8,10,12,25,9,34,""
2,32,32,33,41,60,46,37,55,37,28,38,23,21,39,26,18,11,5,3,4,8,6,8,15,""
3,27,28,38,27,42,52,39,63,65,48,30,32,39,20,22,35,17,6,9,12,4,4,7,14,""
4,10,12,15,15,32,39,35,30,33,27,30,17,27,26,36,19,10,3,-1,2,8,13,13,32,""
5,38,32,40,43,72,62,66,90,70,39,20,37,26,28,31,19,1,4,6,13,12,8,6,34,""
6,26,30,21,31,61,60,67,59,28,16,11,13,33,44,16,10,3,3,7,5,5,5,14,17,""
7,36,26,45,46,81,83,133,109,72,54,-1,-1,58,52,67,30,11,12,8,11,5,14,10,34,""
8,55,51,56,65,95,101,99,132,123,92,73,73,74,89,63,45,16,9,9,9,7,13,14,50,""
9,47,36,67,64,110,118,111,130,104,84,66,68,73,69,52,64,10,7,6,11,6,13,10,30,""
10,51,48,62,77,90,105,112,79,100,95,67,59,81,70,76,48,16,13,10,15,14,19,31,35,""
11,38,57,66,82,73,113,111,111,128,64,42,44,40,64,63,56,12,8,9,5,18,14,15,36,""
12,43,52,66,99,109,120,132,121,71,63,60,67,79,78,62,51,16,9,7,8,5,16,10,21,""
13,56,47,53,73,94,130,126,109,102,62,62,56,84,97,77,68,16,9,6,18,15,14,18,39,""
14,56,52,68,91,98,110,103,129,32,27,24,37,59,67,68,35,13,12,11,12,15,13,16,63,""
15,53,59,62,77,94,120,137,110,121,86,68,62,47,102,84,52,12,7,9,20,11,13,22,32,""
16,57,54,57,90,99,138,128,129,98,74,58,68,87,92,74,64,13,13,9,9,15,9,14,44,""
17,39,63,61,98,95,107,94,111,128,94,59,88,91,91,75,46,38,30,19,24,18,19,22,35,""
18,52,60,51,57,90,99,112,113,89,81,76,76,69,79,83,57,22,21,16,8,6,15,17,15,""
19,58,47,65,67,116,128,132,122,106,82,81,75,89,75,44,37,16,8,8,11,6,8,13,44,""
20,75,66,73,95,109,138,134,127,111,62,39,41,46,91,69,22,17,12,11,16,23,35,56,54,""
21,56,63,64,75,121,99,114,100,61,33,40,44,66,84,66,66,36,-1,9,25,11,25,24,44,""
22,65,49,55,68,93,103,112,129,91,98,74,65,81,67,63,58,46,13,21,19,16,10,22,58,""
23,76,75,77,91,119,107,111,129,111,126,97,82,73,77,64,52,50,39,38,35,34,26,39,49,""
24,81,84,66,77,125,100,99,85,83,81,48,51,57,51,50,32,13,10,9,6,12,17,14,21,""
25,59,76,56,70,92,113,98,88,91,98,74,69,42,65,65,49,15,7,8,16,17,17,28,71,""
26,58,58,58,67,94,75,75,99,78,66,51,49,58,61,52,31,13,11,4,6,11,10,16,43,""
27,55,58,59,70,97,106,90,80,80,42,54,30,29,43,31,14,17,14,14,16,12,11,8,24,""
28,44,63,48,58,69,65,94,77,47,40,17,11,12,13,32,10,11,13,9,13,8,17,20,76,""
29,63,52,53,72,93,82,74,86,102,83,50,62,56,62,49,54,17,18,33,10,9,19,32,38,""
30,63,50,73,70,81,90,93,91,94,64,66,47,46,51,51,36,13,9,6,9,13,20,28,56,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
