jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,2,2,4,3,4,11,19,8,3,4,4,3,5,0,1,3,0,1,2,2,4,1,0,""
02,2,1,5,3,6,4,5,8,6,2,4,1,3,4,0,1,2,0,1,1,1,2,0,2,""
03,2,2,2,1,2,12,11,11,15,9,4,5,7,5,2,5,6,0,2,2,1,0,2,2,""
04,2,1,2,2,7,3,9,9,5,5,2,1,2,4,3,5,1,1,0,2,2,2,4,5,""
05,2,5,3,4,8,8,15,18,13,6,8,4,9,2,4,1,1,1,1,1,0,3,1,4,""
06,5,1,2,7,4,8,13,21,17,9,3,4,6,6,5,2,4,1,3,0,0,0,1,1,""
07,6,1,3,5,6,12,19,28,13,25,16,11,7,4,6,6,7,4,0,2,0,3,6,2,""
08,2,5,7,6,8,12,14,35,34,11,18,16,12,9,11,2,3,2,3,3,1,4,3,6,""
09,4,6,4,1,7,11,17,21,19,11,14,19,11,7,2,7,0,2,0,2,2,1,1,3,""
10,6,5,4,4,18,19,23,22,23,23,11,8,10,12,3,9,4,3,1,2,1,2,3,1,""
11,1,4,3,6,9,12,15,13,9,16,3,4,5,1,3,6,1,2,3,2,1,0,0,0,""
12,5,7,3,12,8,16,14,23,18,10,11,7,6,3,6,3,4,2,0,1,0,0,2,3,""
13,6,2,7,7,7,10,18,13,16,9,6,8,7,10,5,3,2,1,4,1,2,3,5,6,""
14,2,2,5,10,16,15,21,26,10,12,5,9,8,6,5,4,3,2,1,1,0,0,1,2,""
15,6,1,6,8,7,26,22,27,33,27,9,10,13,11,10,5,4,2,3,3,1,3,2,1,""
16,3,3,4,9,11,17,14,25,11,3,4,14,9,6,6,4,0,1,0,2,3,4,1,3,""
17,2,6,4,6,9,10,7,20,25,15,7,8,9,10,3,5,3,1,1,1,0,2,3,4,""
18,2,4,2,4,4,8,20,15,19,9,10,12,9,7,8,4,9,1,1,0,3,3,4,1,""
19,2,2,7,6,7,14,14,15,15,18,21,8,4,14,5,3,1,3,0,1,1,1,1,6,""
20,3,5,4,6,13,16,29,18,13,9,7,6,5,7,5,7,6,1,5,3,1,0,2,4,""
21,3,6,2,5,9,8,17,11,21,9,4,7,9,11,3,6,7,4,1,3,1,3,1,2,""
22,5,1,2,9,5,11,14,20,18,14,7,4,9,10,7,4,3,0,1,5,2,2,2,2,""
23,4,4,5,5,9,12,8,17,19,22,18,6,14,6,4,4,3,2,1,3,2,2,2,5,""
24,3,3,5,4,9,9,12,12,29,15,10,3,9,5,6,5,2,2,3,3,2,1,3,1,""
25,3,3,2,8,7,14,15,12,9,14,7,4,5,11,7,3,1,1,1,0,2,1,7,3,""
26,5,2,2,6,8,8,11,15,10,14,8,5,7,12,7,1,2,2,1,0,1,3,0,2,""
27,5,2,5,6,8,13,17,13,19,7,6,9,6,8,4,2,4,2,0,2,2,1,2,4,""
28,5,3,2,8,10,7,10,19,15,10,6,5,4,3,6,3,3,0,0,0,4,2,2,3,""
29,2,3,3,9,8,8,10,7,10,6,5,8,4,3,9,3,4,0,1,2,3,2,2,2,""
30,7,6,0,7,7,9,11,11,19,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
