jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,89,90,114,96,120,134,172,176,139,141,170,128,120,121,101,95,64,-1,-1,-1,33,35,54,75,""
02,67,75,101,93,122,135,177,198,201,201,175,165,163,159,127,112,116,-1,-1,-1,35,42,-1,162,""
03,119,112,135,184,197,197,193,232,-1,-1,219,196,183,205,167,129,78,40,30,28,36,51,60,70,""
04,58,87,106,134,162,177,211,260,252,-1,-1,-1,-1,-1,263,158,98,56,41,214,298,211,-1,166,""
05,92,111,118,160,344,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,99,""
06,94,107,117,174,183,210,219,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,56,50,68,""
07,126,138,169,170,216,271,258,352,374,325,-1,418,385,247,294,218,100,68,28,22,21,34,46,98,""
08,122,163,185,248,252,277,302,290,328,320,312,267,273,215,231,203,123,63,37,35,39,37,50,72,""
09,101,123,150,186,241,244,301,315,324,312,300,360,380,-1,-1,245,157,94,35,25,78,24,61,72,""
10,108,126,158,193,244,279,284,332,337,262,348,237,228,-1,219,171,188,137,158,-1,-1,-1,-1,98,""
11,101,114,126,169,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,41,32,72,""
12,93,128,146,168,-1,-1,236,102,-1,286,-1,-1,-1,-1,-1,-1,-1,-1,81,176,-1,-1,85,163,""
13,200,186,232,256,300,357,364,427,396,313,283,335,305,300,-1,-1,131,74,87,41,44,49,85,-1,""
14,152,149,184,233,242,282,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,-1,-1,139,275,""
15,323,221,213,385,318,393,347,-1,-1,-1,325,327,353,296,269,238,145,108,58,69,70,76,-1,38,""
16,178,271,328,351,411,411,405,248,262,-1,308,253,348,-1,-1,-1,-1,-1,91,-1,-1,88,-1,-1,""
17,179,262,165,190,-1,260,-1,-1,-1,-1,-1,-1,154,155,174,164,-1,46,99,52,107,76,79,151,""
18,415,434,493,540,517,520,489,317,339,342,292,242,232,232,219,179,113,83,-1,-1,-1,0,39,108,""
19,468,495,554,552,531,589,-1,64,297,263,165,183,188,-1,-1,-1,91,58,58,27,-1,76,-1,-1,""
20,-1,-1,191,218,236,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,-1,-1,-1,0,-1,-1,-1,""
21,118,159,-1,152,123,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,287,-1,-1,70,46,48,151,51,""
22,106,179,219,163,179,210,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,75,73,75,""
23,101,120,149,145,219,205,187,210,190,249,203,196,14,148,150,126,-1,8,41,41,11,78,70,102,""
24,123,144,179,189,177,202,223,246,245,-1,-1,-1,-1,-1,-1,74,-1,-1,-1,-1,0,-1,87,106,""
25,144,177,195,198,248,272,260,178,167,190,228,-1,170,168,148,109,-1,-1,-1,59,24,36,43,86,""
26,122,153,194,192,207,214,235,172,130,198,188,145,-1,-1,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,""
27,121,128,156,192,204,199,223,231,173,142,-1,-1,121,161,178,-1,-1,-1,-1,0,46,52,95,122,""
28,191,196,222,243,312,273,283,297,215,245,181,198,155,180,-1,-1,-1,-1,-1,30,37,78,100,198,""
29,215,207,246,267,266,312,314,-1,-1,-1,-1,-1,117,154,163,-1,-1,77,-1,-1,56,69,69,137,""
30,169,252,254,292,298,303,321,60,253,328,228,198,240,197,-1,107,72,43,43,40,42,61,79,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
