nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,56,86,194,231,213,220,263,273,302,299,260,266,266,237,227,204,197,201,177,159,140,145,144,""
02,89,39,55,97,74,74,148,227,266,282,230,242,243,239,238,230,239,197,189,169,139,115,127,133,""
03,95,102,119,124,171,173,222,234,267,282,212,257,225,231,231,236,191,214,126,55,56,93,138,145,""
04,132,99,132,157,163,193,244,262,283,285,269,264,241,240,235,242,206,218,187,197,183,125,151,110,""
05,89,68,126,142,118,204,238,259,260,272,228,252,264,257,233,245,238,181,116,155,157,146,127,153,""
06,158,124,150,213,183,195,242,233,254,238,249,244,185,208,167,178,179,196,169,129,124,150,149,125,""
07,110,140,159,171,134,144,204,268,261,265,241,247,265,241,233,216,226,202,178,165,157,136,135,119,""
08,122,55,64,74,97,72,195,245,273,280,270,264,259,237,215,210,230,199,178,166,86,53,52,70,""
09,52,36,175,197,200,172,209,225,261,265,259,248,233,228,128,214,216,206,185,198,106,136,128,123,""
10,91,93,159,158,187,193,197,201,240,248,253,245,230,218,205,220,201,160,165,154,151,115,111,88,""
11,115,67,96,130,180,224,246,249,264,258,246,250,235,226,223,226,232,212,174,166,158,128,125,109,""
12,111,84,108,141,222,228,198,230,256,269,274,257,242,222,210,207,216,213,192,170,147,158,142,116,""
13,127,128,168,186,197,197,230,244,256,252,271,262,236,224,225,181,137,175,185,185,150,167,137,112,""
14,139,143,163,187,63,85,75,208,239,246,257,253,255,225,241,230,201,138,181,139,129,114,102,80,""
15,85,87,146,210,207,166,184,186,254,266,231,238,235,214,219,219,236,206,179,112,115,99,74,112,""
16,123,129,107,130,218,198,216,239,240,255,232,223,241,221,189,217,203,186,158,165,150,137,117,111,""
17,61,45,53,63,56,52,76,111,226,242,206,239,219,208,191,154,188,173,168,161,145,148,121,124,""
18,103,74,128,144,152,200,220,135,179,243,232,232,247,230,199,239,215,208,161,165,142,136,132,109,""
19,140,98,156,113,93,152,202,210,201,235,244,250,236,237,220,213,209,209,150,164,142,115,144,142,""
20,61,81,139,188,173,193,212,232,241,260,228,212,188,205,205,204,173,195,169,154,129,105,118,102,""
21,96,110,116,138,155,191,179,232,204,242,236,254,235,198,235,233,205,163,145,152,131,126,107,124,""
22,96,75,127,136,122,133,155,152,232,269,247,254,253,215,214,217,214,171,151,160,138,132,134,152,""
23,134,80,109,157,154,121,207,227,220,234,247,232,248,226,220,212,190,198,172,135,157,112,121,118,""
24,54,79,69,55,47,66,66,171,214,216,245,247,237,248,224,215,184,193,150,132,90,79,144,102,""
25,62,94,126,152,163,163,170,182,213,231,253,262,220,193,165,179,153,194,-1,100,144,112,96,103,""
26,92,129,142,155,139,155,204,234,245,264,220,258,210,201,200,246,206,215,180,142,69,41,115,87,""
27,115,96,123,75,63,82,91,213,233,253,253,276,234,221,239,253,228,200,194,135,80,96,133,94,""
28,107,118,206,171,155,181,222,253,259,247,255,273,249,242,222,204,213,211,151,157,128,127,101,33,""
29,51,42,56,56,65,64,165,193,223,227,268,235,220,208,202,197,188,164,162,156,135,117,119,95,""
30,45,59,98,153,154,142,184,216,215,223,267,243,229,259,209,198,198,191,179,164,139,120,140,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]nVah{{`zI}le,"z'gl}"
