nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,167,169,255,309,291,283,279,302,323,344,280,268,288,250,207,200,180,164,151,145,214,211,181,175,""
02,180,212,259,229,295,265,280,263,323,285,243,281,231,240,239,241,166,150,148,177,181,187,210,163,""
03,164,180,237,285,199,210,250,245,304,310,266,230,249,263,236,193,176,150,161,156,178,189,217,170,""
04,153,188,229,267,276,237,225,256,259,302,258,237,223,231,217,193,170,134,156,179,196,217,219,184,""
05,185,207,246,258,238,228,206,235,261,311,258,241,203,319,203,193,167,165,155,147,183,199,199,181,""
06,144,179,226,269,260,278,233,238,243,239,204,238,239,224,198,175,122,136,126,134,196,208,204,168,""
07,192,185,231,299,284,253,280,283,307,276,270,246,170,186,188,192,165,181,159,166,188,206,165,158,""
08,154,178,213,288,265,229,224,253,278,268,251,282,273,246,173,161,147,157,153,158,184,191,190,184,""
09,165,195,221,238,245,273,254,274,257,298,287,265,232,225,215,184,162,170,132,142,174,165,196,148,""
10,126,143,207,195,183,195,193,234,253,275,235,239,238,230,229,193,134,155,127,149,184,161,164,183,""
11,159,191,207,245,225,193,203,248,288,298,266,258,231,255,244,180,151,145,150,148,146,171,191,192,""
12,159,198,218,254,244,227,238,214,250,241,236,203,192,201,190,155,143,126,128,134,154,151,183,145,""
13,119,157,191,200,216,181,194,202,221,249,212,213,146,147,157,113,131,116,107,120,147,145,137,127,""
14,113,155,163,186,228,184,234,211,216,229,235,210,200,192,190,176,177,144,135,137,163,190,169,157,""
15,141,154,148,207,252,183,184,194,199,218,173,204,191,162,132,147,130,103,103,106,134,153,143,138,""
16,166,150,193,221,227,178,182,179,257,244,224,191,200,186,157,157,121,106,122,108,166,178,165,172,""
17,162,149,220,247,263,252,239,201,247,262,226,229,217,190,176,156,140,114,113,137,174,186,163,142,""
18,165,177,226,268,273,265,235,260,286,278,288,278,217,193,196,167,145,130,125,123,158,187,169,154,""
19,134,187,238,257,261,223,238,252,304,287,263,233,195,209,205,169,177,128,141,139,165,170,191,175,""
20,169,207,230,258,254,213,204,252,236,230,268,236,204,184,177,175,132,111,115,108,146,155,162,150,""
21,131,173,211,225,230,204,195,235,242,227,224,248,196,184,177,143,141,104,108,110,171,149,180,119,""
22,155,149,188,224,221,202,226,238,244,234,218,245,181,171,132,153,137,121,133,135,145,175,160,167,""
23,146,179,214,251,231,222,220,224,270,247,236,227,177,187,155,166,156,144,131,148,160,158,192,177,""
24,138,182,214,235,255,257,194,233,258,261,239,223,208,177,193,192,157,121,132,137,133,184,177,145,""
25,144,159,174,258,247,230,236,209,308,243,212,208,207,197,191,179,142,129,116,145,134,149,146,159,""
26,175,181,232,277,295,273,242,292,264,271,239,234,209,213,223,200,138,132,118,111,158,156,157,159,""
27,139,175,177,224,241,220,238,286,281,282,239,222,227,210,194,179,134,129,107,139,150,155,180,152,""
28,162,150,196,260,287,259,236,255,262,271,248,220,218,206,171,212,141,118,115,126,152,133,153,155,""
29,188,178,194,246,292,245,259,274,266,273,243,270,287,217,168,163,155,127,127,138,147,186,167,155,""
30,175,194,205,264,278,231,246,288,315,314,267,258,269,256,208,170,164,132,135,157,171,196,199,28,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
