nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,87,83,116,107,98,94,73,115,85,65,72,68,74,34,42,25,31,35,21,33,34,46,42,""
02,67,56,57,70,73,61,69,40,44,45,65,42,30,50,41,41,34,38,33,37,41,37,51,61,""
03,82,61,87,91,111,76,62,70,73,63,52,33,43,57,36,30,32,28,28,45,37,51,50,60,""
04,57,77,73,91,111,75,64,61,50,52,92,66,84,59,35,36,27,31,34,32,32,49,53,60,""
05,56,59,64,67,74,69,48,69,56,50,45,47,18,36,32,38,33,27,33,27,47,39,50,46,""
06,67,56,72,64,71,71,68,67,61,38,62,55,32,38,56,39,26,22,37,30,43,42,37,47,""
07,42,48,64,67,89,93,66,67,62,60,51,47,50,44,31,34,24,29,43,31,36,52,40,40,""
08,40,45,51,48,68,56,45,37,45,41,48,52,25,26,35,30,35,39,37,42,38,35,57,35,""
09,49,60,50,62,75,55,40,47,29,29,55,47,36,51,33,23,28,31,21,20,41,47,50,30,""
10,25,25,33,54,72,41,35,61,55,42,35,42,37,38,48,33,17,24,18,27,38,29,35,47,""
11,36,40,60,62,55,46,43,31,38,27,39,27,45,44,25,37,29,30,36,27,35,39,35,41,""
12,47,46,54,72,66,51,36,44,43,29,45,39,23,58,32,34,22,37,31,31,44,43,36,33,""
13,34,55,55,60,77,64,54,56,35,39,56,44,41,41,33,40,36,31,35,33,37,37,55,46,""
14,62,74,55,66,86,80,64,53,59,63,75,47,42,32,28,24,28,35,14,22,41,39,40,46,""
15,42,52,64,81,78,63,69,32,52,38,56,60,55,16,28,33,38,28,37,30,38,40,36,51,""
16,43,64,58,67,70,78,80,46,61,49,64,57,63,46,32,43,36,29,36,26,32,32,37,43,""
17,111,79,55,122,122,81,128,80,79,87,78,60,83,59,21,32,33,23,22,22,41,42,33,41,""
18,48,103,65,147,141,100,63,107,63,57,74,40,44,52,35,36,38,24,17,17,23,21,23,32,""
19,48,55,53,57,58,74,50,33,26,58,81,75,31,26,35,30,28,25,28,26,35,32,23,24,""
20,41,59,56,62,89,60,58,64,43,31,33,41,31,42,27,30,21,22,26,26,32,28,21,29,""
21,29,31,31,48,50,41,36,32,32,46,29,27,25,32,24,27,18,17,27,18,25,24,28,32,""
22,39,43,32,39,47,37,31,30,30,27,21,21,19,30,23,22,20,35,13,24,21,19,27,36,""
23,31,41,28,47,34,33,27,27,22,31,24,33,32,22,20,16,15,26,27,22,15,24,20,30,""
24,46,30,32,40,49,40,23,28,28,24,32,28,25,32,33,26,27,14,19,27,37,19,26,31,""
25,28,40,30,44,38,42,36,26,28,17,26,28,35,24,28,25,28,22,20,16,21,38,24,24,""
26,28,40,39,50,42,54,27,34,23,29,35,35,34,33,27,25,23,24,25,22,24,21,31,26,""
27,38,38,38,45,54,50,40,34,30,28,28,19,32,35,28,23,20,27,20,25,35,29,31,40,""
28,42,42,38,41,54,47,51,32,20,28,24,26,30,35,27,28,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
