nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,11,16,11,22,14,4,13,26,19,7,16,20,17,7,9,17,16,19,12,10,13,11,6,""
02,10,11,14,9,4,13,18,8,8,9,12,9,15,12,9,11,14,9,10,10,16,14,11,10,""
03,12,9,15,11,10,8,19,3,2,1,4,-1,-1,1,-1,-1,10,15,5,9,4,8,6,11,""
04,10,17,9,15,9,6,17,21,3,4,17,12,14,11,13,2,5,5,6,5,15,13,14,13,""
05,13,5,17,13,12,6,7,6,6,12,11,10,17,20,4,10,1,8,9,12,19,19,13,16,""
06,13,6,17,15,17,5,5,18,17,-1,10,24,26,17,20,8,15,23,9,15,16,21,21,10,""
07,19,21,24,21,10,9,13,15,18,22,17,25,21,38,15,22,20,16,16,8,21,20,16,15,""
08,9,23,33,15,16,27,2,23,33,26,26,31,24,29,22,18,17,15,3,5,9,13,21,15,""
09,17,16,17,12,19,15,5,9,12,13,18,-1,11,4,14,7,-1,22,15,9,18,33,26,41,""
10,28,12,30,14,18,18,17,18,16,23,10,16,23,21,7,18,5,18,18,18,13,19,17,24,""
11,21,21,18,28,5,10,22,16,21,27,21,12,19,24,8,18,2,7,20,21,19,30,25,19,""
12,21,18,17,27,12,16,14,27,17,-1,7,1,7,-1,19,18,8,15,16,16,24,24,29,23,""
13,22,23,23,15,14,18,36,25,20,-1,26,37,13,11,27,32,25,18,14,39,21,22,31,21,""
14,25,22,18,24,23,20,25,6,40,38,25,28,26,30,22,11,15,11,6,16,23,17,16,25,""
15,7,14,15,17,26,20,25,24,15,20,30,26,25,32,14,27,23,20,10,10,7,17,13,15,""
16,7,14,19,26,17,34,17,4,10,16,23,7,16,10,-1,7,10,21,29,30,9,9,2,4,""
17,11,24,32,17,14,21,34,42,40,26,35,13,20,19,24,36,25,6,17,19,19,27,21,30,""
18,22,20,35,25,26,64,41,54,49,35,49,44,51,45,34,2,1,2,18,15,13,7,13,9,""
19,8,3,4,4,5,4,8,4,10,42,9,35,42,33,16,27,49,48,28,19,26,26,26,20,""
20,11,22,24,42,38,10,38,40,37,10,56,39,44,27,14,33,64,16,15,23,26,25,21,26,""
21,17,19,19,25,37,45,44,54,51,33,56,34,47,33,29,28,54,35,30,23,22,36,33,33,""
22,28,14,29,45,41,55,63,57,34,45,68,29,37,35,19,33,23,15,17,22,23,28,41,22,""
23,22,12,28,16,42,31,47,52,31,33,32,21,23,22,40,60,27,44,17,12,22,37,30,28,""
24,20,26,24,21,13,32,32,31,24,67,13,38,35,24,15,28,12,3,9,44,31,46,21,25,""
25,28,9,8,8,14,32,32,1,7,65,16,32,78,39,42,50,17,38,59,28,26,51,47,15,""
26,17,19,19,17,37,32,27,14,15,31,65,44,22,59,41,77,56,21,31,14,15,28,31,25,""
27,19,9,11,11,8,4,4,3,22,55,53,39,77,46,65,20,20,1,5,12,15,27,22,21,""
28,11,20,6,5,3,2,4,2,1,7,28,13,67,22,9,7,1,16,78,30,49,39,73,43,""
29,36,43,33,75,26,37,76,62,46,30,56,81,74,84,68,85,65,48,54,65,38,57,49,48,""
30,32,32,26,24,49,46,74,75,42,84,14,80,26,94,94,98,45,8,4,14,29,48,12,1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
