nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,37,41,37,53,41,33,22,23,23,15,13,10,12,7,5,6,4,10,8,15,22,20,28,""
02,40,32,29,41,51,30,32,26,23,20,14,19,14,10,10,2,1,6,10,17,7,15,17,26,""
03,32,41,37,41,35,33,25,27,27,16,16,13,11,11,7,12,17,12,16,9,13,12,18,19,""
04,34,30,38,37,31,33,30,20,24,27,27,26,25,12,11,8,5,9,12,13,9,10,13,17,""
05,20,21,28,18,15,30,32,9,16,11,14,13,14,10,6,7,9,3,4,7,12,10,10,22,""
06,20,16,22,28,35,16,28,10,11,11,11,6,4,8,3,6,4,6,8,9,10,9,15,11,""
07,36,29,30,37,39,28,22,21,25,16,16,12,14,10,9,7,15,10,11,8,14,11,8,24,""
08,27,29,37,27,25,28,29,20,21,20,10,15,8,5,4,3,12,8,9,7,9,19,21,27,""
09,23,20,21,29,28,36,24,15,11,9,22,12,10,12,6,6,6,15,10,4,18,11,14,27,""
10,45,29,42,33,34,30,23,19,14,19,11,15,19,24,6,6,3,7,11,11,15,14,11,23,""
11,28,31,33,33,29,35,34,20,7,17,10,20,13,7,4,7,1,6,8,13,15,11,12,14,""
12,21,31,25,37,33,34,27,23,19,19,15,13,18,15,5,4,7,11,12,-1,13,12,15,28,""
13,43,32,38,39,25,26,23,22,17,22,9,9,10,15,6,8,4,9,19,8,14,18,24,30,""
14,36,36,40,36,38,41,24,24,21,19,9,15,11,16,14,7,8,15,5,21,13,10,11,20,""
15,25,21,35,34,39,20,29,20,19,17,5,22,14,8,2,8,4,5,7,8,6,11,17,22,""
16,22,24,22,35,31,27,20,15,27,17,24,13,15,10,8,2,4,8,7,9,11,11,11,20,""
17,43,40,39,35,36,49,43,47,14,34,19,16,13,9,5,15,8,2,8,15,12,11,11,28,""
18,24,43,34,39,39,26,25,31,26,26,17,18,15,14,8,4,6,7,9,11,7,8,16,18,""
19,41,30,24,33,45,30,23,28,32,16,15,10,7,14,12,2,5,11,11,9,10,11,10,21,""
20,27,29,36,40,26,40,23,24,22,7,11,12,8,14,4,7,8,10,6,5,9,14,23,25,""
21,28,37,37,40,35,36,16,17,16,9,26,17,13,19,8,10,9,10,7,11,10,13,20,18,""
22,37,21,30,38,33,31,24,24,24,-1,-1,27,8,11,32,13,7,12,10,12,10,10,13,14,""
23,10,32,31,22,45,26,26,28,16,12,7,17,7,13,9,66,64,6,8,17,15,8,15,19,""
24,29,24,36,34,27,37,38,19,16,13,7,14,15,-1,20,10,12,14,6,16,13,12,14,29,""
25,12,32,30,25,30,38,31,18,18,9,7,15,8,6,5,8,11,14,6,7,14,4,12,16,""
26,18,22,53,47,24,33,40,18,15,19,15,15,10,59,13,12,9,6,12,7,12,12,15,13,""
27,12,18,25,27,33,35,25,12,11,11,13,9,3,10,7,6,5,3,5,10,17,14,9,19,""
28,11,30,36,34,36,43,35,12,11,10,14,13,9,5,6,10,11,-1,22,4,5,9,24,15,""
29,22,35,34,39,32,38,25,10,17,1,7,24,14,13,-1,19,20,7,8,8,7,10,11,15,""
30,26,25,30,50,30,40,33,24,9,19,15,13,10,12,10,4,10,8,11,25,9,14,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
