sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,7,5,10,12,5,6,6,3,4,11,9,9,16,15,21,15,18,23,7,14,6,8,7,""
02,10,4,10,4,4,3,2,6,6,6,7,7,15,15,11,9,8,12,24,20,14,7,9,14,""
03,6,1,11,5,3,5,10,4,6,1,8,8,6,5,9,12,9,13,6,12,10,16,5,21,""
04,3,5,4,2,9,4,2,6,4,6,4,2,12,19,9,7,13,12,21,19,10,8,9,12,""
05,6,6,7,6,6,3,8,6,4,4,10,13,11,18,9,19,21,33,25,33,13,12,12,9,""
06,8,4,4,6,6,6,1,4,2,6,7,12,10,9,10,13,19,14,17,18,13,8,21,8,""
07,11,12,3,5,7,2,-1,5,3,1,7,14,7,22,12,17,13,17,19,17,13,7,17,9,""
08,10,12,6,2,5,2,2,2,2,3,7,10,3,18,14,11,11,15,17,23,13,11,20,12,""
09,11,11,2,6,2,4,8,4,6,4,6,6,8,19,18,17,18,14,17,14,9,23,32,7,""
10,5,6,5,8,11,2,3,3,4,7,8,1,16,18,15,8,17,19,20,15,14,15,18,16,""
11,8,3,5,8,3,5,4,3,3,7,3,8,12,7,11,10,13,13,14,15,16,13,19,7,""
12,8,7,7,9,5,5,5,9,3,6,2,2,11,9,12,17,19,19,23,22,18,15,7,7,""
13,11,15,9,4,2,4,5,5,1,7,5,7,11,18,13,11,9,15,21,16,9,16,19,24,""
14,16,16,19,21,15,11,5,4,2,4,12,9,21,14,16,19,18,16,29,31,13,10,21,15,""
15,8,12,10,8,5,10,10,5,1,4,6,7,15,12,12,15,23,25,32,17,3,-1,3,4,""
16,2,4,5,6,2,5,1,3,2,2,1,3,6,10,3,4,4,3,9,11,5,10,8,10,""
17,5,1,3,3,-1,2,1,4,5,2,4,2,3,6,7,10,8,14,11,9,7,4,3,10,""
18,2,1,1,4,-1,-1,3,3,-1,3,2,2,2,7,6,1,6,12,16,6,7,2,2,6,""
19,7,8,1,-1,3,-1,4,3,2,5,5,8,10,12,15,9,13,20,19,22,15,10,12,9,""
20,4,2,3,3,8,6,5,4,7,4,3,8,12,13,8,11,14,17,26,22,24,7,12,14,""
21,8,10,7,4,7,7,4,10,1,5,7,15,18,8,15,32,22,25,42,32,22,11,16,20,""
22,18,7,9,8,9,8,6,3,6,6,8,14,17,11,12,19,23,24,24,26,15,13,18,19,""
23,22,14,17,8,9,7,12,3,6,7,5,12,13,19,17,17,30,20,41,23,20,15,25,13,""
24,14,12,12,13,8,6,7,8,4,11,6,5,16,25,14,28,19,27,33,23,18,25,19,16,""
25,23,9,12,13,10,3,7,7,3,5,10,11,11,21,13,28,19,21,31,25,12,24,18,11,""
26,11,10,9,4,4,4,5,5,6,7,6,5,7,6,13,7,13,8,8,14,16,5,5,10,""
27,7,7,8,9,5,4,2,4,2,2,6,4,17,14,9,11,15,21,20,14,18,21,6,11,""
28,10,4,7,8,2,10,6,2,5,4,3,13,8,17,10,12,13,7,16,17,16,18,18,14,""
29,15,5,9,7,6,5,4,3,5,5,9,7,16,15,9,20,15,21,22,12,20,17,11,6,""
30,8,7,13,2,17,8,6,3,4,9,6,9,9,17,16,19,18,14,17,27,13,12,13,6,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
