sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,117,100,109,97,95,106,71,""
02,74,82,91,53,89,94,154,120,122,127,132,118,132,147,141,130,100,96,96,72,63,62,48,60,""
03,51,54,60,53,60,99,111,100,153,112,112,122,118,110,107,113,128,98,90,85,78,77,54,57,""
04,50,51,61,81,101,101,118,134,141,122,118,123,127,103,124,130,94,91,83,69,41,48,40,28,""
05,34,31,61,68,53,80,116,127,129,113,141,143,102,133,93,78,86,64,63,49,54,59,36,27,""
06,37,26,50,49,43,81,111,114,136,130,128,148,109,113,118,88,75,64,51,49,44,48,46,44,""
07,30,34,37,50,40,34,50,145,157,125,136,136,139,151,132,116,122,100,102,96,90,92,60,45,""
08,23,28,40,37,47,44,108,140,151,138,120,131,120,128,129,126,106,102,97,95,89,58,66,57,""
09,62,75,64,108,108,112,108,134,128,145,149,121,124,129,93,66,58,61,40,52,75,44,40,15,""
10,14,13,38,35,53,81,118,135,139,130,120,132,113,125,100,70,51,47,45,31,41,29,36,34,""
11,27,46,33,57,45,74,117,136,119,119,121,122,122,120,89,70,66,42,49,51,43,38,35,45,""
12,24,35,40,38,51,0,0,0,0,0,0,0,0,0,0,15,58,44,50,47,39,37,26,32,""
13,29,31,33,44,63,92,92,125,120,139,129,125,113,119,87,58,59,50,31,30,34,21,38,32,""
14,18,17,28,67,81,96,130,110,121,124,109,121,124,138,118,127,86,106,86,79,96,75,80,62,""
15,22,29,44,54,56,75,98,127,138,134,134,120,100,124,127,123,111,109,100,69,81,75,75,56,""
16,24,40,41,39,85,88,93,117,135,110,119,123,109,85,70,42,47,86,40,34,40,28,19,22,""
17,22,20,34,31,46,80,88,109,115,103,102,110,117,105,89,65,37,28,43,44,30,29,22,28,""
18,31,34,32,51,73,81,92,108,110,117,112,105,103,86,100,50,55,40,43,39,43,42,30,56,""
19,58,51,52,74,59,65,130,96,129,102,122,108,105,114,86,63,66,70,48,40,51,25,12,13,""
20,15,10,19,27,15,18,48,34,48,36,34,48,41,42,35,30,40,31,27,31,27,26,28,15,""
21,18,13,15,34,25,49,51,67,47,57,45,50,61,43,57,47,60,60,50,42,31,27,23,33,""
22,17,29,15,22,32,26,29,41,40,53,34,37,40,44,36,50,43,36,35,43,31,26,16,11,""
23,9,9,10,21,28,20,45,61,68,82,53,54,46,70,31,36,29,71,71,44,58,46,33,34,""
24,24,39,55,62,76,83,78,110,111,103,102,83,130,94,68,89,85,79,51,61,67,53,51,49,""
25,27,48,38,32,54,67,81,101,115,117,114,100,111,115,112,107,97,89,70,67,57,63,48,46,""
26,44,58,61,55,53,88,104,124,127,117,132,110,114,100,83,104,95,102,81,67,57,43,55,36,""
27,40,31,44,56,51,57,49,97,113,113,115,103,112,121,75,128,125,112,93,87,76,49,75,116,""
28,89,110,19,36,16,31,13,26,8,20,14,30,14,67,18,65,13,106,116,83,69,81,45,39,""
29,40,17,15,14,18,26,40,52,63,54,36,41,37,67,40,54,59,58,64,39,34,22,22,16,""
30,20,12,21,32,40,26,30,44,47,49,45,37,41,49,41,30,46,36,42,47,41,25,24,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
