sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,5,7,8,13,12,28,21,13,20,34,22,27,18,37,42,43,18,18,26,21,16,24,11,""
02,11,4,5,7,16,25,16,14,21,21,31,30,27,25,29,26,34,22,18,15,26,9,6,16,""
03,10,1,7,5,14,20,24,14,28,19,23,20,30,32,24,33,33,39,35,18,19,20,14,13,""
04,7,7,11,9,24,15,23,33,37,27,32,27,26,27,34,29,27,20,24,19,16,7,13,8,""
05,9,3,9,11,14,18,24,19,23,22,27,41,20,24,28,32,34,18,21,18,13,19,12,8,""
06,9,3,5,7,4,8,6,8,19,14,14,17,21,15,26,25,34,26,23,25,16,12,15,9,""
07,7,5,8,11,14,16,16,48,36,25,35,35,33,28,24,24,42,39,24,22,25,15,16,13,""
08,5,3,11,12,22,13,32,20,24,23,24,40,31,42,31,33,33,32,22,25,17,10,14,8,""
09,5,7,2,11,13,13,27,31,32,43,42,30,27,43,27,26,18,27,14,14,14,16,11,2,""
10,5,2,11,12,12,23,27,32,30,30,29,29,23,31,17,45,34,26,22,22,16,10,12,4,""
11,6,9,8,16,16,19,31,29,35,33,27,38,33,32,30,34,30,35,23,27,16,8,11,12,""
12,12,13,12,18,15,18,15,28,33,39,30,26,14,28,26,31,34,29,31,21,16,17,7,12,""
13,8,9,10,7,7,23,23,26,37,30,20,32,25,28,21,26,36,26,25,18,12,10,14,7,""
14,7,7,10,10,18,21,32,37,28,26,21,26,35,26,22,39,31,29,34,21,28,14,15,8,""
15,9,9,5,19,17,23,26,29,34,33,33,23,21,30,20,47,26,38,17,16,24,16,10,4,""
16,1,6,9,5,24,24,21,23,30,26,25,29,22,32,17,28,31,40,30,24,19,21,9,12,""
17,9,9,12,7,17,21,26,30,24,25,35,39,31,19,14,29,30,22,30,21,15,23,15,7,""
18,4,19,15,9,16,30,26,33,28,32,22,28,28,27,28,28,40,29,36,33,23,21,21,10,""
19,8,5,11,18,15,23,24,17,65,29,44,30,27,21,32,27,26,38,27,23,39,15,4,5,""
20,4,4,2,6,5,7,7,8,13,3,9,15,7,13,7,16,9,14,7,11,5,6,2,4,""
21,5,3,5,6,8,16,6,11,11,19,9,14,14,13,15,12,13,13,15,8,20,11,6,13,""
22,10,2,2,4,8,4,8,13,8,12,6,5,16,8,10,20,9,12,16,11,12,7,5,3,""
23,4,8,5,3,10,9,10,11,8,17,14,7,8,15,12,21,8,36,33,24,21,21,15,14,""
24,14,16,15,5,20,16,27,37,35,31,26,14,52,18,13,34,30,36,18,27,26,20,14,12,""
25,9,14,14,13,21,16,12,22,26,22,33,28,32,28,36,40,34,43,17,30,22,20,15,14,""
26,10,12,28,16,25,12,24,24,21,38,35,24,32,19,35,30,33,38,42,23,31,14,19,21,""
27,14,5,10,23,18,21,28,28,25,37,34,38,18,31,29,47,37,32,29,25,27,20,19,16,""
28,11,9,12,24,20,21,32,31,24,34,30,31,40,27,37,30,33,31,31,25,21,23,14,6,""
29,3,7,2,7,6,9,12,11,21,17,16,9,14,14,12,18,20,14,13,16,7,7,12,5,""
30,5,2,4,4,13,4,11,7,9,8,15,12,13,12,17,17,21,17,12,13,12,10,4,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
