sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,35,54,42,44,43,44,38,42,30,21,34,23,24,31,31,30,22,25,16,31,32,49,52,""
02,46,55,48,59,50,43,33,37,39,29,21,19,28,20,19,11,20,19,15,14,32,41,41,35,""
03,44,65,58,44,48,45,34,39,49,61,33,41,35,31,32,24,22,21,11,19,27,34,59,39,""
04,62,65,57,62,51,42,45,45,57,47,36,-1,39,41,23,35,37,25,11,16,33,29,36,47,""
05,53,50,44,51,48,43,47,46,51,50,42,39,26,27,29,26,31,18,15,16,20,22,42,54,""
06,53,52,57,49,52,43,49,52,53,57,53,32,36,30,40,38,33,20,17,-1,38,27,39,42,""
07,51,61,76,60,64,59,55,48,-1,47,32,27,28,27,38,28,23,24,18,29,20,46,43,43,""
08,64,51,65,53,69,55,46,56,47,46,26,24,38,39,28,45,43,24,24,20,22,24,25,40,""
09,49,56,54,59,49,44,50,40,39,36,37,36,28,38,37,31,27,-1,16,17,29,31,70,54,""
10,49,60,62,70,52,58,43,38,37,44,32,-1,-1,-1,-1,14,25,26,-1,30,20,26,40,49,""
11,47,54,73,65,54,60,44,54,53,38,43,32,29,34,35,29,30,25,-1,-1,23,41,50,60,""
12,52,61,57,57,49,55,49,54,56,67,43,48,41,34,33,27,32,-1,-1,-1,36,46,41,47,""
13,41,47,61,59,47,42,52,58,47,31,37,30,36,31,29,36,27,-1,20,27,23,41,40,33,""
14,64,47,49,60,52,45,36,56,42,31,33,33,-1,32,26,25,24,22,29,18,30,37,38,40,""
15,60,50,51,62,38,61,38,42,55,37,31,-1,-1,26,33,18,23,21,16,19,20,26,33,43,""
16,51,32,49,60,54,44,48,53,59,48,45,36,32,29,24,22,24,14,-1,16,32,36,42,40,""
17,49,41,51,40,47,51,32,58,38,39,30,26,33,33,40,29,20,-1,19,21,38,22,24,33,""
18,55,55,57,56,56,42,48,48,54,38,40,26,-1,31,-1,-1,27,21,16,21,32,31,30,27,""
19,58,58,57,72,45,54,51,50,53,52,46,33,29,38,45,29,29,-1,15,31,33,37,30,47,""
20,48,49,67,63,60,53,44,45,45,42,31,32,37,35,32,35,20,-1,18,17,26,16,30,34,""
21,47,54,59,54,50,46,42,53,39,43,28,17,-1,-1,28,14,15,21,15,16,23,28,38,35,""
22,34,60,57,62,52,52,47,49,50,32,30,24,22,17,19,20,29,23,18,19,31,29,34,42,""
23,53,51,52,54,57,38,45,49,43,42,46,39,37,43,31,37,41,22,20,23,24,30,38,41,""
24,51,48,47,50,48,46,41,55,36,53,35,42,32,40,29,28,19,16,-1,24,27,29,38,46,""
25,58,60,70,59,46,36,53,57,56,56,43,38,36,32,34,25,23,15,-1,-1,17,31,29,54,""
26,55,61,68,55,61,49,37,36,59,44,45,41,46,54,40,30,31,-1,-1,29,36,40,37,52,""
27,46,55,67,59,54,52,42,50,65,29,47,47,41,40,34,30,33,18,-1,20,24,41,35,58,""
28,50,55,57,56,59,52,54,43,-1,25,26,32,27,37,38,17,14,20,20,23,24,32,26,52,""
29,56,58,65,58,56,63,60,54,-1,38,26,40,34,19,30,24,22,-1,-1,-1,42,34,41,40,""
30,48,53,42,54,52,49,44,53,51,41,40,37,49,52,46,29,38,-1,-1,-1,-1,43,46,70,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
