sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,16,20,13,19,9,32,18,16,21,12,15,9,9,13,18,9,9,15,19,12,12,13,18,""
02,10,14,8,17,22,12,20,15,8,12,10,6,10,8,14,10,17,14,13,14,7,12,8,5,""
03,10,10,14,18,19,14,17,13,11,9,13,11,9,17,12,15,1,11,11,3,14,8,12,9,""
04,15,16,16,14,25,24,19,24,16,18,19,12,13,14,11,11,12,9,13,10,8,18,8,6,""
05,13,13,15,14,12,19,12,10,22,16,11,10,17,13,17,11,10,10,15,12,17,18,14,10,""
06,11,13,15,11,8,14,12,14,16,17,15,12,9,8,11,10,14,17,10,13,11,11,15,13,""
07,7,12,16,16,14,16,20,20,20,18,14,13,14,11,15,15,14,7,14,14,17,10,12,13,""
08,15,10,12,16,16,20,17,20,19,25,15,18,11,10,9,13,15,15,10,12,9,14,17,15,""
09,22,22,24,12,11,21,11,20,18,15,16,14,12,13,12,23,16,18,13,10,13,13,17,27,""
10,13,13,16,18,19,16,22,25,18,24,15,16,7,16,12,27,12,14,12,13,11,17,14,24,""
11,16,14,13,11,18,19,20,13,19,15,19,12,16,9,12,20,14,15,20,16,25,15,15,15,""
12,6,19,22,13,19,8,23,22,24,22,15,12,6,17,10,10,13,10,15,7,22,13,18,11,""
13,17,10,22,18,7,14,15,17,15,18,15,11,11,7,19,15,18,19,15,15,17,10,21,13,""
14,16,1,-1,-1,-1,-1,-1,-1,-1,17,20,18,25,13,12,17,13,17,11,13,10,21,17,15,""
15,9,11,19,15,18,16,20,14,14,14,17,20,12,33,24,23,23,12,14,11,9,9,11,12,""
16,15,14,14,20,18,11,16,26,20,18,10,23,15,16,16,12,15,25,25,13,15,12,9,11,""
17,9,12,20,19,17,9,19,19,17,16,18,15,20,16,14,13,21,17,16,17,14,8,15,10,""
18,17,14,13,22,12,9,18,22,23,16,18,15,12,15,7,-1,-1,-1,-1,3,-1,13,18,14,""
19,19,9,15,17,20,12,16,25,18,17,22,15,15,-1,-1,-1,9,12,12,7,14,14,13,20,""
20,12,12,12,20,15,20,15,11,15,15,63,18,16,16,18,12,12,11,11,10,15,19,22,14,""
21,10,38,16,12,17,24,24,21,23,17,16,15,15,20,15,15,8,9,14,9,7,-1,-1,3,""
22,19,6,11,14,15,17,4,17,22,18,11,15,20,14,12,19,14,11,21,10,17,20,10,11,""
23,14,15,9,15,8,22,17,11,70,126,80,29,62,17,162,244,221,380,361,251,474,348,468,504,""
24,212,56,41,27,23,9,17,16,20,123,23,17,18,16,14,13,7,8,16,17,16,19,12,12,""
25,11,22,15,11,18,14,16,23,24,19,20,21,18,16,15,15,18,18,16,11,19,17,15,10,""
26,13,14,12,21,19,20,21,13,29,26,14,11,19,15,21,16,14,15,26,15,8,14,13,4,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,18,10,15,16,12,12,22,8,13,13,12,10,8,""
28,9,6,13,20,24,13,11,13,19,18,12,15,19,16,19,14,18,21,11,25,13,13,13,14,""
29,12,15,11,17,20,15,11,18,22,16,16,18,24,20,19,13,15,9,16,14,12,15,15,16,""
30,12,8,12,21,13,16,19,18,21,18,24,18,19,15,23,11,15,14,16,17,13,10,10,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
