sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,9,21,10,10,8,11,10,9,23,5,8,9,9,9,16,11,15,8,7,6,12,3,5,""
02,9,7,11,14,9,19,8,9,9,15,13,6,7,12,14,4,7,7,10,7,12,21,11,13,""
03,9,9,6,7,11,6,11,8,3,22,8,9,4,20,2,8,13,7,10,9,10,3,5,7,""
04,7,8,9,11,6,7,10,11,9,3,8,5,13,5,12,11,13,8,4,8,16,3,4,7,""
05,4,9,6,7,12,10,16,7,1,9,11,6,7,15,5,6,11,5,8,4,4,4,6,8,""
06,9,6,15,10,14,18,5,8,20,9,8,5,5,12,23,9,9,8,8,5,7,7,8,3,""
07,7,7,6,-1,12,12,9,7,5,12,9,4,13,10,14,12,7,6,27,8,4,14,5,-1,""
08,2,2,6,12,11,5,11,1,-1,-1,-1,6,12,11,17,13,7,14,6,9,6,18,4,4,""
09,10,9,6,6,8,2,7,8,12,18,19,11,15,9,9,14,9,7,6,7,7,18,32,14,""
10,15,19,5,4,7,11,14,9,15,24,22,19,4,12,6,7,7,7,5,7,2,4,10,8,""
11,6,8,9,7,4,10,13,6,16,24,22,4,11,8,5,12,14,9,6,2,13,10,10,10,""
12,9,5,10,2,7,13,10,9,6,13,13,18,9,14,12,2,8,5,5,11,8,13,12,12,""
13,4,8,9,6,9,18,8,15,12,5,13,5,4,13,15,8,5,8,4,7,11,10,16,7,""
14,6,23,3,10,11,7,12,9,7,16,5,11,-1,9,13,8,9,8,6,6,8,7,6,11,""
15,2,13,6,6,6,10,10,10,8,15,11,8,7,3,14,15,8,9,6,9,7,8,6,8,""
16,9,11,5,5,12,10,3,12,9,11,7,8,6,3,9,12,10,6,7,6,13,12,5,7,""
17,4,2,3,6,15,10,10,9,17,11,6,12,10,5,8,16,11,5,4,14,6,6,6,8,""
18,10,6,9,11,6,9,12,12,19,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,11,3,7,5,4,4,9,19,13,11,10,7,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,7,8,10,9,7,10,10,13,12,8,9,9,2,""
21,9,3,5,7,13,15,7,18,8,8,5,5,13,10,10,10,10,8,9,12,7,6,9,4,""
22,6,8,9,5,5,10,15,8,6,7,6,5,5,13,13,16,10,10,4,7,11,8,4,10,""
23,3,16,5,5,14,13,8,17,10,15,9,4,9,5,11,16,7,7,10,11,5,12,1,5,""
24,7,4,22,12,16,8,13,6,14,6,7,4,10,9,12,12,7,9,8,4,6,9,5,12,""
25,12,6,8,8,21,20,9,10,6,17,6,8,9,9,8,11,11,7,9,10,8,11,11,7,""
26,7,9,7,6,13,5,8,6,7,7,6,11,9,9,8,8,7,11,9,11,8,6,4,10,""
27,8,7,8,7,11,20,14,18,14,13,13,14,11,9,7,9,19,9,7,5,14,11,-1,9,""
28,11,6,7,9,11,4,6,14,7,12,11,8,10,6,13,12,12,9,10,19,6,23,3,16,""
29,4,9,8,10,17,12,10,7,10,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
