sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,19,36,30,26,33,23,27,19,22,19,18,19,17,17,11,19,6,17,10,18,15,28,32,""
02,28,20,21,24,26,20,22,30,27,19,13,14,21,14,14,8,12,10,15,13,18,24,25,22,""
03,33,35,28,18,26,27,17,20,24,25,16,19,12,13,11,14,12,10,7,10,15,23,32,34,""
04,26,29,26,23,25,18,21,20,29,14,22,16,16,19,14,15,16,15,10,13,22,21,22,28,""
05,21,24,15,17,18,20,24,23,23,20,14,16,17,10,10,14,18,6,17,15,20,19,20,28,""
06,26,31,29,17,19,18,27,22,24,27,25,16,12,12,16,15,12,16,11,16,13,16,37,30,""
07,21,25,19,16,30,28,24,17,16,21,16,21,15,12,16,13,8,9,12,14,9,19,20,13,""
08,14,9,15,13,22,13,18,19,17,15,13,13,24,15,18,15,15,15,11,7,15,20,23,18,""
09,16,20,22,20,17,16,24,20,19,11,15,-1,-1,-1,-1,-1,-1,10,13,13,17,19,50,36,""
10,30,31,24,45,29,31,30,34,21,22,18,19,21,17,14,12,10,19,16,17,11,26,32,30,""
11,21,26,30,25,23,30,21,27,31,20,25,18,22,16,19,14,14,17,17,12,14,28,21,32,""
12,24,22,22,24,21,23,24,26,23,28,18,17,16,12,15,17,16,15,19,19,23,26,25,24,""
13,22,19,23,26,21,19,25,23,23,17,21,16,20,16,11,20,14,15,13,19,18,25,25,17,""
14,37,18,18,25,21,24,16,25,30,19,20,20,15,15,13,14,16,8,13,12,14,28,29,29,""
15,32,27,28,28,19,39,20,19,33,17,27,24,13,17,23,9,16,10,18,14,19,28,32,28,""
16,28,17,30,30,31,25,29,28,25,25,25,20,19,18,19,19,13,9,9,15,25,24,30,26,""
17,24,21,20,16,15,27,14,22,18,16,22,18,21,15,17,12,10,17,18,12,21,18,20,27,""
18,21,30,24,30,26,17,34,25,28,20,19,18,18,14,12,18,15,12,6,22,20,28,20,17,""
19,20,22,24,22,22,19,17,23,21,22,17,19,17,13,25,12,5,16,9,14,27,30,26,25,""
20,23,27,32,25,27,26,26,21,25,19,19,19,18,19,14,18,12,7,11,10,16,14,19,34,""
21,29,26,22,22,24,23,22,29,33,22,17,17,20,14,14,9,7,17,16,15,21,18,31,27,""
22,21,28,30,20,20,23,25,26,26,22,17,19,15,11,14,12,11,13,12,12,20,15,28,20,""
23,26,25,21,21,21,28,19,22,24,15,22,16,14,20,16,12,13,10,15,19,14,17,24,20,""
24,29,22,18,21,20,22,19,27,19,22,18,11,13,21,8,12,10,15,14,13,16,21,27,26,""
25,29,30,18,21,19,13,14,22,21,22,23,19,22,16,15,12,13,12,12,14,19,24,29,29,""
26,26,25,32,19,23,20,24,20,20,20,26,14,14,20,14,9,17,8,8,12,22,25,29,26,""
27,27,17,27,16,29,25,20,18,30,21,18,22,15,12,15,14,14,13,8,14,10,25,23,26,""
28,28,25,25,24,21,23,33,22,27,19,21,19,16,17,17,9,7,16,15,18,9,23,22,25,""
29,22,25,27,17,22,23,28,27,26,24,25,17,19,12,18,13,10,10,15,9,24,21,20,26,""
30,24,20,12,22,18,23,28,27,30,21,21,17,22,18,22,15,20,8,18,18,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
