sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,20,18,25,21,29,32,37,23,25,25,19,17,26,18,13,17,21,15,15,10,24,21,25,""
02,35,26,27,27,32,42,25,23,23,26,21,21,23,19,21,21,19,15,19,21,25,15,17,27,""
03,17,21,23,24,23,29,28,24,13,22,23,27,14,13,19,22,22,16,21,26,25,26,20,33,""
04,15,25,31,35,30,19,29,32,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,19,""
05,36,29,25,21,18,22,26,22,26,14,28,23,14,21,18,11,19,24,16,22,28,23,22,20,""
06,19,30,19,29,25,28,22,21,24,21,18,23,23,16,21,20,19,14,14,19,18,21,23,16,""
07,16,31,17,26,25,29,24,33,16,28,20,14,24,10,15,23,18,16,13,21,15,16,29,20,""
08,32,23,25,24,19,26,23,34,24,14,21,17,18,21,12,15,19,17,18,24,30,18,18,26,""
09,29,26,23,23,33,23,25,17,34,16,15,25,20,18,22,24,19,11,18,16,23,14,33,26,""
10,15,30,19,26,21,24,32,30,21,26,19,19,13,17,17,12,23,16,14,12,13,12,21,24,""
11,29,29,20,18,23,14,28,16,35,23,14,19,15,22,15,12,15,11,25,21,19,16,17,28,""
12,24,21,30,21,32,23,31,32,20,21,14,19,21,17,12,17,17,18,15,20,19,21,30,40,""
13,15,20,17,22,29,29,25,12,15,12,21,16,19,17,12,10,9,9,14,16,11,17,19,14,""
14,20,21,20,11,15,21,18,25,19,8,14,21,10,13,23,14,13,11,14,18,13,12,16,13,""
15,14,18,25,18,32,22,29,10,21,20,20,15,19,21,10,11,11,13,17,16,15,14,18,24,""
16,21,18,14,15,16,25,26,18,17,10,14,12,18,14,18,10,13,14,9,20,15,16,17,11,""
17,18,20,18,9,17,12,20,27,18,16,12,14,25,22,15,22,11,16,14,19,16,20,22,16,""
18,18,16,16,14,15,22,14,21,17,13,17,10,14,22,13,14,12,19,14,11,12,18,12,27,""
19,15,17,16,19,26,21,25,27,20,14,14,19,27,23,18,19,10,16,11,18,17,15,13,17,""
20,15,22,18,19,21,21,22,26,23,16,19,23,17,13,23,17,20,20,13,17,16,13,14,11,""
21,19,18,19,23,20,21,22,29,20,12,22,20,22,16,12,15,7,15,8,19,18,14,8,13,""
22,9,12,19,27,10,23,16,19,18,16,19,18,8,18,22,17,9,9,22,13,21,17,21,16,""
23,9,17,23,20,26,18,25,17,9,14,11,22,15,14,17,22,14,13,11,19,14,18,12,19,""
24,23,22,26,23,23,21,22,21,38,18,19,12,24,18,11,9,13,10,15,12,16,12,17,20,""
25,22,16,16,18,20,23,17,21,17,20,23,18,21,16,15,18,18,21,18,12,16,11,16,23,""
26,13,18,14,22,22,24,26,18,27,16,22,23,8,17,17,18,17,13,21,19,22,22,21,14,""
27,22,21,20,17,20,27,19,16,19,27,18,22,15,23,17,15,8,19,15,17,14,16,14,16,""
28,13,21,19,19,19,24,21,16,22,18,16,17,23,20,23,14,17,18,9,14,14,14,16,20,""
29,11,14,21,24,15,18,32,22,24,17,23,26,15,22,19,21,10,9,20,17,19,19,20,21,""
30,20,17,26,22,21,25,29,31,36,30,19,22,21,18,11,16,13,22,13,13,17,16,23,4,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
