sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,2,5,2,4,4,3,6,3,5,2,5,3,1,2,1,3,1,2,0,1,1,4,5,""
02,4,3,3,3,7,4,4,7,6,2,5,1,1,1,1,1,1,0,2,1,1,3,1,7,""
03,3,5,8,1,2,4,3,8,7,4,3,6,4,3,1,1,3,2,1,1,2,1,3,2,""
04,7,4,4,6,2,4,3,4,3,3,2,2,2,3,3,2,3,3,3,1,2,2,1,2,""
05,5,0,3,4,4,2,4,3,3,3,3,5,1,1,4,1,1,3,2,2,0,1,4,2,""
06,2,2,1,4,5,0,3,7,5,2,2,5,2,2,2,1,1,2,1,2,3,3,3,4,""
07,5,8,4,3,2,7,7,4,1,5,5,3,4,1,4,3,3,1,1,2,5,10,2,4,""
08,2,2,7,0,10,5,8,5,2,6,1,4,7,1,3,3,2,2,1,0,1,4,4,3,""
09,4,3,2,6,7,3,9,4,3,2,6,4,3,4,4,5,0,3,6,1,0,0,12,4,""
10,5,7,7,5,1,5,7,4,2,7,4,2,4,4,2,0,1,4,3,3,0,6,5,6,""
11,3,4,2,2,5,4,7,7,8,4,6,4,4,1,3,1,2,0,3,3,2,5,1,4,""
12,3,1,0,7,6,5,5,5,3,4,3,3,0,0,3,1,5,1,1,2,5,1,3,6,""
13,1,3,2,4,2,5,3,2,6,3,3,1,6,3,1,4,3,0,2,0,2,4,2,2,""
14,4,3,4,3,5,2,1,4,6,3,4,4,3,0,2,2,4,1,4,2,1,2,2,4,""
15,8,3,0,0,4,4,5,3,4,5,1,3,3,1,7,2,2,1,4,2,1,2,2,3,""
16,7,2,3,5,3,1,2,1,1,8,6,4,4,5,2,1,0,3,1,1,0,3,6,4,""
17,4,3,3,5,7,3,8,4,1,6,6,3,4,0,2,2,2,2,1,0,2,1,3,5,""
18,3,5,2,3,4,2,2,5,6,8,3,0,1,2,4,1,5,2,3,1,1,3,4,3,""
19,2,3,3,0,0,2,3,5,6,5,3,5,2,4,2,0,0,2,1,1,3,5,2,1,""
20,1,1,4,5,3,8,7,3,2,2,5,4,2,1,3,5,0,2,2,0,3,2,2,3,""
21,6,5,5,1,5,1,2,6,6,6,3,2,4,5,2,1,0,1,1,0,4,2,1,5,""
22,3,3,4,4,2,2,2,3,4,3,2,2,2,1,2,2,0,4,2,2,1,1,1,4,""
23,0,3,3,4,6,4,8,4,11,2,4,2,2,0,6,2,2,1,1,2,4,4,3,1,""
24,2,6,3,3,5,6,5,5,4,7,3,3,4,2,0,1,1,2,1,3,1,4,0,3,""
25,3,2,2,7,2,6,1,8,4,5,12,4,2,4,0,2,2,1,1,4,3,2,1,7,""
26,1,1,1,7,2,4,1,2,4,3,3,2,2,2,4,2,1,2,2,4,0,2,1,2,""
27,1,1,4,1,4,3,1,3,1,4,3,3,2,0,1,2,1,3,1,2,3,2,2,1,""
28,2,2,1,4,1,2,2,1,3,1,4,3,0,3,4,0,3,2,2,1,2,0,1,3,""
29,1,5,3,3,5,5,3,5,6,6,7,4,3,1,3,2,3,0,2,0,2,2,1,1,""
30,3,5,0,1,0,1,2,9,5,2,2,0,3,6,1,3,2,0,3,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
