sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,22,31,61,122,157,99,113,92,74,67,42,49,58,52,55,52,68,80,75,100,134,123,66,""
02,49,37,63,94,107,108,101,115,106,86,114,50,41,45,68,53,67,71,54,112,93,130,107,0,""
03,1,34,73,102,107,109,146,117,102,85,63,76,31,39,34,42,43,55,59,70,95,100,65,48,""
04,45,39,83,97,130,141,201,236,108,69,80,59,46,68,53,61,76,64,66,99,113,224,90,66,""
05,27,23,65,116,114,112,165,203,17,88,68,88,42,52,69,67,51,56,70,79,102,113,76,49,""
06,39,35,70,129,140,123,93,97,71,66,56,61,95,67,65,63,87,223,90,97,112,116,125,64,""
07,40,42,49,65,103,90,114,106,82,87,69,76,47,53,55,54,58,50,53,86,119,139,66,50,""
08,30,41,41,74,134,130,97,117,79,96,78,65,44,65,69,53,64,66,66,92,105,115,105,45,""
09,50,81,67,113,94,101,141,122,97,87,61,64,63,59,69,66,68,67,55,87,100,107,130,4,""
10,2,35,73,128,136,135,82,132,113,68,76,52,61,58,46,57,60,76,71,91,90,112,85,36,""
11,50,53,92,116,113,111,126,108,92,82,68,82,51,41,61,38,48,64,67,99,88,119,52,42,""
12,38,31,70,98,87,110,104,86,75,34,43,68,41,61,59,64,64,72,76,106,119,122,57,49,""
13,38,42,60,91,85,115,128,152,104,64,91,74,48,55,49,60,46,73,70,94,120,130,134,53,""
14,49,32,35,46,109,135,110,108,85,73,96,43,55,71,59,60,40,61,62,88,133,150,69,47,""
15,62,52,49,58,140,133,121,108,95,67,74,47,35,45,52,51,57,67,64,77,104,120,85,45,""
16,4,3,50,77,83,86,97,93,93,72,62,44,50,42,42,45,50,42,62,91,118,132,86,34,""
17,36,39,78,107,109,111,146,117,105,74,72,59,45,44,72,61,63,78,88,110,118,154,67,43,""
18,55,50,85,137,136,123,122,144,114,87,64,67,47,47,56,47,61,68,88,99,122,144,57,43,""
19,52,45,79,130,120,110,129,133,112,58,82,63,48,48,82,54,49,60,64,112,117,158,97,85,""
20,73,58,117,129,150,130,150,145,114,99,71,85,56,58,59,63,63,81,75,123,120,118,134,54,""
21,41,50,45,105,145,150,142,109,124,74,81,51,73,79,74,52,60,49,79,106,138,135,65,59,""
22,44,43,46,64,103,121,129,122,102,95,83,49,49,56,52,58,65,65,76,98,145,143,129,52,""
23,23,29,63,93,119,109,128,128,113,90,72,65,66,49,71,55,67,57,76,105,115,129,106,2,""
24,2,60,83,142,142,157,157,151,138,92,67,72,47,67,47,75,65,83,105,90,129,121,161,63,""
25,63,54,92,139,159,151,142,133,117,91,81,72,56,56,53,52,54,69,75,77,105,135,81,47,""
26,40,33,86,101,109,113,121,132,85,39,69,75,52,64,63,76,125,104,181,172,199,202,121,77,""
27,91,74,141,157,118,116,138,154,105,90,85,79,69,58,50,56,72,76,74,102,131,142,154,47,""
28,39,50,65,104,206,185,186,74,36,29,30,40,58,72,69,62,98,82,99,145,171,157,131,47,""
29,49,57,58,74,162,171,167,168,133,115,88,66,66,72,67,68,79,68,70,107,159,164,162,67,""
30,32,36,113,149,151,156,129,175,201,202,131,166,185,247,124,74,78,91,92,143,152,25,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
