sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,71,50,53,67,107,67,86,74,9,1,0,0,0,1,0,0,1,0,1,4,10,13,17,""
02,27,45,62,55,68,105,89,69,78,8,2,2,1,0,2,0,1,2,4,27,39,45,47,52,""
03,33,44,49,42,66,71,94,49,10,6,2,1,0,0,0,0,0,1,1,6,25,52,26,43,""
04,61,47,65,46,66,101,56,42,10,2,0,1,0,0,0,0,1,1,1,5,30,35,41,58,""
05,45,43,46,56,54,71,36,25,39,16,6,3,0,0,0,0,0,0,1,1,3,11,15,33,""
06,45,62,57,55,60,75,77,60,45,7,3,0,1,0,0,0,0,3,3,9,77,30,35,40,""
07,57,60,60,55,94,121,89,72,43,4,1,1,0,0,1,0,1,1,1,5,32,54,48,45,""
08,49,48,55,41,54,112,56,60,60,1,0,0,0,0,0,0,1,0,30,115,71,62,45,46,""
09,41,47,55,57,55,97,71,94,81,6,2,0,0,0,1,1,1,1,18,105,90,61,50,43,""
10,46,45,46,58,88,101,129,83,71,4,2,1,0,0,1,0,0,4,22,98,96,255,46,42,""
11,61,50,51,50,45,121,74,76,100,35,3,2,0,1,3,0,0,1,22,59,48,55,36,47,""
12,42,44,74,51,79,113,118,77,68,9,3,0,0,0,0,0,1,2,32,89,50,23,13,20,""
13,25,31,36,47,55,70,66,13,8,0,0,1,0,2,0,0,0,0,0,1,2,11,7,6,""
14,12,19,19,24,16,22,15,5,1,0,0,0,0,1,0,0,0,0,1,0,0,4,7,23,""
15,23,38,28,13,9,18,31,2,2,2,0,0,0,0,0,2,0,0,1,0,0,5,1,1,""
16,1,5,1,2,2,3,4,3,0,2,0,4,15,18,0,0,0,0,0,0,4,27,32,38,""
17,54,48,65,52,80,99,63,71,92,108,121,138,84,104,76,88,59,69,46,58,57,37,36,39,""
18,53,46,52,46,58,95,63,71,87,93,85,112,117,108,86,102,101,39,25,37,27,47,42,46,""
19,41,49,52,44,61,87,41,55,94,102,100,120,130,104,93,93,83,62,58,87,84,63,42,44,""
20,47,38,56,39,63,95,32,54,100,116,111,143,129,86,70,63,71,27,23,77,76,57,48,42,""
21,53,56,48,49,69,106,96,93,91,107,137,87,104,73,80,85,74,65,30,28,38,50,18,4,""
22,1,1,1,1,1,0,0,0,24,43,44,78,105,83,79,73,67,42,26,49,32,23,14,4,""
23,2,2,3,3,2,2,1,8,70,114,76,94,99,55,43,59,41,30,24,46,37,40,45,35,""
24,34,49,39,33,30,46,35,10,0,0,0,54,63,57,60,67,79,49,15,50,33,1,0,1,""
25,0,0,0,0,0,0,0,0,17,53,71,84,94,53,52,70,51,41,22,14,16,19,22,21,""
26,317,24,44,27,47,36,42,30,37,42,48,79,60,53,61,45,52,59,17,52,74,35,28,24,""
27,33,37,39,57,45,68,60,46,82,56,79,77,93,65,48,56,54,32,33,49,57,47,37,42,""
28,41,33,53,51,71,108,100,82,84,102,111,117,131,56,84,66,78,67,30,61,45,46,45,38,""
29,39,53,51,56,72,66,67,74,88,115,142,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
