sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,66,62,81,69,65,68,57,42,44,55,43,41,41,31,28,27,23,26,31,-1,-1,-1,31,33,""
02,51,59,59,71,60,57,42,46,47,61,41,41,40,44,53,30,51,21,18,-1,-1,34,47,44,""
03,63,65,59,59,57,52,53,57,63,46,48,32,39,36,31,36,33,23,11,19,29,26,31,43,""
04,54,46,56,58,55,53,41,42,46,60,46,39,34,44,42,30,39,27,20,24,23,34,35,43,""
05,55,73,52,63,48,48,39,28,43,48,48,33,34,36,34,39,24,23,22,-1,34,29,31,45,""
06,63,63,57,45,62,51,62,53,57,35,30,28,31,32,19,31,27,31,35,-1,-1,42,31,51,""
07,63,54,75,64,61,53,67,26,31,34,25,27,31,31,24,26,17,12,8,-1,-1,50,56,49,""
08,49,68,66,64,58,55,57,49,41,39,31,27,29,36,28,38,42,19,20,22,-1,49,43,44,""
09,63,65,72,75,59,67,36,34,43,50,42,34,35,30,41,35,27,18,22,-1,-1,-1,35,41,""
10,60,53,50,74,57,61,62,39,52,49,41,42,35,33,21,23,32,19,8,-1,-1,29,48,42,""
11,49,58,67,74,50,61,47,43,67,51,49,33,52,46,37,34,35,29,18,-1,-1,46,40,57,""
12,70,56,70,65,47,57,42,51,47,49,42,40,42,52,37,26,20,21,20,-1,-1,31,43,51,""
13,64,68,64,59,58,56,50,31,25,25,25,23,31,32,23,22,19,16,14,-1,-1,-1,45,35,""
14,56,65,68,54,54,46,54,50,34,34,34,20,18,17,22,21,19,13,14,-1,31,31,41,54,""
15,57,56,50,59,55,57,48,57,47,31,44,37,30,39,37,24,30,26,28,-1,-1,32,56,62,""
16,63,69,86,56,73,40,46,46,54,43,48,45,40,32,35,31,37,24,27,-1,-1,29,36,40,""
17,66,68,62,56,46,41,32,51,59,59,34,45,42,38,37,38,26,25,-1,-1,31,41,52,57,""
18,65,55,60,65,56,58,48,42,50,53,37,36,32,37,34,32,25,27,-1,-1,19,43,51,65,""
19,55,57,60,59,55,44,45,39,61,43,50,44,48,44,46,47,28,21,-1,-1,35,38,36,57,""
20,34,35,52,48,45,50,48,59,43,33,36,31,34,26,22,24,21,16,-1,-1,36,39,36,50,""
21,57,62,57,62,49,58,43,44,51,45,38,28,25,38,36,23,32,32,-1,-1,21,23,43,41,""
22,72,79,72,74,72,63,64,53,60,55,33,48,35,32,25,33,16,14,-1,-1,-1,21,33,50,""
23,56,53,54,56,63,48,45,73,64,58,41,43,31,42,39,38,38,26,-1,-1,20,28,41,51,""
24,54,64,52,64,59,53,42,38,40,44,45,34,39,47,33,24,34,19,-1,-1,29,32,36,38,""
25,45,56,68,62,61,65,62,33,49,48,45,41,49,29,31,35,36,20,-1,-1,29,38,32,53,""
26,63,61,53,63,70,48,40,41,53,48,47,30,23,34,29,22,25,20,15,22,25,27,31,60,""
27,55,52,53,61,54,49,49,48,42,35,29,25,35,20,20,25,14,19,-1,-1,-1,33,36,38,""
28,59,57,53,62,58,52,48,45,31,38,31,28,28,27,23,21,15,13,-1,-1,15,43,35,34,""
29,75,46,71,53,57,47,58,43,38,45,52,36,42,34,42,31,26,20,-1,-1,-1,45,47,51,""
30,54,53,61,54,44,44,54,53,64,49,46,42,51,42,40,33,29,22,-1,21,-1,29,51,58,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
