sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,70,59,40,54,49,55,63,51,48,47,46,38,30,35,28,21,37,24,28,36,61,64,62,""
02,74,73,72,75,55,70,68,78,61,48,44,53,35,28,36,30,30,28,19,17,6,32,48,47,""
03,77,58,56,67,73,66,73,70,72,46,55,44,27,32,35,15,16,28,23,24,38,40,56,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,28,26,26,39,43,57,50,""
05,62,65,73,61,67,71,73,56,60,63,42,47,23,40,25,34,18,27,22,36,32,48,81,51,""
06,71,72,67,51,74,77,60,64,57,71,45,36,36,34,43,38,31,25,33,38,35,45,52,52,""
07,63,73,62,76,48,57,80,51,52,52,63,32,45,34,44,37,22,30,20,33,46,69,67,53,""
08,74,54,69,55,69,81,64,71,61,45,40,38,36,39,34,47,31,32,31,39,34,46,54,62,""
09,72,59,68,64,64,63,72,57,67,55,54,44,59,31,43,36,28,28,31,31,44,57,61,54,""
10,53,50,65,64,79,75,80,53,66,62,46,48,43,29,31,26,39,29,34,34,28,50,56,52,""
11,64,72,70,65,66,77,61,79,53,63,56,51,32,41,32,48,39,26,37,33,44,56,69,43,""
12,54,72,45,73,65,74,81,67,76,66,62,53,43,42,33,28,29,24,21,37,41,51,71,50,""
13,65,60,65,73,73,66,45,68,86,70,63,62,51,44,42,32,33,25,36,33,40,56,53,53,""
14,60,49,52,64,78,61,69,72,61,82,58,53,39,41,40,25,24,14,25,22,35,32,36,47,""
15,35,45,49,49,57,50,58,48,40,39,51,29,42,28,25,33,21,27,24,21,37,40,57,49,""
16,44,39,56,49,47,46,54,50,43,59,38,-1,-1,-1,-1,23,49,34,19,32,32,43,52,50,""
17,45,48,45,46,55,55,60,42,43,48,45,7,9,15,2,19,21,22,15,19,39,46,53,61,""
18,47,53,55,59,55,60,55,57,52,44,40,38,29,35,23,31,25,26,14,20,35,35,37,54,""
19,45,49,50,50,35,51,48,36,46,42,45,45,29,38,30,30,30,31,19,32,30,52,43,36,""
20,49,56,41,41,38,59,55,49,46,37,51,48,30,30,30,22,18,18,7,0,0,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,3,3,0,0,0,5,0,0,""
22,0,0,0,0,0,0,0,14,22,0,22,0,0,21,30,4,0,1,22,11,1,0,0,0,""
23,0,0,0,0,0,0,0,0,0,10,16,25,32,21,24,11,18,15,11,20,34,38,32,39,""
24,39,34,41,49,41,38,40,56,51,41,40,29,31,16,15,11,15,11,17,18,29,29,37,41,""
25,33,34,28,29,25,51,55,48,46,40,42,30,27,21,23,31,21,19,13,25,31,37,52,48,""
26,34,40,42,44,48,63,51,44,42,60,57,38,39,27,27,20,24,30,17,15,32,37,38,50,""
27,40,34,49,40,48,58,42,41,64,44,41,31,29,31,24,30,27,16,20,20,27,44,42,39,""
28,44,39,39,35,45,46,59,43,66,62,53,41,29,26,26,27,19,15,21,32,10,0,0,1,""
29,1,0,0,0,0,0,0,0,42,40,52,27,32,35,38,21,26,25,33,24,26,32,50,63,""
30,38,50,32,45,61,43,49,49,57,65,52,37,32,27,29,19,20,18,17,17,29,33,41,40,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
