sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,3,4,5,3,4,4,2,3,2,1,1,1,5,3,1,1,1,0,2,2,0,0,1,""
02,0,1,0,0,0,1,1,0,2,3,2,3,1,4,2,5,1,3,2,0,2,4,4,4,""
03,6,5,1,5,5,4,1,6,3,4,1,3,5,4,0,6,0,1,5,1,4,4,5,3,""
04,2,3,1,4,5,2,6,2,3,5,3,3,1,3,2,4,2,2,0,4,4,1,6,2,""
05,2,1,1,3,5,1,1,2,4,3,2,2,1,2,1,1,0,1,3,2,2,1,3,3,""
06,3,2,2,2,2,1,1,6,2,6,0,0,2,3,2,0,2,2,2,1,0,4,5,1,""
07,3,1,2,0,1,2,2,3,3,0,1,2,5,1,1,3,0,2,1,1,1,4,5,2,""
08,0,0,1,3,2,5,3,3,0,1,3,0,1,1,3,2,1,3,1,3,2,6,6,6,""
09,5,4,6,8,3,6,7,2,5,7,4,5,5,5,2,5,6,1,2,0,3,4,2,1,""
10,1,2,4,3,5,3,3,5,4,1,0,2,0,2,3,1,5,0,1,1,0,0,0,2,""
11,0,2,2,1,2,2,2,1,1,3,1,1,4,2,3,3,0,3,0,1,1,0,2,0,""
12,3,4,2,2,3,3,4,8,14,1,0,5,1,4,3,3,3,4,0,2,8,2,2,1,""
13,6,3,6,0,1,3,1,0,1,9,4,8,4,6,5,4,8,6,3,7,3,6,3,3,""
14,7,4,5,7,2,2,1,0,0,0,0,2,10,5,3,8,7,6,8,2,4,2,4,7,""
15,6,6,3,6,3,4,6,8,6,8,10,9,5,5,5,7,5,1,4,6,4,7,7,1,""
16,10,6,1,12,6,2,9,5,9,4,6,4,6,8,7,6,5,5,4,5,5,5,4,6,""
17,7,5,2,15,2,6,4,4,7,9,4,5,4,5,7,4,7,5,6,4,7,5,7,5,""
18,6,4,9,6,5,4,8,4,11,9,5,6,9,8,3,3,5,4,2,3,4,4,5,7,""
19,8,3,3,6,8,7,9,7,12,3,5,5,7,5,5,2,8,3,6,4,10,9,6,3,""
20,8,5,8,10,5,6,4,1,1,0,0,2,0,3,0,2,2,1,3,4,3,2,9,5,""
21,6,2,7,8,3,8,7,5,10,3,9,6,4,6,5,4,1,7,3,6,6,8,2,9,""
22,8,8,8,8,10,9,11,6,5,10,7,4,4,12,10,1,0,0,0,1,1,1,1,1,""
23,0,3,5,11,13,12,14,11,7,10,4,11,10,11,10,8,5,10,1,9,4,6,10,8,""
24,7,9,8,7,7,14,12,3,0,0,0,8,6,7,11,5,6,5,3,4,11,5,15,6,""
25,8,6,9,11,10,10,15,10,11,10,12,9,7,2,9,4,6,2,5,5,7,11,9,3,""
26,11,8,8,5,5,10,11,7,14,16,7,10,4,5,10,11,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
