mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,35,34,25,21,21,28,27,21,34,25,30,16,14,10,9,7,8,11,7,15,22,34,22,""
02,34,26,30,35,20,30,29,30,31,29,28,19,17,8,11,12,9,13,8,6,20,26,12,31,""
03,30,30,23,28,22,22,22,21,31,36,20,26,21,14,12,13,6,10,7,13,23,18,32,19,""
04,28,32,34,39,26,17,24,39,27,26,16,23,23,14,7,10,5,12,6,10,11,21,35,41,""
05,36,34,27,24,28,24,31,28,32,35,28,29,24,16,11,12,5,8,4,8,26,25,25,30,""
06,31,35,33,32,24,16,18,22,42,30,43,23,19,14,9,14,9,14,5,22,12,24,20,44,""
07,29,34,33,23,25,30,24,22,29,15,30,20,24,17,8,10,7,7,9,13,11,18,28,32,""
08,31,29,27,25,48,16,26,38,33,29,28,27,27,19,18,5,3,11,5,10,21,13,22,29,""
09,35,35,39,37,24,31,39,15,29,35,35,20,14,16,20,15,7,6,8,12,15,22,22,38,""
10,34,33,41,35,40,27,37,28,28,21,32,30,21,11,19,5,5,7,3,10,9,23,31,33,""
11,34,43,35,26,27,33,29,25,27,24,25,20,12,16,6,10,6,10,10,12,12,33,22,27,""
12,40,45,42,21,31,26,20,39,40,39,38,26,21,17,14,11,8,8,9,9,13,22,25,27,""
13,28,31,24,36,32,29,38,51,31,22,28,28,22,18,14,12,5,4,9,8,17,19,23,31,""
14,33,30,32,39,26,19,32,28,34,32,21,10,19,14,13,8,5,4,8,21,16,14,25,38,""
15,40,32,30,33,36,26,27,22,32,40,26,19,10,20,13,11,5,11,8,13,13,18,20,33,""
16,28,25,26,34,32,31,22,33,30,23,40,28,19,11,11,6,9,9,4,9,16,27,23,34,""
17,37,32,36,41,21,25,22,28,39,33,32,29,18,20,14,10,13,10,7,13,17,28,36,36,""
18,44,38,39,41,27,28,28,25,47,33,35,28,23,19,17,7,8,15,13,10,15,27,37,38,""
19,32,21,34,32,26,31,39,36,52,44,29,32,14,18,14,16,6,10,9,18,21,19,34,35,""
20,49,43,35,30,30,27,39,45,56,35,34,21,22,22,15,7,8,10,20,13,23,28,37,41,""
21,40,31,27,34,36,31,39,47,31,23,35,27,24,18,11,7,14,5,4,9,13,26,38,30,""
22,36,30,26,26,25,21,26,39,38,30,25,24,19,10,10,12,5,6,8,12,9,16,28,28,""
23,27,39,38,32,36,39,32,43,32,33,27,28,24,21,18,14,8,4,6,16,15,19,24,30,""
24,37,30,40,37,28,23,33,36,29,37,25,23,21,12,10,5,8,11,9,8,19,15,24,42,""
25,39,26,33,29,31,33,33,40,33,28,27,21,17,23,14,7,8,9,7,10,21,22,31,25,""
26,29,33,32,41,30,35,37,46,55,48,31,22,15,23,11,10,10,16,5,12,9,17,32,27,""
27,37,52,50,45,33,45,41,45,62,57,39,24,20,14,14,15,11,4,11,7,10,22,31,34,""
28,32,35,43,54,26,41,45,37,41,45,23,28,23,16,16,11,11,8,9,15,12,19,19,25,""
29,27,44,26,40,45,36,49,48,40,35,27,27,18,17,11,13,10,5,9,10,15,19,30,32,""
30,25,22,34,30,25,32,38,37,41,34,28,22,8,19,15,13,8,10,10,9,13,18,22,23,""
31,33,32,41,33,40,38,37,45,43,39,36,28,19,18,13,7,4,8,9,10,8,-1,-1,-1,""
