mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,47,41,38,42,37,30,32,36,42,43,39,31,33,22,23,19,13,12,14,16,30,27,29,""
02,41,43,49,62,45,43,38,43,50,44,43,28,40,26,23,28,22,18,7,9,19,35,31,34,""
03,51,47,48,54,38,36,28,26,34,38,32,28,26,23,21,19,14,11,9,10,15,16,29,27,""
04,35,41,35,43,35,35,28,38,33,32,34,32,28,22,22,20,9,16,13,12,24,23,29,35,""
05,35,52,37,46,31,30,44,33,29,28,25,22,20,17,15,11,10,10,8,16,25,32,30,27,""
06,36,53,45,39,45,34,31,34,34,30,35,27,27,21,22,22,21,14,14,12,21,28,30,41,""
07,49,46,54,51,49,51,46,41,39,32,30,20,27,26,18,21,15,18,17,14,20,28,27,33,""
08,41,54,48,40,57,35,44,42,42,31,31,38,30,32,33,23,19,26,24,16,26,27,39,37,""
09,54,55,48,57,48,40,41,33,38,38,24,29,27,37,37,19,19,14,18,23,23,23,40,39,""
10,44,52,43,49,53,40,37,33,25,33,31,21,32,20,23,18,19,14,14,22,21,31,31,30,""
11,56,50,36,41,37,41,33,26,37,42,28,33,39,30,23,26,19,16,22,21,18,35,24,26,""
12,39,43,60,39,44,37,37,45,40,36,37,19,26,25,16,18,17,9,17,13,14,34,26,29,""
13,35,46,53,62,47,46,43,59,43,33,27,33,30,27,14,18,12,12,13,15,20,32,39,36,""
14,45,50,55,68,49,45,41,41,52,48,39,27,32,26,34,22,27,17,21,28,26,25,33,47,""
15,52,51,52,48,54,41,32,34,44,45,40,42,44,-1,-1,-1,-1,26,22,18,25,31,30,58,""
16,54,53,46,53,49,46,39,44,53,40,44,39,39,26,31,23,27,20,16,17,24,34,36,51,""
17,48,40,68,44,35,37,29,35,49,44,42,44,37,46,37,22,23,20,16,19,31,29,54,48,""
18,42,49,71,61,39,34,43,39,57,42,31,35,33,36,23,24,12,16,18,15,22,24,31,30,""
19,34,46,58,43,35,48,38,31,45,29,35,30,23,26,17,24,11,19,15,20,17,35,34,44,""
20,73,59,62,52,58,45,52,42,40,32,27,33,46,32,40,15,21,21,26,21,24,35,42,43,""
21,48,43,46,48,49,46,40,57,41,39,40,40,48,30,23,21,27,18,17,16,28,34,38,26,""
22,54,51,43,43,48,36,41,47,57,40,47,42,31,27,22,31,25,16,16,19,18,26,33,33,""
23,47,56,56,44,48,50,39,46,36,49,35,32,31,31,31,25,18,15,18,21,15,28,39,30,""
24,56,46,50,61,42,46,44,37,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,15,20,19,32,38,""
25,53,40,55,53,47,51,43,57,54,44,48,38,29,29,26,21,17,11,14,12,17,27,28,32,""
26,44,42,50,49,44,44,49,46,48,30,21,21,21,21,20,14,14,18,9,10,15,20,35,50,""
27,45,68,58,54,50,51,49,38,50,31,27,17,18,21,17,19,12,7,11,6,19,22,26,33,""
28,40,59,50,66,37,40,41,44,45,39,38,35,44,43,35,19,24,21,16,25,29,45,33,43,""
29,54,50,42,53,53,51,52,57,42,42,43,29,28,31,26,20,15,26,18,20,17,39,58,54,""
30,44,40,47,50,35,36,39,47,39,36,34,28,27,31,24,20,18,15,11,12,13,18,16,31,""
31,42,46,63,42,60,46,43,58,53,48,50,44,38,25,29,14,14,18,11,11,16,29,44,46,""
