mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,23,24,14,15,13,16,11,11,18,16,12,11,11,6,9,4,8,6,5,12,22,27,22,""
02,26,22,29,30,21,15,20,16,14,16,15,8,7,6,11,12,9,10,5,7,13,19,18,28,""
03,31,28,23,25,15,12,13,14,23,13,13,11,9,10,9,7,7,4,11,11,15,11,14,19,""
04,25,31,23,27,16,13,17,19,10,12,13,12,9,8,6,5,6,9,8,11,12,11,21,25,""
05,24,22,20,22,7,8,17,18,18,15,10,9,17,8,4,6,11,6,6,8,20,19,19,25,""
06,25,35,26,18,17,11,16,13,18,17,26,11,11,8,10,8,6,7,4,16,12,17,19,28,""
07,21,25,23,18,16,21,17,15,18,16,18,16,19,12,9,6,4,7,14,13,12,14,18,23,""
08,19,30,30,25,31,15,13,21,19,14,12,18,14,12,11,5,5,9,11,11,19,14,21,27,""
09,34,29,25,22,25,13,21,14,18,19,13,13,14,11,14,6,7,7,10,12,11,16,28,32,""
10,29,27,26,25,24,16,14,17,13,14,9,13,18,7,8,7,6,6,7,14,6,22,30,26,""
11,34,37,15,21,17,16,16,14,13,9,16,12,17,9,4,12,7,10,13,14,9,22,21,22,""
12,29,23,32,19,21,20,14,13,20,18,17,13,12,11,7,10,11,8,13,10,10,19,18,22,""
13,20,22,22,26,21,17,16,24,21,21,19,18,10,15,8,10,2,6,7,7,15,16,18,24,""
14,19,19,23,24,19,10,18,12,14,20,12,9,15,10,17,5,10,8,9,17,14,13,27,29,""
15,32,27,24,20,14,16,13,11,19,19,14,20,15,13,8,6,5,14,10,13,16,17,20,34,""
16,28,22,19,26,19,20,17,14,17,17,14,11,13,10,12,7,10,8,5,10,11,22,25,29,""
17,22,23,24,22,13,6,18,16,25,20,13,15,14,12,19,9,8,7,6,10,14,13,26,24,""
18,16,23,25,19,18,13,22,13,30,18,18,20,14,9,9,11,5,10,8,6,8,18,18,25,""
19,23,20,20,15,12,17,18,16,21,14,16,11,12,10,6,8,5,10,12,12,12,17,18,26,""
20,42,29,30,22,15,12,11,15,23,18,26,18,19,13,15,6,9,9,11,11,15,17,24,27,""
21,28,28,17,18,17,13,18,17,15,17,11,12,16,6,8,5,8,7,8,6,13,15,20,21,""
22,28,31,17,16,15,13,14,19,15,16,17,17,13,10,6,11,11,8,9,11,16,17,27,25,""
23,22,20,23,11,20,28,17,17,16,12,13,18,12,14,10,10,7,6,5,9,10,18,22,24,""
24,22,26,25,23,13,10,14,17,15,18,12,15,11,12,14,5,9,5,8,12,13,13,25,36,""
25,26,18,25,21,21,18,14,22,24,21,18,17,10,15,9,10,6,8,9,10,16,19,22,26,""
26,26,18,26,19,18,13,17,18,29,16,10,16,15,11,4,4,8,11,5,7,13,12,21,27,""
27,20,30,30,25,16,20,22,18,22,19,22,16,12,16,8,9,6,9,11,9,14,18,21,28,""
28,18,31,25,27,17,16,21,23,15,25,14,12,16,18,15,7,10,7,9,13,15,21,19,32,""
29,27,29,17,24,21,18,23,27,18,19,23,14,13,12,10,11,7,10,13,11,18,23,29,30,""
30,20,21,24,32,13,19,19,25,27,19,16,13,12,15,14,8,11,10,10,9,15,17,23,30,""
31,23,19,23,15,24,22,12,23,25,21,22,18,9,12,14,5,5,14,10,14,-1,-1,-1,-1,""
