jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,11,45,47,33,22,5,5,4,4,2,5,2,4,13,6,16,8,9,13,16,18,9,6,""
02,8,15,31,16,19,17,9,6,15,6,2,3,5,0,0,3,7,22,27,25,18,17,12,12,""
03,15,24,21,25,11,15,6,6,2,4,1,5,4,3,5,5,10,12,11,7,3,7,11,7,""
04,4,6,23,17,15,20,8,7,1,3,0,4,9,3,5,18,9,14,23,15,17,8,5,9,""
05,12,16,19,30,30,21,11,7,0,0,1,2,1,2,4,0,17,13,7,4,5,6,1,8,""
06,15,6,21,20,10,10,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,""
07,5,5,22,16,17,18,5,3,0,2,2,4,3,4,6,10,5,10,11,1,5,2,1,3,""
08,2,4,21,18,20,13,4,10,1,6,3,1,2,0,4,3,0,4,1,1,6,2,0,3,""
09,4,3,29,21,40,16,5,3,4,3,2,2,2,0,0,5,9,11,8,5,4,1,2,4,""
10,6,7,29,17,10,13,4,2,4,0,3,2,2,3,1,4,7,11,3,6,4,1,9,4,""
11,2,2,7,9,3,5,2,0,1,0,6,5,6,2,3,1,9,16,11,6,1,1,8,4,""
12,6,8,31,31,32,11,3,5,3,9,2,0,0,0,0,0,0,0,1,2,2,0,4,5,""
13,12,12,34,13,24,13,1,5,11,2,3,5,8,4,8,9,6,19,31,32,15,26,19,12,""
14,12,13,21,15,42,35,13,6,0,5,6,0,6,2,13,4,15,18,26,9,-1,36,12,40,""
15,33,42,92,53,31,37,11,10,16,15,14,7,10,3,15,10,8,20,31,14,13,11,10,23,""
16,4,14,43,46,39,31,6,3,2,5,9,10,10,5,8,6,6,9,31,15,13,9,15,11,""
17,14,9,26,28,40,33,15,3,-1,10,5,2,8,12,17,15,2,14,18,24,13,27,20,13,""
18,0,1,2,6,2,0,3,0,0,0,0,1,0,0,13,14,16,18,14,26,11,13,14,12,""
19,13,16,44,35,47,34,20,8,7,10,13,25,15,11,22,13,14,15,20,22,17,19,17,17,""
20,19,0,26,29,35,17,14,6,2,10,4,14,9,2,12,17,32,34,8,18,6,1,13,13,""
21,27,20,43,46,52,31,2,14,18,21,20,29,10,21,13,8,19,32,36,18,26,15,22,12,""
22,6,15,40,33,3,4,0,0,0,1,1,6,2,25,25,2,2,2,2,2,24,16,16,24,""
23,15,2,2,2,8,21,19,1,11,5,12,6,4,4,16,11,8,14,22,15,21,11,14,14,""
24,27,32,56,49,36,23,17,9,3,5,14,7,11,15,15,15,17,21,31,-1,51,16,29,32,""
25,17,16,57,66,38,11,8,5,6,6,6,20,14,12,26,24,20,34,48,20,30,18,35,29,""
26,29,29,63,50,57,42,12,29,17,21,13,16,12,-1,58,34,32,54,33,26,53,32,16,40,""
27,35,38,108,68,75,54,19,18,12,22,13,15,15,15,20,24,30,34,57,30,29,11,12,21,""
28,26,25,44,27,26,36,17,23,12,13,13,14,11,10,13,12,28,29,45,36,28,19,37,36,""
29,26,47,76,80,92,48,32,17,12,19,21,9,18,23,37,27,60,44,50,12,15,22,13,26,""
30,36,22,73,61,69,39,25,10,16,10,12,11,13,14,10,14,14,8,33,29,26,40,36,23,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
