jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,2,1,4,3,1,3,0,0,3,10,5,1,0,0,0,0,4,0,0,0,1,2,""
02,3,0,1,3,1,3,6,4,4,0,0,0,1,2,1,2,1,4,1,29,1,2,0,1,""
03,1,3,4,3,4,5,16,58,25,5,6,33,33,5,3,7,21,26,14,8,28,5,2,1,""
04,4,3,1,4,5,24,60,11,16,7,1,0,6,3,58,1,0,0,61,7,18,35,5,4,""
05,0,14,17,8,11,9,8,9,4,4,1,3,6,1,4,1,3,1,0,0,4,2,1,0,""
06,3,1,4,5,5,3,6,1,4,10,1,1,2,3,1,3,2,1,0,0,1,1,1,1,""
07,0,2,5,2,6,8,6,7,6,4,5,1,2,3,2,4,1,2,1,0,0,1,0,2,""
08,1,3,2,5,5,8,6,9,8,9,3,8,12,1,2,3,1,2,1,1,1,1,0,1,""
09,3,2,3,3,4,6,10,9,10,4,4,3,23,7,7,1,2,3,0,0,2,1,3,0,""
10,1,3,3,3,9,13,9,32,32,12,1,0,19,14,5,1,1,2,1,0,2,4,2,4,""
11,1,2,1,8,4,2,5,5,24,16,21,23,4,4,4,4,2,2,0,1,1,0,0,0,""
12,4,3,2,1,4,10,14,8,4,2,2,0,2,3,0,1,1,1,0,1,3,1,1,2,""
13,1,2,2,2,2,5,6,6,5,3,1,3,2,3,2,1,2,2,0,0,0,2,0,0,""
14,2,1,4,3,5,4,2,2,2,1,2,1,3,3,2,0,1,0,0,0,1,3,1,0,""
15,0,2,4,2,5,7,3,5,14,7,2,5,4,4,2,0,4,3,0,0,1,2,1,2,""
16,0,1,1,2,7,10,3,11,28,8,1,16,11,5,4,1,2,0,0,0,0,1,3,0,""
17,2,1,7,6,4,5,8,3,4,2,13,15,3,4,2,2,2,1,1,1,2,1,1,3,""
18,2,4,2,0,3,8,9,18,11,3,6,9,8,7,5,4,2,1,0,1,3,2,0,2,""
19,4,1,3,6,4,5,4,3,1,1,0,1,3,1,2,1,0,6,0,0,1,4,0,2,""
20,0,1,3,0,6,5,5,5,5,1,1,0,0,3,1,0,3,0,0,1,0,0,0,0,""
21,1,2,2,2,4,3,7,3,4,2,3,4,4,3,4,2,3,13,2,20,0,4,3,3,""
22,0,2,2,3,4,10,13,14,5,11,16,6,26,9,2,0,0,0,1,0,0,1,0,0,""
23,1,0,0,1,1,2,31,0,0,0,3,26,3,1,2,1,1,4,1,1,2,3,7,4,""
24,4,4,4,2,6,21,21,39,11,19,1,4,1,2,3,1,3,2,1,0,1,0,1,4,""
25,3,1,2,3,5,6,13,43,22,4,8,20,9,14,2,2,3,2,0,1,2,1,4,1,""
26,1,3,1,2,6,15,21,6,6,5,1,0,0,0,6,5,0,2,0,2,0,0,0,2,""
27,2,0,2,0,0,2,0,2,5,1,2,1,4,0,3,2,1,0,1,1,1,1,3,0,""
28,1,2,0,2,0,4,0,2,5,5,2,1,3,4,1,0,2,3,3,1,6,2,1,2,""
29,5,5,2,8,1,9,6,6,18,5,12,6,15,5,8,4,1,2,3,1,0,0,1,3,""
30,0,1,1,2,2,16,14,2,6,12,4,23,20,33,3,16,1,1,11,43,1,2,1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
