jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,9,5,14,18,8,14,""
02,14,19,13,20,33,33,34,23,9,-1,9,10,17,21,25,23,17,13,11,8,-1,-1,11,13,""
03,14,20,18,37,20,38,34,23,16,16,12,18,16,30,30,18,16,10,12,18,6,15,13,11,""
04,14,11,19,23,35,26,33,20,13,9,18,29,28,24,28,14,14,10,6,5,9,8,12,14,""
05,11,14,22,27,25,30,28,23,16,19,25,27,35,29,28,19,21,8,9,7,7,11,7,10,""
06,8,21,23,27,32,34,34,31,15,15,23,23,39,42,25,22,17,15,5,10,8,10,14,16,""
07,15,10,10,25,20,29,40,29,22,14,22,25,24,33,30,26,18,8,13,9,2,6,11,9,""
08,18,11,10,31,54,45,38,33,23,19,15,24,27,32,37,18,16,12,3,8,10,8,9,7,""
09,18,13,13,36,44,33,30,26,15,5,20,31,21,27,51,51,23,12,6,11,10,10,10,15,""
10,20,15,24,38,45,49,54,40,19,23,27,36,53,43,27,24,18,10,12,11,7,6,17,12,""
11,15,24,34,34,49,37,43,40,31,20,21,34,31,35,38,21,18,9,7,11,8,13,15,17,""
12,18,16,26,33,45,30,24,28,15,14,16,24,30,27,21,19,10,9,7,7,5,9,5,10,""
13,11,8,14,24,27,39,40,34,31,18,20,30,31,30,23,23,13,5,12,5,6,13,12,13,""
14,16,20,23,32,36,38,34,24,16,12,20,25,46,37,35,16,6,9,7,5,9,11,8,9,""
15,21,17,26,20,28,23,40,38,24,18,24,39,36,36,37,35,20,16,8,4,5,15,22,20,""
16,17,23,34,32,33,56,33,26,20,15,32,36,31,35,45,36,34,14,8,5,10,13,15,19,""
17,17,21,28,32,38,34,40,32,24,16,23,22,32,44,32,20,18,13,13,4,9,12,15,18,""
18,26,18,25,29,36,33,46,27,29,8,20,38,29,28,33,20,14,14,8,10,6,7,17,20,""
19,19,23,25,24,34,34,28,22,17,15,20,26,40,31,36,17,26,10,11,10,6,10,14,13,""
20,16,20,33,38,34,42,33,33,19,17,20,34,31,33,35,30,32,9,8,9,6,13,9,14,""
21,14,12,18,29,24,34,35,37,16,13,20,22,35,32,25,24,10,11,8,11,8,10,10,7,""
22,14,29,23,34,41,48,30,31,28,23,18,27,32,31,34,23,25,20,11,6,11,2,3,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,34,25,20,11,11,7,13,8,17,6,""
24,10,15,30,33,30,46,34,23,30,16,15,24,24,38,27,25,15,10,8,10,5,15,10,14,""
25,8,22,19,27,38,32,39,38,24,19,14,25,35,28,25,24,14,21,11,4,10,10,18,19,""
26,13,10,21,23,27,23,30,29,22,13,23,22,23,40,23,24,17,9,9,9,8,16,16,15,""
27,16,17,25,22,43,37,50,42,17,25,13,13,34,21,24,30,21,6,9,6,8,14,19,8,""
28,17,20,19,25,29,45,25,24,35,17,20,19,34,30,24,19,21,11,13,8,10,12,18,18,""
29,19,15,14,33,33,28,35,36,26,19,18,19,28,31,22,12,10,8,11,6,11,7,9,20,""
30,19,26,27,30,23,36,26,34,24,16,20,27,33,20,28,15,11,14,8,9,11,15,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
