jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,68,233,170,151,153,145,136,131,124,144,205,185,325,412,310,263,197,127,171,124,172,113,95,69,""
02,97,153,122,190,155,156,177,150,159,229,195,244,301,187,77,240,170,205,171,139,276,214,292,285,""
03,290,335,241,285,305,215,293,317,230,277,315,333,330,122,168,426,304,409,260,243,303,185,80,36,""
04,214,304,217,258,213,302,274,265,217,208,222,302,326,347,408,405,312,237,241,250,204,185,176,179,""
05,192,128,148,173,157,181,205,239,242,220,210,280,319,374,473,333,322,251,226,212,234,187,202,161,""
06,201,229,315,174,230,106,162,16,19,1,206,214,390,414,438,351,295,413,380,372,332,231,177,112,""
07,124,105,125,145,186,275,219,154,129,152,218,231,302,372,359,370,233,295,191,213,231,223,164,212,""
08,236,214,120,164,144,159,150,149,144,156,215,275,369,478,528,495,427,375,370,365,338,252,206,223,""
09,214,299,227,230,237,265,281,266,246,314,366,376,484,409,506,459,327,300,308,276,266,247,170,74,""
10,312,226,251,239,321,392,375,294,290,337,416,476,302,88,288,414,493,394,400,381,430,366,310,270,""
11,343,356,317,283,357,426,367,322,287,396,413,483,451,486,534,463,454,427,366,409,343,287,224,239,""
12,209,420,369,325,293,288,284,310,275,357,362,410,539,503,558,531,482,446,359,406,383,318,312,325,""
13,260,298,339,223,294,289,320,264,269,408,398,464,483,517,559,481,459,403,310,343,317,286,329,383,""
14,377,288,469,340,375,354,361,277,252,335,395,406,453,498,516,469,414,270,440,385,415,425,350,313,""
15,318,278,280,361,282,367,367,382,350,402,340,-1,265,408,418,268,110,114,149,105,88,136,76,71,""
16,77,64,131,250,184,258,4,121,344,239,292,376,447,420,468,426,347,295,296,276,296,296,244,161,""
17,288,327,304,300,302,276,266,215,194,280,349,327,374,499,592,270,113,365,441,303,340,234,455,168,""
18,309,340,319,284,286,280,293,246,261,360,219,325,420,445,360,263,320,301,363,390,324,257,216,331,""
19,347,294,272,217,252,288,294,307,292,344,260,339,226,413,413,528,524,486,372,455,292,296,195,238,""
20,247,279,343,141,243,189,80,51,38,55,47,9,90,23,59,118,7,62,299,314,320,269,239,227,""
21,529,167,237,160,206,212,264,220,164,229,322,344,172,444,419,540,236,196,385,322,329,287,305,236,""
22,258,175,234,397,241,429,346,212,236,83,162,350,468,381,447,362,309,244,209,54,76,89,145,83,""
23,222,198,394,174,285,382,281,243,245,270,347,384,432,474,430,376,275,247,348,353,481,423,398,63,""
24,32,1,91,338,268,296,307,298,207,283,317,383,448,381,407,391,367,328,320,332,338,319,269,244,""
25,315,342,382,255,279,322,328,305,303,334,378,396,430,443,477,385,488,353,380,389,319,289,286,255,""
26,270,273,237,328,391,391,388,374,418,364,322,301,314,385,517,469,440,408,371,322,337,287,315,357,""
27,284,260,292,244,298,292,339,235,242,311,383,475,492,499,500,448,457,381,387,291,369,314,297,295,""
28,250,362,302,249,351,419,437,343,271,327,372,399,503,291,2,0,148,464,634,283,372,267,279,372,""
29,336,406,460,352,461,361,377,353,393,380,419,362,458,438,363,260,116,300,342,157,146,213,406,126,""
30,545,440,209,160,183,209,227,177,230,244,213,225,250,293,307,246,210,181,210,241,177,174,145,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
