jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,2,3,1,3,-1,1,1,1,-1,-1,6,3,3,7,6,5,3,6,8,7,13,20,7,""
02,4,2,-1,6,-1,-1,1,5,6,1,2,4,2,8,6,6,5,11,7,11,16,12,22,15,""
03,7,4,1,3,2,8,5,2,4,-1,-1,2,4,6,3,3,7,8,7,1,6,10,8,9,""
04,2,2,2,-1,5,3,-1,1,1,-1,-1,2,2,4,2,6,5,5,5,17,17,10,18,8,""
05,1,3,2,3,5,4,2,2,3,1,-1,3,2,3,3,2,4,7,4,6,9,4,13,9,""
06,6,2,2,1,2,-1,1,2,-1,-1,2,1,-1,2,2,3,3,3,9,10,11,15,8,11,""
07,2,3,-1,4,3,4,5,2,1,-1,1,2,2,2,2,12,3,4,2,14,13,18,6,7,""
08,6,2,1,5,2,3,4,3,2,-1,3,1,3,3,2,5,11,5,10,14,16,19,18,6,""
09,-1,3,2,5,4,8,8,1,2,1,2,1,1,4,6,6,7,5,7,12,10,12,17,17,""
10,5,-1,5,8,8,4,5,1,-1,2,2,1,1,4,12,5,7,4,5,10,8,10,6,21,""
11,7,1,6,7,5,7,4,7,1,3,1,3,9,9,6,4,6,8,8,18,22,27,35,44,""
12,9,4,4,7,7,24,11,9,5,2,2,-1,4,7,5,9,4,5,9,13,10,11,18,11,""
13,8,4,3,5,1,6,4,5,3,1,6,2,3,6,5,9,5,10,6,13,16,11,19,25,""
14,6,3,5,9,5,8,7,5,-1,1,-1,2,8,8,9,3,5,4,6,10,16,12,16,19,""
15,12,3,4,8,16,3,5,3,2,5,3,6,5,9,7,7,10,8,15,14,18,25,33,27,""
16,12,3,4,8,9,16,10,3,4,1,1,9,7,6,9,10,6,13,6,14,14,22,27,18,""
17,18,4,9,6,8,6,3,7,2,2,1,9,5,12,15,5,15,4,10,9,18,15,25,25,""
18,15,1,3,9,5,5,6,5,1,1,4,5,6,10,3,12,4,7,5,27,19,27,22,24,""
19,19,6,4,3,4,5,6,4,3,3,-1,2,5,7,5,4,4,2,6,14,12,7,17,11,""
20,13,4,4,1,4,3,5,6,3,2,2,4,-1,5,7,8,10,9,6,20,14,17,26,18,""
21,5,5,3,2,4,6,5,3,2,2,2,1,6,9,8,5,10,7,18,9,14,15,19,20,""
22,8,3,3,6,1,-1,1,1,9,2,-1,2,6,6,10,10,9,9,6,30,24,25,23,37,""
23,7,5,30,4,5,3,5,-1,6,1,4,2,4,9,7,11,7,14,7,7,100,10,14,16,""
24,15,4,4,8,5,7,6,2,1,4,2,2,4,15,4,9,15,7,15,18,25,11,23,16,""
25,9,7,4,1,4,4,4,-1,1,4,3,3,7,10,12,13,9,10,13,21,24,30,28,22,""
26,10,7,4,1,5,1,9,10,3,3,2,6,6,8,10,13,5,15,9,17,19,16,18,24,""
27,10,6,9,4,-1,1,7,7,1,-1,2,6,5,8,13,9,14,10,9,15,12,18,18,15,""
28,13,8,5,2,3,1,2,5,3,-1,3,4,3,10,10,6,15,5,7,8,17,15,18,20,""
29,15,7,3,7,8,10,1,4,1,2,2,6,5,10,14,5,10,11,13,15,7,13,10,19,""
30,15,10,1,5,2,1,1,-1,-1,1,-1,1,-1,-1,9,5,12,17,21,10,17,7,17,2,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
