jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,49,46,48,58,68,64,64,68,46,50,38,41,43,45,35,-1,-1,13,17,20,26,14,38,""
02,40,57,46,57,84,74,63,77,74,51,31,36,46,55,61,35,28,22,9,12,19,25,29,32,""
03,48,46,57,71,74,74,74,74,56,48,33,23,47,35,54,25,29,24,15,20,18,35,33,40,""
04,43,58,50,60,64,65,74,91,87,67,56,51,69,48,47,38,31,-1,13,20,16,22,20,38,""
05,50,55,43,57,58,81,72,84,72,54,43,37,41,51,-1,36,19,21,16,9,9,11,14,45,""
06,45,55,48,55,64,62,80,80,84,66,32,33,52,43,55,34,21,25,13,11,17,27,15,29,""
07,50,57,44,47,67,74,86,77,50,70,38,32,48,46,45,48,29,19,25,21,18,19,26,38,""
08,53,58,46,62,61,81,75,72,72,69,39,52,55,49,54,42,28,21,15,17,19,16,30,43,""
09,40,48,45,75,72,74,77,105,77,75,56,57,68,57,52,36,28,27,18,17,15,24,19,21,""
10,59,34,46,67,81,87,90,93,80,53,47,42,63,59,47,53,32,17,13,17,22,22,24,50,""
11,55,66,72,76,92,83,112,102,107,71,56,71,75,68,70,46,37,24,12,12,20,22,18,45,""
12,66,60,65,56,89,94,87,88,74,64,46,55,69,74,53,35,25,21,21,17,10,26,17,25,""
13,56,64,61,72,72,85,93,65,94,62,30,26,36,37,40,30,27,16,16,14,16,16,26,37,""
14,56,47,44,70,69,85,98,83,62,42,33,30,48,70,51,30,19,20,12,18,22,25,23,27,""
15,44,55,56,69,72,65,89,74,77,63,37,48,49,65,46,46,27,15,10,15,33,24,32,45,""
16,56,58,65,80,90,95,94,94,91,86,56,56,61,81,59,44,22,35,22,15,20,28,29,34,""
17,50,63,75,76,86,75,65,88,89,59,43,51,59,76,64,48,38,30,18,25,21,15,20,47,""
18,50,61,56,62,62,83,77,74,73,66,50,44,-1,-1,-1,-1,42,15,14,20,22,29,25,53,""
19,61,54,68,83,87,80,75,85,63,47,39,52,58,63,65,48,24,33,19,22,23,26,27,54,""
20,63,62,-1,-1,-1,-1,-1,83,65,61,25,34,34,-1,38,32,21,24,13,16,21,16,24,36,""
21,54,49,59,70,74,68,82,62,50,29,36,40,46,55,52,43,15,12,-1,-1,12,20,52,57,""
22,84,73,65,76,71,68,69,94,61,48,47,53,48,52,40,47,38,27,18,18,16,39,24,59,""
23,57,57,75,76,77,62,78,69,75,48,46,32,36,57,45,39,28,24,16,15,16,28,26,27,""
24,52,58,61,68,53,71,90,45,69,50,41,54,47,57,41,21,30,24,13,15,16,25,29,32,""
25,70,50,46,51,59,72,77,64,54,56,48,66,46,53,37,44,40,30,-1,15,12,15,22,-1,""
26,-1,54,60,66,74,61,54,50,49,44,-1,-1,39,49,36,25,30,17,17,20,17,24,22,41,""
27,45,49,50,44,64,61,68,51,45,50,30,16,35,35,22,28,16,15,11,19,24,17,29,32,""
28,47,60,40,56,38,61,69,57,51,20,25,39,44,42,34,25,25,16,15,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
