jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,13,19,10,22,37,33,34,30,7,8,21,26,40,27,32,63,25,28,15,24,8,9,16,""
02,13,18,27,17,27,30,37,35,24,12,11,15,22,28,20,14,30,24,11,9,12,9,11,15,""
03,16,24,22,25,23,42,42,46,31,17,12,21,16,26,35,33,24,18,11,9,3,8,11,10,""
04,13,15,13,20,15,39,34,38,29,17,9,33,34,40,30,42,34,21,16,12,6,7,10,10,""
05,11,16,13,13,31,24,33,31,39,21,27,24,35,47,48,43,23,24,10,7,10,7,10,8,""
06,15,11,11,37,33,32,47,45,34,23,24,56,49,55,37,45,43,19,12,17,3,10,7,14,""
07,17,27,11,25,40,49,68,63,35,22,26,34,35,40,39,39,42,18,12,11,13,10,6,8,""
08,11,17,11,32,32,47,53,46,45,14,19,29,31,52,49,43,28,15,9,9,4,11,5,6,""
09,44,15,25,19,24,51,48,52,35,20,17,40,43,41,45,48,49,28,10,9,10,7,8,13,""
10,10,16,17,14,39,44,48,29,28,15,18,36,49,57,45,21,31,24,8,7,3,7,8,12,""
11,9,11,22,31,37,40,54,63,44,17,22,31,65,49,53,47,27,18,10,5,5,5,5,13,""
12,11,11,23,33,33,33,65,47,44,19,26,24,44,40,61,32,26,26,11,9,9,5,8,8,""
13,10,3,15,17,28,41,47,45,42,40,25,57,62,63,105,45,36,24,17,9,5,9,10,8,""
14,13,16,18,27,29,34,71,52,27,29,33,42,60,64,55,50,36,30,19,9,15,5,11,11,""
15,16,16,25,27,38,53,41,56,42,15,36,34,47,50,58,48,38,23,15,11,11,9,3,19,""
16,11,17,14,19,27,40,46,34,33,25,19,32,48,47,47,42,28,24,16,10,11,8,10,17,""
17,15,10,16,23,29,43,44,45,36,24,22,28,51,45,56,42,30,31,17,10,9,10,16,14,""
18,17,18,22,35,35,38,37,37,51,24,20,36,62,49,62,46,42,25,17,12,10,8,13,10,""
19,12,15,16,24,35,40,39,44,21,15,25,35,46,47,52,53,35,27,21,14,10,14,11,13,""
20,6,23,19,21,27,40,35,39,24,22,23,31,43,53,56,39,36,30,13,5,6,9,11,10,""
21,9,11,23,29,23,38,32,35,28,23,24,30,40,43,44,34,26,27,16,12,11,7,6,16,""
22,14,17,34,29,35,50,54,33,34,28,21,32,31,44,45,31,21,21,18,12,9,9,12,16,""
23,17,20,13,34,31,26,47,28,42,19,19,20,29,34,23,20,23,12,14,5,6,12,10,13,""
24,11,19,20,28,29,33,31,43,28,22,19,32,35,45,27,41,29,17,14,10,4,8,12,13,""
25,15,17,25,26,23,31,27,40,24,21,20,21,46,42,31,27,31,22,13,7,13,9,10,15,""
26,12,12,28,20,21,25,40,32,28,26,15,21,34,28,34,32,22,16,9,9,8,6,9,14,""
27,11,14,20,28,24,34,43,35,26,23,19,21,37,37,32,20,25,13,9,5,6,9,4,9,""
28,12,19,23,22,23,39,39,28,26,26,19,29,24,27,30,30,17,14,16,8,8,9,10,13,""
29,8,22,22,26,30,39,37,36,29,22,24,23,32,35,33,32,22,20,10,14,8,10,9,12,""
30,14,14,20,25,20,32,34,53,27,22,17,15,30,29,29,29,22,11,12,7,11,3,11,6,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
