jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,13,15,11,12,10,9,10,10,11,12,10,16,9,11,14,14,9,15,13,18,16,16,16,""
02,13,17,21,15,16,16,12,12,18,11,15,13,11,14,13,14,20,13,12,12,13,15,17,20,""
03,14,16,20,15,16,13,16,17,18,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,24,32,15,17,20,15,13,14,16,16,12,13,""
05,18,18,15,15,19,16,23,13,17,23,16,15,15,14,14,11,17,25,17,18,17,20,15,16,""
06,23,19,20,31,4,4,15,24,27,15,20,19,18,29,39,20,14,42,12,18,16,15,22,18,""
07,14,19,17,13,15,25,14,17,15,18,16,15,18,21,21,17,21,21,22,14,19,17,14,12,""
08,18,19,27,22,16,15,29,29,24,18,26,32,42,26,29,23,20,15,20,20,22,14,21,18,""
09,15,18,19,19,23,18,18,19,20,15,21,23,15,22,30,38,22,15,14,16,18,16,16,12,""
10,12,15,18,14,21,16,18,20,18,20,16,25,15,22,32,22,17,17,22,15,17,16,17,16,""
11,18,23,21,21,17,19,18,13,15,14,17,20,15,23,26,24,24,27,16,22,16,18,17,19,""
12,14,18,22,18,16,18,19,22,26,14,27,15,22,22,22,29,13,13,20,13,14,20,20,20,""
13,14,19,7,11,3,2,10,8,8,17,25,22,26,15,41,26,26,34,54,17,21,22,19,18,""
14,30,23,19,25,20,22,18,24,49,23,18,26,18,31,34,27,28,26,15,23,58,8,8,19,""
15,3,14,16,8,25,5,13,22,8,34,12,35,20,33,23,27,36,13,14,13,18,13,11,14,""
16,11,16,18,21,15,15,17,26,17,18,14,20,15,17,31,26,16,22,14,24,17,14,13,15,""
17,19,13,24,17,15,15,18,19,17,13,15,16,19,18,26,26,19,17,18,18,14,17,12,20,""
18,13,17,21,19,15,20,15,16,17,19,19,19,17,9,20,20,13,18,18,11,13,17,14,17,""
19,18,14,18,19,17,17,18,15,19,20,14,18,12,15,21,14,27,18,17,18,14,16,19,16,""
20,15,14,18,19,18,12,20,10,14,13,15,16,15,16,21,20,22,17,19,14,12,10,13,17,""
21,14,11,24,14,17,11,19,15,12,11,14,12,14,17,18,23,17,15,20,17,15,15,15,13,""
22,17,17,12,23,14,13,15,16,15,19,16,13,21,16,17,15,15,20,14,13,12,14,15,13,""
23,16,12,15,12,13,22,16,18,17,11,16,17,28,15,17,16,17,18,16,15,13,14,18,16,""
24,14,13,19,20,16,17,13,17,12,14,15,14,14,15,16,19,18,22,14,15,20,16,13,16,""
25,17,14,16,13,22,19,20,13,19,54,13,15,15,17,17,16,16,15,19,18,23,18,13,15,""
26,16,17,12,14,30,15,12,15,16,16,14,21,14,11,12,18,15,17,19,15,15,16,14,15,""
27,12,14,40,57,18,12,19,20,19,13,15,20,12,13,22,31,12,16,19,18,14,21,73,71,""
28,71,71,3,6,3,5,12,7,3,5,15,10,14,16,20,18,21,14,14,11,19,19,21,20,""
29,19,13,17,16,22,18,18,26,17,16,20,17,13,19,21,22,19,15,19,19,20,19,13,15,""
30,19,18,15,15,19,14,21,15,17,8,25,19,20,18,20,20,2,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
