nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,74,69,90,84,96,94,64,46,21,23,24,20,21,16,11,33,34,36,38,43,53,69,61,51,""
02,77,65,86,96,93,81,73,40,38,20,19,15,18,13,13,15,30,30,42,41,73,62,51,57,""
03,51,85,85,99,70,80,81,43,25,19,21,15,13,8,10,23,35,31,37,46,37,64,61,58,""
04,53,76,82,92,87,78,78,54,33,41,22,24,15,12,9,14,37,32,35,43,32,62,51,51,""
05,36,64,69,69,61,59,55,31,38,31,28,15,18,10,23,15,24,29,35,41,49,59,35,41,""
06,45,60,64,72,61,52,58,47,40,19,13,12,16,19,22,20,48,39,30,34,62,44,60,59,""
07,69,80,89,90,95,97,79,57,39,22,20,22,12,9,21,33,34,47,46,48,69,58,66,50,""
08,49,59,72,76,83,73,54,42,19,17,14,13,18,26,15,34,30,33,32,40,38,47,48,47,""
09,38,60,57,77,66,63,60,30,23,23,22,21,14,14,15,31,42,35,37,47,53,49,63,62,""
10,57,77,71,86,85,86,79,40,18,17,26,8,5,11,12,19,31,33,31,39,62,56,66,47,""
11,50,63,66,65,98,53,73,43,10,7,14,16,11,15,18,18,26,28,28,37,37,53,60,51,""
12,44,60,71,88,71,72,61,63,24,30,23,24,13,35,21,31,26,35,36,36,42,58,51,57,""
13,64,62,86,89,79,63,63,55,20,19,16,9,11,17,17,12,25,40,38,38,53,56,43,56,""
14,56,66,70,69,71,57,49,42,31,13,13,20,22,14,13,28,22,31,35,26,31,43,43,40,""
15,49,46,62,76,66,62,53,41,15,9,10,14,8,9,8,13,29,20,14,27,37,40,48,34,""
16,32,42,64,71,76,55,52,44,28,13,13,22,13,13,8,20,33,26,20,29,30,38,40,27,""
17,46,47,70,76,69,71,63,46,23,24,26,18,17,12,17,19,24,17,35,30,32,45,36,42,""
18,47,56,63,70,80,60,51,46,22,10,18,21,15,20,13,26,20,28,36,34,33,44,52,53,""
19,39,57,67,78,72,72,75,44,27,20,9,14,24,10,9,21,30,38,50,40,39,53,50,57,""
20,56,54,69,93,49,78,54,53,23,6,8,15,17,26,32,18,27,21,32,43,42,48,50,48,""
21,41,50,73,79,78,72,81,59,16,33,15,12,18,13,27,26,33,30,32,41,40,46,54,50,""
22,44,68,76,76,68,75,63,43,21,14,17,12,16,17,13,24,32,27,20,28,35,58,65,42,""
23,51,72,72,73,60,81,60,57,37,11,12,14,8,7,7,14,31,24,35,39,40,38,58,42,""
24,61,55,73,82,71,63,74,51,23,15,17,14,9,14,20,32,37,31,32,32,30,41,51,51,""
25,46,54,73,74,64,69,75,49,31,17,12,16,12,17,15,27,33,31,41,38,54,32,49,45,""
26,44,52,61,68,59,65,67,48,19,13,15,20,13,13,14,18,21,34,22,40,38,57,66,55,""
27,62,67,79,70,98,80,68,49,28,13,15,20,12,14,15,27,30,25,31,39,36,47,43,46,""
28,37,49,65,68,80,70,71,67,49,18,17,17,19,18,21,34,27,35,32,34,33,37,50,52,""
29,51,52,65,81,83,72,65,59,26,16,18,17,14,11,19,50,34,37,29,33,55,40,47,32,""
30,52,45,73,82,82,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
