nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,16,13,18,7,16,6,4,3,9,9,14,11,11,11,7,19,11,18,18,21,32,17,21,""
02,28,24,19,16,10,7,4,5,3,7,13,12,17,14,8,7,15,9,24,32,24,19,27,25,""
03,18,20,14,9,7,4,4,7,8,7,4,13,9,10,8,8,11,10,6,16,8,16,13,18,""
04,10,12,10,15,13,15,5,9,3,5,7,11,15,8,15,13,10,9,20,24,24,28,29,18,""
05,18,15,10,11,13,6,6,7,8,5,5,12,12,8,18,12,16,21,13,25,17,25,26,19,""
06,21,17,15,14,12,6,9,4,3,9,7,12,8,8,12,12,13,10,22,23,16,32,11,19,""
07,17,6,13,14,13,14,2,3,7,6,15,15,8,19,9,13,12,15,27,14,17,20,21,19,""
08,9,14,16,10,9,11,10,6,3,7,9,8,13,9,8,7,12,22,23,19,22,22,14,22,""
09,22,18,18,16,8,12,7,6,1,4,13,3,12,12,13,8,11,27,20,16,23,15,19,21,""
10,20,16,19,13,14,12,5,4,3,5,9,19,9,11,15,11,13,17,17,22,12,14,17,32,""
11,24,16,18,15,19,8,11,5,2,5,10,22,13,14,18,18,9,21,28,16,20,31,21,21,""
12,25,21,20,19,11,14,6,10,6,9,5,6,12,18,5,17,16,13,22,30,23,22,24,31,""
13,28,18,15,19,16,16,3,5,9,8,4,18,18,11,9,16,15,32,19,16,13,23,29,31,""
14,23,31,19,15,23,9,6,3,8,7,15,16,11,20,11,11,14,15,29,25,22,26,27,32,""
15,23,22,19,19,18,9,8,9,10,11,9,12,26,15,10,17,26,13,17,28,15,29,26,22,""
16,25,15,12,7,9,10,3,4,8,8,10,8,9,9,14,9,12,18,16,25,27,18,14,19,""
17,32,18,12,9,14,6,10,1,3,9,14,12,16,19,7,16,22,18,23,30,17,21,24,22,""
18,21,19,16,10,11,10,8,6,9,8,10,8,10,8,10,12,16,12,26,17,25,30,19,20,""
19,31,16,18,18,12,8,4,5,6,7,7,11,5,15,16,15,13,19,24,28,36,31,34,32,""
20,18,24,9,15,21,9,7,7,9,8,6,14,11,10,7,8,21,16,12,22,21,17,28,22,""
21,17,23,23,21,18,9,11,8,8,3,8,11,10,16,8,13,17,11,20,23,23,31,25,28,""
22,20,20,22,20,8,12,8,11,11,5,9,13,10,12,17,19,12,19,28,30,28,28,29,36,""
23,28,25,16,14,19,12,5,9,6,6,14,10,20,14,9,12,13,17,27,25,25,27,28,27,""
24,27,19,21,15,23,6,5,12,8,6,5,6,11,15,5,12,18,22,20,28,23,24,34,28,""
25,13,13,18,19,14,17,8,8,13,7,4,13,12,17,12,9,8,11,16,16,19,17,25,22,""
26,18,22,20,10,6,-1,-1,-1,-1,3,11,14,13,12,15,11,7,16,17,21,20,28,26,24,""
27,28,18,21,13,13,9,8,6,6,7,7,11,11,17,8,16,23,22,20,21,29,30,24,26,""
28,25,19,17,15,12,11,7,7,3,5,14,16,11,7,13,18,8,26,24,25,26,23,28,22,""
29,24,24,13,14,12,11,8,5,4,15,6,15,19,14,19,16,15,26,19,11,22,27,30,30,""
30,20,26,26,14,19,11,9,13,8,11,10,14,17,10,9,14,18,26,26,30,13,16,32,8,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
