nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,12,11,18,26,29,40,48,44,39,30,29,24,30,26,29,24,23,30,24,26,14,17,8,""
02,10,7,11,22,32,33,39,37,39,45,39,36,41,29,21,26,28,33,29,17,13,11,8,12,""
03,9,6,14,20,31,28,41,56,44,48,27,45,20,23,22,29,23,18,23,14,23,14,3,7,""
04,9,12,18,19,33,33,44,43,41,31,30,37,37,22,20,42,30,29,16,12,27,11,4,9,""
05,6,9,12,19,33,38,34,37,34,26,42,38,33,27,23,29,29,22,25,19,19,13,8,14,""
06,5,10,18,30,30,37,45,43,58,30,44,26,35,30,36,30,32,22,17,26,29,21,16,11,""
07,7,10,16,26,42,32,42,49,48,49,54,80,33,22,24,31,30,32,22,23,17,11,9,9,""
08,5,14,16,24,33,40,36,43,47,37,33,34,19,17,27,27,24,25,19,18,19,17,11,13,""
09,8,8,7,19,25,27,43,54,38,31,83,30,16,20,19,24,20,28,26,25,21,13,7,11,""
10,8,10,8,20,27,29,39,57,39,35,30,27,30,25,17,30,20,23,23,18,12,19,3,4,""
11,8,10,13,22,21,29,50,54,26,31,24,35,24,15,19,20,21,24,28,13,19,7,9,12,""
12,14,11,14,27,36,31,34,40,52,44,25,32,35,16,21,27,33,24,38,25,15,16,10,7,""
13,6,10,13,21,28,33,52,36,45,41,37,32,27,20,20,31,30,20,14,18,16,12,11,10,""
14,6,10,14,24,37,31,34,64,44,38,39,39,23,16,20,25,26,32,21,17,25,17,10,9,""
15,7,10,16,19,28,23,36,45,43,37,45,39,28,15,21,38,32,22,19,26,15,0,1,0,""
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,""
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,14,26,54,47,45,28,21,36,30,20,28,27,26,20,10,14,12,7,17,""
22,10,17,12,16,19,39,42,39,40,43,42,38,34,28,19,32,34,19,14,24,15,11,9,8,""
23,12,16,12,29,28,30,44,44,40,45,30,28,38,31,36,28,14,24,15,19,23,11,7,12,""
24,7,13,20,23,32,27,48,43,43,60,48,29,29,28,23,32,37,23,24,21,12,19,8,11,""
25,13,12,11,15,14,36,37,32,44,36,37,40,34,29,22,26,38,27,20,17,21,12,18,10,""
26,9,12,18,25,41,38,41,37,50,31,42,35,25,34,28,26,31,26,23,16,12,17,11,12,""
27,6,10,17,17,26,32,36,37,45,35,39,49,40,21,16,28,31,18,23,18,19,21,10,9,""
28,5,11,19,18,29,21,38,40,33,44,48,31,25,18,23,35,18,31,18,25,13,16,7,5,""
29,11,11,13,17,24,25,43,33,33,33,37,43,33,19,30,34,25,19,27,14,13,12,15,11,""
30,5,14,16,14,22,18,34,50,41,26,43,39,35,33,28,27,25,26,19,34,22,13,17,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
