nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,67,65,73,67,71,58,51,-1,34,40,-1,38,37,24,16,21,19,23,28,41,29,22,49,""
02,45,54,60,74,63,67,52,38,-1,-1,-1,27,-1,-1,-1,-1,-1,12,12,28,41,42,40,31,""
03,43,64,58,69,53,56,48,50,-1,40,45,45,35,25,10,19,21,18,-1,-1,-1,36,30,34,""
04,36,38,59,65,61,60,61,50,57,37,38,41,47,38,33,30,-1,22,-1,-1,21,43,40,33,""
05,42,60,74,62,44,56,43,42,51,53,32,39,32,24,30,18,16,29,-1,28,23,20,45,35,""
06,35,40,70,52,52,50,36,39,41,40,37,21,-1,-1,-1,22,18,22,13,20,26,47,36,30,""
07,44,54,67,58,51,58,48,48,32,37,37,44,33,43,25,-1,-1,30,-1,12,18,32,37,38,""
08,51,45,62,59,59,47,62,53,41,42,45,45,33,26,36,-1,-1,17,16,-1,-1,29,40,27,""
09,40,50,67,56,79,51,58,59,46,-1,34,29,31,24,23,24,12,14,19,38,-1,34,36,38,""
10,30,46,61,77,77,46,57,50,61,41,-1,32,-1,34,37,21,-1,22,-1,-1,36,49,48,40,""
11,54,56,56,62,61,68,63,32,41,33,32,25,25,21,24,-1,-1,16,18,14,-1,17,31,40,""
12,35,60,56,63,64,53,48,38,54,48,43,41,32,26,23,-1,22,24,28,32,-1,33,40,32,""
13,50,49,64,79,62,50,42,38,43,35,31,35,23,32,36,19,-1,23,-1,23,24,32,31,36,""
14,40,51,56,64,62,49,43,40,49,47,49,44,41,35,27,22,31,26,17,26,27,36,42,25,""
15,42,48,56,51,70,63,55,42,40,32,36,30,30,31,25,27,-1,18,-1,-1,24,24,40,25,""
16,38,48,48,53,57,52,43,39,34,37,31,38,25,19,23,15,18,11,13,-1,-1,-1,24,-1,""
17,39,42,58,66,67,44,53,50,25,26,33,-1,19,25,-1,-1,-1,-1,19,-1,-1,-1,43,48,""
18,45,52,57,71,58,60,37,39,39,22,29,30,33,23,26,22,-1,15,-1,20,31,34,37,36,""
19,42,54,51,63,63,53,53,57,48,47,44,40,35,29,25,-1,18,13,-1,-1,-1,-1,36,34,""
20,45,62,68,66,50,55,49,47,39,40,35,33,21,30,26,23,21,17,-1,-1,-1,33,35,33,""
21,41,41,53,61,63,72,61,43,54,62,43,29,44,38,39,24,-1,26,28,29,31,30,30,36,""
22,56,50,76,53,52,56,45,48,50,43,30,27,30,24,26,-1,-1,17,-1,-1,-1,-1,-1,27,""
23,-1,46,66,58,68,47,52,50,44,-1,-1,24,22,19,-1,14,15,15,-1,17,18,14,27,-1,""
24,-1,68,74,71,71,56,69,49,40,32,22,18,19,23,22,-1,-1,14,20,26,-1,-1,34,31,""
25,42,50,64,65,70,60,55,57,46,44,31,34,28,26,32,17,-1,10,-1,-1,-1,-1,27,22,""
26,41,68,58,54,71,60,61,40,36,50,44,31,30,33,32,24,-1,14,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,34,33,""
28,41,55,73,80,68,66,55,44,46,50,55,40,36,33,30,32,-1,27,-1,22,-1,36,36,36,""
29,46,66,64,62,79,64,47,50,35,33,48,38,34,45,21,24,-1,21,-1,-1,-1,29,48,30,""
30,58,57,57,64,65,63,54,53,48,48,33,20,23,25,23,26,10,21,-1,24,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
