nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,8,15,21,9,20,16,8,11,7,5,13,5,5,9,8,10,7,10,5,8,10,4,2,""
02,7,5,15,19,8,8,8,16,8,11,10,14,16,15,7,8,7,5,5,6,4,4,5,7,""
03,6,10,21,16,22,5,11,14,18,10,12,7,13,11,4,6,10,5,7,12,4,5,4,6,""
04,16,14,13,10,17,19,11,-1,-1,-1,-1,-1,-1,-1,4,5,5,3,6,8,4,5,10,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,4,10,9,5,14,4,9,13,""
06,11,18,11,-1,-1,-1,-1,-1,5,15,12,20,12,13,19,11,18,13,13,15,12,14,10,13,""
07,19,14,20,28,20,20,17,20,17,26,17,13,23,15,18,15,14,5,14,8,8,11,7,10,""
08,13,19,27,23,24,13,16,20,15,23,19,21,20,14,10,14,17,20,11,14,8,8,11,11,""
09,12,18,24,32,15,20,15,15,16,22,13,18,15,14,16,9,9,5,10,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,13,18,19,-1,4,17,11,12,6,8,11,13,8,9,12,9,""
11,9,19,23,18,16,15,14,22,18,13,18,24,16,20,18,16,8,10,11,13,17,12,10,13,""
12,15,19,18,29,10,28,12,19,21,24,22,16,18,9,7,14,11,9,9,15,15,8,9,14,""
13,12,18,24,16,22,12,14,13,12,14,24,13,14,13,12,8,13,7,11,9,8,6,8,17,""
14,11,24,24,22,20,14,8,11,11,8,10,8,16,15,9,12,8,14,14,10,6,12,11,6,""
15,11,16,16,20,17,17,14,14,16,8,19,9,10,12,15,16,6,0,0,2,1,0,0,0,""
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
18,0,0,0,0,0,0,0,0,0,0,9,14,15,13,12,12,9,12,13,14,9,15,14,21,""
19,11,18,35,22,25,19,14,29,20,24,25,28,18,23,-1,9,8,13,8,11,9,20,23,15,""
20,14,26,25,29,20,19,19,17,26,36,30,32,16,23,22,18,10,10,11,14,6,21,9,13,""
21,21,18,18,19,15,0,0,0,4,8,3,6,16,13,12,13,10,6,14,9,10,11,14,6,""
22,12,19,23,22,20,16,19,17,22,27,22,22,24,21,12,8,11,19,9,9,15,12,13,16,""
23,14,22,25,23,37,15,16,19,21,24,30,32,24,26,21,18,11,23,16,9,11,11,12,18,""
24,16,21,19,28,18,18,26,20,22,11,30,27,17,24,15,11,10,11,10,17,24,19,15,8,""
25,11,20,16,26,19,14,22,24,20,26,21,24,20,15,18,16,11,13,14,15,13,11,17,15,""
26,23,26,21,29,21,27,23,16,17,19,33,20,26,19,13,10,18,14,20,9,18,19,24,26,""
27,18,37,27,31,35,24,29,34,32,29,40,56,31,45,27,29,17,17,20,12,28,19,23,19,""
28,27,39,37,45,45,23,31,42,35,46,50,36,40,35,28,21,18,16,10,13,25,23,15,26,""
29,24,26,36,32,31,20,30,35,32,36,59,41,20,24,17,17,10,17,15,14,10,16,21,27,""
30,23,30,31,35,35,36,36,26,21,27,34,29,38,36,27,28,13,22,22,18,23,23,21,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
