nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,9,10,7,1,8,5,3,1,6,9,10,11,15,11,7,9,1,11,14,10,3,1,5,""
02,7,3,6,7,3,5,2,3,1,8,6,7,16,14,10,8,8,5,11,17,12,2,6,5,""
03,9,5,1,1,4,3,3,6,4,2,5,10,8,7,4,8,7,18,13,16,6,12,10,5,""
04,8,8,4,9,4,4,3,1,5,2,5,8,19,4,7,8,-1,6,4,8,8,2,3,5,""
05,8,3,1,4,4,3,1,1,3,4,4,4,8,8,6,1,7,11,9,6,5,1,1,3,""
06,6,3,7,4,6,5,3,6,3,5,7,9,7,14,10,10,9,10,20,20,23,15,8,9,""
07,14,14,12,14,6,3,5,6,4,6,15,13,8,28,12,9,9,10,17,12,8,2,2,7,""
08,5,4,4,3,2,2,4,1,3,6,6,6,10,9,5,1,7,11,9,9,8,6,5,3,""
09,9,6,4,3,2,3,3,1,-1,3,4,1,5,5,4,4,5,7,2,7,6,3,2,3,""
10,1,-1,6,2,2,2,1,1,1,1,5,12,6,7,7,6,7,9,17,14,8,5,3,6,""
11,6,6,2,5,5,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,""
16,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,1,-1,2,-1,1,-1,-1,1,1,-1,-1,0,""
17,-1,-1,1,2,4,-1,1,-1,2,3,3,5,5,16,13,14,18,20,26,24,23,21,10,13,""
18,5,7,4,2,4,6,5,2,5,4,5,6,10,12,8,5,17,7,16,22,19,18,9,3,""
19,12,5,1,1,1,-1,-1,-1,9,4,12,8,4,15,5,6,6,3,13,21,13,13,13,14,""
20,5,3,2,4,5,3,1,2,3,9,4,12,10,10,10,4,17,13,16,27,29,9,8,8,""
21,9,6,5,8,2,4,2,2,1,2,2,4,5,3,10,6,11,3,10,7,10,5,10,13,""
22,4,7,5,9,1,2,1,1,3,2,3,3,11,13,12,18,4,14,23,19,25,10,11,17,""
23,10,12,6,5,6,4,3,2,9,2,12,2,7,6,9,11,13,16,19,27,29,15,10,12,""
24,14,3,2,4,4,3,2,5,8,4,3,3,5,13,4,18,15,24,14,28,25,7,15,13,""
25,8,9,5,10,3,4,3,2,7,3,5,8,8,15,12,13,9,14,17,25,21,14,10,9,""
26,7,10,10,4,5,3,4,10,2,3,15,9,13,14,10,4,13,13,19,22,16,8,9,6,""
27,5,9,1,4,3,-1,3,4,2,1,8,7,9,14,14,19,23,16,28,26,19,10,12,15,""
28,16,7,10,4,1,6,5,7,1,5,8,10,6,4,9,7,12,14,22,17,12,11,15,18,""
29,9,2,2,1,3,2,2,2,-1,3,2,6,14,12,15,11,13,15,17,17,15,5,18,4,""
30,5,4,4,2,5,6,3,-1,5,3,6,7,8,12,7,6,11,11,16,19,13,8,7,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
