nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,1,3,11,13,11,10,5,16,15,22,19,13,10,20,14,11,19,12,8,11,8,8,7,""
02,6,0,2,7,12,14,7,6,6,25,41,24,17,28,21,17,26,9,-1,16,7,1,2,2,""
03,3,1,2,5,17,19,10,12,16,18,35,25,9,22,14,22,11,10,16,-1,7,11,8,3,""
04,4,3,3,6,7,13,11,13,19,15,28,10,13,19,36,22,9,15,10,16,8,1,3,0,""
05,4,2,0,2,9,19,15,12,14,27,29,22,20,19,24,22,18,15,17,8,11,10,6,1,""
06,3,2,0,4,2,15,13,12,13,11,20,15,15,18,17,16,15,8,7,5,9,2,1,1,""
07,0,3,3,7,7,17,15,6,18,21,25,23,15,9,14,16,11,6,8,3,8,7,1,1,""
08,2,1,1,1,9,12,8,6,20,20,27,15,12,12,11,11,8,4,9,6,8,9,4,2,""
09,3,5,2,6,18,19,10,4,6,16,16,17,20,34,29,13,15,11,15,14,9,8,6,6,""
10,8,6,5,7,7,11,8,4,7,20,23,22,18,26,19,19,14,10,8,18,11,3,3,4,""
11,2,3,3,6,6,9,5,5,20,21,16,11,3,12,23,14,28,21,6,6,9,6,5,10,""
12,10,3,5,18,22,18,18,4,13,25,25,23,6,11,16,19,23,15,12,8,8,8,9,3,""
13,3,2,8,14,8,10,4,6,7,14,30,24,22,20,12,11,4,11,12,8,8,5,0,1,""
14,1,1,2,1,9,24,16,2,14,25,43,22,12,14,23,21,21,18,18,16,11,7,6,2,""
15,7,0,2,3,4,17,19,9,12,18,29,27,19,20,21,17,8,7,8,5,5,2,4,6,""
16,2,3,4,25,11,14,8,1,11,18,28,10,13,16,16,24,13,4,6,13,11,11,5,3,""
17,8,1,5,5,11,17,13,17,22,49,51,44,34,48,30,29,8,12,8,15,10,14,12,10,""
18,7,5,7,7,13,13,13,6,23,26,30,42,41,53,-1,30,17,10,8,7,4,11,9,3,""
19,1,5,5,1,7,7,14,23,14,24,26,25,31,44,34,35,21,13,9,20,15,8,2,3,""
20,7,1,4,9,19,13,11,10,11,37,43,39,30,35,34,27,27,22,17,10,10,8,1,3,""
21,3,0,1,4,4,8,6,10,12,23,14,31,17,33,23,33,15,14,13,13,5,12,5,2,""
22,3,3,0,3,16,25,10,17,18,36,56,54,57,57,55,58,30,19,17,14,18,6,3,5,""
23,1,6,4,11,14,8,7,7,7,12,28,26,32,50,31,40,28,27,26,14,11,9,3,2,""
24,2,3,2,2,9,11,11,3,6,23,25,26,17,34,34,31,21,20,10,7,8,8,7,7,""
25,1,0,2,3,14,14,10,4,4,21,11,13,9,13,20,5,8,6,9,8,3,6,2,3,""
26,6,6,1,3,25,17,21,14,18,29,31,22,15,10,9,15,-1,9,11,9,15,6,6,3,""
27,4,3,5,7,5,11,13,6,8,20,15,19,17,21,11,20,21,12,4,3,4,1,2,6,""
28,3,3,7,6,16,31,18,14,14,30,29,28,23,15,27,26,7,7,10,6,7,3,1,2,""
29,2,2,4,8,7,15,22,14,14,32,30,22,35,26,24,24,10,13,15,8,5,7,1,0,""
30,3,0,1,11,17,25,23,10,16,13,21,26,23,22,31,26,20,14,10,10,2,4,2,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
