mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,22,29,21,21,17,18,12,15,18,23,16,27,18,9,7,12,7,14,12,12,19,14,23,""
02,16,23,18,19,18,19,20,12,19,21,24,22,14,17,20,13,9,15,14,15,18,23,15,27,""
03,16,22,28,19,26,12,16,13,18,16,19,11,15,19,23,13,19,11,13,14,18,17,12,19,""
04,18,17,16,10,11,23,13,14,21,11,17,17,19,15,13,10,14,14,9,17,15,18,18,22,""
05,14,20,36,15,15,10,8,1,0,1,1,5,3,16,13,9,12,10,19,16,6,15,14,6,""
06,0,3,3,20,9,20,6,20,10,22,14,18,22,9,12,9,7,8,17,19,13,11,18,-1,""
07,-1,-1,-1,-1,18,15,23,18,10,15,15,20,16,17,17,9,8,11,12,13,11,16,23,23,""
08,17,21,13,13,21,18,18,22,17,16,13,16,20,15,4,9,13,12,10,11,21,18,15,29,""
09,30,22,24,18,23,15,18,18,19,13,26,19,13,26,13,12,19,12,5,13,16,16,14,17,""
10,26,22,21,17,14,14,27,14,10,24,10,18,14,14,13,16,10,14,8,6,18,15,9,12,""
11,23,26,23,12,4,20,14,9,12,13,10,16,11,19,16,13,12,12,13,12,12,11,15,24,""
12,20,25,22,11,25,23,22,15,16,17,21,24,28,23,20,17,16,16,12,12,18,12,19,25,""
13,23,21,24,15,14,18,10,11,17,13,15,21,20,16,7,13,8,10,11,15,14,13,22,15,""
14,24,20,22,17,17,21,19,15,13,17,15,16,24,11,11,10,17,22,18,16,13,21,15,31,""
15,18,25,17,21,22,15,10,12,18,13,16,22,28,14,22,15,16,9,16,13,21,18,16,28,""
16,27,15,27,14,13,17,19,18,22,20,12,17,16,10,12,15,9,19,11,12,12,16,23,23,""
17,26,27,34,12,22,18,24,17,13,19,19,22,16,13,15,8,19,15,15,15,20,21,17,21,""
18,33,22,27,20,21,20,15,21,15,14,17,16,24,15,22,5,12,9,13,14,12,17,16,29,""
19,22,24,23,22,10,22,18,16,10,17,14,29,17,15,12,10,19,7,13,20,13,18,15,24,""
20,26,34,17,20,7,25,9,31,15,16,29,19,20,16,16,16,12,17,10,15,13,17,24,21,""
21,27,24,26,17,18,22,14,18,21,16,16,18,18,15,17,18,11,18,11,14,16,11,14,21,""
22,22,16,19,19,13,13,20,16,17,20,19,18,28,26,11,10,12,8,13,11,16,14,15,29,""
23,20,22,24,14,23,16,19,21,21,15,21,22,16,22,13,16,9,16,21,12,12,20,19,23,""
24,27,20,9,21,12,20,20,9,14,12,17,21,24,13,10,9,14,10,18,19,14,18,9,16,""
25,9,21,15,10,15,13,12,12,19,14,19,17,14,13,11,7,16,10,15,15,15,19,28,28,""
26,20,26,16,17,15,19,17,15,13,14,20,18,19,12,14,19,10,15,11,15,14,12,17,21,""
27,17,26,27,19,20,13,14,16,13,13,17,20,17,16,16,12,10,11,15,12,15,5,15,26,""
28,21,17,20,18,15,18,20,19,23,18,19,12,22,22,15,8,17,16,19,10,14,11,25,22,""
29,28,33,28,23,12,22,14,17,21,20,21,20,19,15,16,9,12,13,15,16,19,24,21,26,""
30,29,26,20,12,16,17,25,38,24,22,26,22,19,27,16,12,12,8,10,17,19,24,23,29,""
31,22,31,20,29,28,20,21,16,28,23,31,29,21,21,15,13,12,22,14,15,24,18,22,-1,""
