mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,5,1,3,2,0,1,0,1,2,3,3,3,1,0,2,1,2,1,1,1,0,1,2,""
02,3,4,0,5,4,2,0,4,3,3,2,1,2,1,2,2,1,1,2,0,1,4,0,4,""
03,1,0,2,2,2,3,5,2,4,3,4,3,1,2,2,1,2,1,1,3,3,1,3,3,""
04,2,2,3,4,4,2,7,5,3,3,4,4,0,4,2,2,1,0,1,3,2,3,2,2,""
05,2,2,2,4,3,2,4,0,3,2,5,0,1,2,0,2,0,0,1,2,2,1,2,2,""
06,6,4,4,6,2,4,9,2,2,4,2,4,2,2,1,1,0,1,1,2,3,0,3,2,""
07,4,6,0,6,3,3,5,3,3,3,1,4,3,2,0,1,1,2,3,2,0,2,3,3,""
08,4,2,0,3,4,1,3,1,2,2,0,0,0,1,3,1,0,0,0,1,1,3,3,2,""
09,1,3,4,2,5,3,1,3,8,4,4,2,1,1,2,0,1,1,1,1,2,1,2,3,""
10,1,3,5,0,1,0,4,4,1,0,2,1,6,2,0,2,3,0,0,1,1,2,0,2,""
11,2,3,2,1,3,1,0,9,4,3,3,3,2,2,0,1,1,3,1,1,0,1,1,2,""
12,1,2,1,2,0,1,1,0,2,1,0,1,2,0,3,2,1,2,2,1,2,0,1,3,""
13,2,3,4,4,3,3,1,0,1,2,2,2,3,2,1,1,1,0,0,4,3,0,0,3,""
14,3,0,2,2,1,3,0,4,4,2,3,1,5,0,1,0,0,3,1,1,2,3,2,3,""
15,3,1,2,2,1,1,3,6,3,4,3,0,0,1,2,1,3,1,0,0,1,1,0,2,""
16,4,3,0,4,4,2,1,6,2,4,1,4,1,1,0,2,2,0,2,2,1,3,1,7,""
17,2,2,0,1,1,1,2,3,2,4,2,2,2,2,2,5,1,0,0,1,2,2,1,1,""
18,3,2,4,2,2,3,1,3,1,7,1,0,1,1,1,2,2,0,2,2,0,3,0,2,""
19,0,2,4,3,5,0,2,3,1,2,2,2,0,2,2,2,0,1,2,1,0,2,1,4,""
20,2,5,2,2,5,3,4,5,5,1,2,8,2,1,1,0,2,3,1,1,2,4,0,2,""
21,0,3,2,3,4,3,9,2,1,4,3,3,2,1,1,3,0,0,1,1,1,2,4,2,""
22,3,4,7,3,2,2,6,3,3,0,3,3,1,0,3,0,0,0,0,0,0,2,0,5,""
23,6,3,2,3,5,3,3,3,5,4,5,4,2,0,2,2,1,0,4,1,4,1,3,2,""
24,0,2,1,4,3,1,5,2,2,8,2,3,0,0,1,0,1,0,0,1,0,2,3,2,""
25,1,3,2,2,4,4,3,4,4,3,4,1,1,1,2,0,0,2,1,3,1,3,3,2,""
26,3,4,1,3,4,4,4,5,2,5,8,3,0,1,5,1,2,2,1,4,0,2,3,3,""
27,3,5,2,4,1,2,2,5,2,3,5,2,2,1,1,1,1,0,1,1,2,0,1,0,""
28,4,2,0,3,1,3,4,0,7,3,8,1,1,1,2,0,0,0,2,1,1,1,1,0,""
29,3,0,4,1,3,2,3,4,2,4,6,0,2,1,2,0,1,0,4,1,0,0,0,1,""
30,2,1,1,2,2,4,1,3,3,3,1,0,0,1,1,1,0,2,1,0,2,0,4,4,""
31,0,2,0,1,2,3,1,3,2,5,5,3,0,3,0,1,1,0,1,0,0,1,2,-1,""
