mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,19,25,22,26,14,24,17,23,20,18,18,25,17,16,12,19,13,12,11,18,10,17,16,""
02,22,26,31,25,22,19,20,19,18,31,24,12,24,19,13,14,6,14,13,14,12,16,16,0,""
03,14,22,20,27,21,23,13,20,18,18,29,27,18,16,14,18,10,11,23,11,20,17,21,23,""
04,25,24,40,26,27,23,12,18,22,13,16,24,19,10,18,16,11,12,11,15,15,12,13,17,""
05,19,21,18,28,15,24,30,16,18,16,17,17,21,11,18,13,9,3,6,8,13,24,19,16,""
06,13,3,-1,-1,-1,-1,-1,-1,-1,14,21,17,19,19,22,10,11,12,15,12,19,20,17,16,""
07,17,21,24,22,23,26,16,22,16,26,13,18,16,12,17,14,10,13,9,8,13,12,20,24,""
08,14,21,25,25,22,13,19,14,26,17,17,16,16,20,11,8,9,8,12,8,20,17,27,18,""
09,23,23,11,27,30,25,11,16,14,23,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,39,""
14,42,41,40,44,38,29,26,37,37,38,25,39,37,32,24,12,22,17,16,27,33,24,31,35,""
15,42,37,41,38,42,31,38,33,41,31,48,36,33,27,24,18,23,17,11,18,26,29,36,34,""
16,49,42,53,47,31,30,28,46,35,40,32,49,35,35,19,17,15,10,13,20,25,32,30,26,""
17,31,45,36,45,55,48,40,30,30,35,41,38,45,30,29,24,23,16,20,24,25,26,34,32,""
18,41,47,35,55,50,24,33,32,34,37,36,41,37,30,29,24,36,22,57,25,16,23,29,30,""
19,44,45,41,44,42,40,35,37,41,27,30,31,36,30,21,23,25,19,16,10,24,33,33,44,""
20,47,56,45,46,57,41,40,35,37,41,42,34,37,25,26,20,21,17,20,24,27,31,29,36,""
21,31,41,41,46,47,35,22,27,35,33,39,36,40,30,24,29,17,11,22,21,21,28,38,34,""
22,38,34,49,29,38,37,37,32,35,31,33,35,28,20,22,8,-1,-1,1,16,25,40,34,26,""
23,43,46,47,46,40,41,35,31,32,41,35,32,31,26,23,19,15,15,17,27,28,29,38,44,""
24,30,50,44,44,56,46,40,42,34,33,44,35,40,38,28,23,20,10,20,18,26,34,37,39,""
25,39,35,-1,55,47,52,39,23,43,39,45,37,39,34,33,27,22,14,25,13,17,23,35,29,""
26,28,46,39,64,44,52,35,46,34,28,45,47,29,29,37,28,32,16,19,14,14,30,29,28,""
27,39,41,47,51,43,46,31,34,36,32,43,45,25,42,34,28,19,18,19,12,18,29,23,25,""
28,31,40,43,45,45,33,32,28,33,23,25,38,43,32,33,29,17,14,15,9,13,26,25,30,""
29,27,42,52,49,44,36,34,27,28,34,31,28,40,27,28,24,15,12,14,12,20,20,25,25,""
30,30,47,44,34,26,34,26,29,40,30,30,44,33,32,32,33,17,19,15,18,22,33,18,34,""
31,50,41,35,51,62,63,60,48,39,47,45,39,39,42,37,36,24,17,13,16,16,36,36,4,""
