jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,148,178,215,220,256,282,324,324,353,295,285,341,335,278,242,180,155,143,113,93,129,145,169,179
02,189,199,257,277,327,350,340,336,314,279,328,337,336,305,280,230,175,159,120,142,124,151,159,185
03,206,290,358,455,476,522,472,242,402,485,378,318,286,265,359,380,353,278,245,188,163,137,165,162
04,149,202,211,278,321,292,321,332,276,321,230,303,318,293,252,212,159,112,109,106,94,133,148,161
05,166,205,255,282,319,279,354,330,297,277,289,305,301,244,244,216,168,123,115,69,85,97,107,107
06,119,111,155,216,210,179,202,268,237,283,244,224,248,221,164,145,121,105,94,115,86,117,126,149
07,163,150,186,231,258,239,267,295,260,261,283,255,245,218,192,140,90,85,59,54,84,95,94,110
08,143,109,161,196,201,203,215,217,232,200,233,246,224,222,201,137,103,66,75,56,78,73,91,81
09,124,119,152,187,219,210,236,233,243,298,274,288,240,208,161,148,113,92,49,76,61,101,96,110
10,147,134,121,170,213,217,209,192,231,228,278,281,262,223,195,149,108,70,71,71,70,79,105,111
11,115,128,154,192,224,234,219,219,183,184,198,250,263,203,164,131,93,66,68,61,95,89,85,93
12,93,132,148,144,192,186,197,183,176,170,217,240,197,156,145,113,74,61,61,77,59,88,90,100
13,123,124,137,182,172,156,172,153,173,207,234,271,329,257,197,143,75,57,60,79,78,100,98,93
14,106,123,131,154,197,197,211,184,185,183,229,258,265,214,188,126,73,65,58,66,64,83,80,92
15,95,134,178,203,224,216,226,202,223,238,272,313,291,244,196,131,77,63,50,52,73,80,111,95
16,92,115,104,146,206,222,218,206,201,216,240,258,231,228,163,147,78,72,62,55,78,102,96,98
17,81,108,133,175,218,195,183,198,211,222,277,244,250,227,186,152,96,62,61,69,75,73,90,101
18,103,135,124,197,233,195,217,193,247,218,195,234,210,182,158,117,77,48,42,54,64,68,70,76
19,97,95,127,165,181,189,175,165,187,199,228,215,219,190,173,120,84,47,59,49,54,63,75,69
20,78,113,109,161,185,167,180,171,207,242,215,239,202,199,147,103,74,60,65,45,62,72,90,96
21,125,114,152,149,200,185,186,177,214,210,194,192,163,147,136,116,72,48,40,42,66,67,61,76
22,88,110,101,141,144,152,145,153,154,226,184,178,160,152,147,105,68,47,54,46,54,73,73,66
23,86,108,100,136,157,155,158,153,188,201,155,185,146,116,95,94,66,51,47,59,48,56,87,60
24,106,95,119,165,167,172,158,139,165,140,140,156,130,120,105,88,76,51,45,39,60,55,59,68
25,68,69,96,120,138,144,133,123,144,142,134,149,156,123,106,82,57,59,49,42,45,61,75,75
26,93,95,127,149,182,151,135,119,165,187,131,129,120,131,117,102,71,66,36,47,86,73,74,74
27,102,112,145,134,145,170,156,144,150,180,164,201,156,129,122,89,70,60,51,60,69,56,90,77
28,90,94,98,139,178,166,159,175,188,192,179,159,141,111,109,100,59,41,48,52,52,72,82,89
29,79,97,127,121,166,161,137,137,133,157,162,139,123,96,123,73,58,45,40,55,54,63,69,90
30,91,107,133,157,181,190,191,173,184,179,150,163,155,143,107,94,71,45,53,55,68,71,95,82
31,110,136,141,177,179,197,184,171,189,192,177,208,155,150,122,106,94,53,50,38,59,53,69,23
