may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,11,22,29,24,33,25,29,15,21,7,9,13,11,12,6,5,4,3,8,4,12,6,10,""
02,9,19,12,16,18,25,35,18,16,13,13,5,10,19,5,5,4,7,3,7,4,10,17,23,""
03,14,42,26,29,29,60,-1,48,18,18,15,17,19,18,5,3,3,8,7,8,12,16,20,21,""
04,26,29,37,36,45,48,39,38,50,47,36,35,17,19,21,16,6,6,7,9,8,12,12,-1,""
05,-1,-1,-1,-1,-1,-1,-1,70,74,43,46,40,33,32,26,24,10,16,14,5,14,9,14,15,""
06,22,18,27,20,34,40,54,35,38,46,46,31,27,19,24,9,3,2,5,4,2,7,5,18,""
07,16,18,19,18,25,35,31,31,40,36,28,29,22,35,29,11,8,7,7,10,4,7,13,24,""
08,29,31,34,25,51,52,48,62,43,46,30,27,38,24,20,24,2,4,7,5,6,8,5,24,""
09,34,39,29,35,39,42,67,41,49,33,13,6,7,14,13,10,9,5,8,3,4,6,6,17,""
10,20,18,19,23,38,52,35,42,28,11,19,24,23,25,21,19,5,2,6,4,5,11,14,36,""
11,39,32,35,33,52,46,58,45,47,36,39,28,26,29,21,18,8,5,3,7,2,6,12,28,""
12,22,23,24,28,23,37,37,26,24,37,25,44,26,22,22,20,4,5,4,8,4,10,10,20,""
13,26,21,26,22,33,42,39,39,31,34,26,28,38,23,13,17,8,1,3,6,7,7,17,15,""
14,15,13,20,14,23,26,39,41,30,24,25,23,18,23,25,15,6,7,8,4,7,10,16,26,""
15,27,35,27,35,36,34,61,56,53,38,38,32,27,33,31,16,8,5,6,4,7,8,25,18,""
16,33,30,35,21,33,34,37,35,48,26,6,11,7,4,8,5,11,6,3,3,8,19,11,25,""
17,24,20,28,27,31,34,54,42,39,28,7,38,28,23,28,10,11,-1,-1,7,13,18,18,21,""
18,29,32,31,29,53,37,47,45,24,25,30,26,27,32,33,16,11,9,1,5,10,10,13,29,""
19,32,27,24,29,40,45,56,50,32,43,24,24,33,22,27,17,10,11,5,4,11,7,6,21,""
20,43,31,36,39,42,40,57,54,53,53,28,28,22,31,29,5,9,6,8,4,-1,-1,12,13,""
21,25,31,15,25,32,34,33,35,-1,12,9,6,12,15,17,11,10,5,7,9,9,11,14,17,""
22,28,28,25,33,32,31,46,42,15,12,8,12,12,12,10,5,4,2,1,7,5,6,5,11,""
23,34,27,34,37,28,46,47,39,37,16,13,7,7,8,5,3,6,8,6,5,6,15,41,27,""
24,46,36,38,37,51,75,72,65,32,11,3,10,9,13,26,13,9,5,3,7,10,10,39,35,""
25,49,35,35,38,50,46,53,56,67,53,42,31,31,29,15,25,17,8,7,8,13,15,19,42,""
26,26,17,41,42,50,45,43,33,13,8,5,5,10,13,9,9,9,3,7,10,8,8,14,34,""
27,40,53,24,47,56,52,44,42,19,9,11,7,10,14,9,19,11,11,11,6,10,7,10,23,""
28,49,47,38,31,53,61,54,70,78,45,36,36,36,26,28,-1,7,8,6,11,10,11,18,16,""
29,32,37,34,35,38,54,61,71,70,50,38,38,39,39,31,32,12,5,1,9,12,12,11,29,""
30,25,25,23,42,26,46,54,52,40,41,15,23,19,34,32,14,9,7,8,6,10,5,12,33,""
31,38,40,34,37,54,57,68,57,50,24,24,28,35,38,28,15,6,6,-1,-1,-1,-1,-1,-1,""
