May,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,13,7,7,24,52,67,77,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,9,7
2,7,6,14,24,36,81,56,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14,7
3,10,18,14,28,77,91,115,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,5,4
4,16,14,24,54,76,100,141,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,10,17
5,8,8,13,46,86,99,146,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,12,10
6,15,14,22,34,104,189,94,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,12,6
7,14,12,40,74,101,153,89,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,7,5
8,3,6,37,39,79,99,112,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,2
9,9,5,13,57,119,232,150,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,18
10,6,11,37,60,89,114,144,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,8,11
11,5,15,13,77,79,146,130,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,23,5
12,9,8,10,28,81,106,89,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,9
13,4,1,2,9,9,6,3,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,5
14,3,5,23,40,67,84,94,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,5
15,7,5,10,28,55,43,129,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,6
17,7,9,9,41,52,53,56,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3
18,6,7,17,37,64,52,55,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,13,10
19,7,10,10,18,51,76,107,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,2
20,9,11,8,50,64,55,51,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,4,9
21,10,8,10,38,71,65,60,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,14,7
22,1,5,5,35,49,72,85,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,2,4
23,2,2,9,47,53,70,56,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,9
24,8,3,15,53,56,69,82,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,3
25,5,6,14,25,34,55,63,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,6,7
26,14,19,12,22,47,55,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3
27,7,14,11,51,64,63,67,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,7,2
29,6,11,12,35,96,58,38,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,9
30,7,6,3,35,16,49,29,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2
31,7,6,10,68,77,66,69,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,10
