Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,16,11,17,15,14,18,20,16,16,20,15,15,25,13,14,19,10,6,11,11,12,15,21,21
2,16,24,18,40,28,28,17,27,37,29,25,24,26,23,19,17,12,-1,-1,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,49,22,10,10,4,13,25,41
4,45,43,55,45,51,14,24,33,26,36,24,36,47,29,23,18,20,8,4,5,13,10,14,17
5,15,19,26,23,30,23,15,11,14,23,11,19,37,18,8,3,8,5,7,4,2,4,9,8
6,14,17,12,18,22,15,16,15,21,15,8,14,19,15,11,10,4,6,4,-1,9,5,9,9
7,11,14,22,16,33,20,21,23,21,16,21,13,18,14,7,8,5,2,3,3,8,3,12,14
8,18,20,27,26,21,19,27,43,43,35,29,36,25,32,11,7,9,2,2,11,8,11,4,9
9,12,17,23,18,20,13,26,17,24,24,27,15,22,22,16,7,6,3,4,3,8,10,8,15
10,6,27,18,12,25,24,16,16,14,33,23,20,18,26,41,10,3,3,5,1,9,4,6,8
11,10,12,14,20,16,15,19,16,20,13,22,19,13,18,8,9,7,10,6,7,6,6,9,17
12,11,10,22,17,16,19,21,14,34,17,12,10,21,18,7,10,8,4,2,7,9,5,9,8
13,5,12,22,15,27,16,11,16,15,21,28,18,21,13,14,7,4,4,2,3,7,6,8,16
14,28,19,25,32,20,21,18,12,19,21,22,16,18,19,19,10,4,2,4,3,6,9,11,11
15,12,19,24,17,23,21,13,22,12,11,20,27,16,10,8,4,6,2,4,6,10,3,4,11
16,15,15,20,28,21,18,17,19,19,30,17,14,13,13,9,5,1,2,2,4,6,11,13,13
17,16,21,31,27,26,25,26,23,30,26,17,25,30,15,17,8,5,5,3,4,13,13,10,16
18,29,35,30,28,41,41,30,32,29,29,23,28,33,21,23,5,11,17,7,15,10,25,16,24
19,29,19,11,30,25,27,25,26,30,28,23,12,15,10,6,6,6,-1,2,2,9,6,10,19
20,17,8,26,23,21,17,20,18,23,33,25,39,28,23,17,4,3,4,9,4,4,9,11,13
21,15,20,27,34,25,33,39,33,28,33,37,32,22,20,19,14,5,2,3,5,9,11,7,6
22,13,19,12,20,12,12,19,19,18,20,29,21,17,15,11,13,4,11,3,2,5,8,6,8
23,13,7,13,18,17,19,15,17,18,18,22,18,13,5,7,11,3,5,3,7,6,6,13,9
24,10,22,16,10,15,16,8,12,26,25,31,21,26,15,15,9,1,3,5,6,2,6,7,10
25,11,10,16,13,14,17,17,17,26,22,24,15,13,17,27,7,14,4,5,1,7,9,9,11
26,17,18,18,17,20,32,22,17,22,27,34,23,23,44,97,8,10,2,2,6,8,13,14,11
27,14,13,25,31,25,12,18,31,31,25,27,26,18,25,22,22,15,4,3,6,1,7,5,8
28,7,10,23,17,27,17,12,23,28,18,22,27,17,19,13,11,4,-1,2,4,2,4,7,14
29,17,17,19,14,15,24,23,10,19,25,16,16,20,23,20,18,2,-1,2,6,9,12,6,10
30,14,17,19,18,22,13,13,17,28,-1,3,12,21,17,15,5,2,-1,4,2,2,10,10,7
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
