oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,26,26,46,44,37,46,41,57,45,28,25,36,25,23,16,9,7,8,14,27,25,34,34,""
02,26,28,24,20,22,28,38,36,38,40,34,38,23,21,16,13,16,11,23,17,22,21,44,25,""
03,26,22,38,34,34,32,52,30,46,36,34,33,25,25,22,14,13,9,21,26,21,37,43,32,""
04,40,18,32,38,41,34,37,42,39,29,17,23,25,29,21,19,21,9,9,23,18,39,32,42,""
05,30,31,25,52,33,44,30,46,41,34,23,29,20,29,17,13,18,23,15,24,17,30,36,31,""
06,33,26,36,38,43,36,36,43,25,39,26,31,18,21,29,8,14,19,21,45,19,32,35,36,""
07,29,29,42,38,41,32,47,39,37,35,29,24,23,24,20,19,17,12,19,22,30,28,29,45,""
08,33,34,33,28,35,49,36,39,40,33,43,32,23,22,15,15,11,16,22,16,37,29,24,26,""
09,22,37,25,41,34,43,28,58,47,36,26,17,25,21,19,18,12,13,25,71,35,31,35,27,""
10,34,30,40,43,36,50,38,32,35,25,23,17,29,17,19,17,10,26,17,26,27,40,55,36,""
11,28,27,34,44,42,37,51,30,23,22,29,31,24,22,27,17,8,12,15,20,27,31,31,28,""
12,30,28,39,36,42,34,29,22,33,28,39,25,14,27,19,14,6,33,13,26,21,32,33,37,""
13,31,21,34,40,45,37,27,30,32,36,28,13,11,3,-1,-1,-1,-1,10,20,33,35,29,34,""
14,24,28,43,41,42,33,30,28,34,30,37,32,20,19,23,10,28,12,9,31,18,44,47,37,""
15,36,25,46,47,50,34,34,34,22,32,37,35,21,23,18,24,26,10,13,20,32,41,46,38,""
16,29,33,26,33,37,51,42,27,31,32,24,24,21,25,10,21,19,14,14,49,20,27,35,42,""
17,42,29,46,48,56,60,36,42,37,28,34,19,25,26,20,13,7,20,19,17,27,34,37,42,""
18,39,33,32,38,42,36,51,37,32,38,37,17,12,31,20,17,16,14,14,25,24,29,31,36,""
19,27,35,31,51,41,49,53,63,34,35,23,26,22,18,13,11,8,22,14,7,34,20,31,31,""
20,39,52,43,46,61,47,51,52,37,31,21,24,29,17,20,12,16,13,17,22,24,40,32,31,""
21,33,36,29,62,44,70,35,34,43,38,35,19,25,17,7,13,13,10,12,29,34,27,42,29,""
22,47,38,52,56,55,67,58,49,61,30,25,20,21,18,28,14,18,21,15,23,25,25,40,26,""
23,38,40,50,55,46,27,61,40,40,42,44,38,30,22,22,18,15,19,15,28,35,32,40,32,""
24,61,45,36,42,57,36,34,42,35,35,27,19,24,23,18,21,18,24,12,27,28,28,31,37,""
25,38,30,30,47,37,33,46,37,38,48,48,34,25,16,27,21,16,11,22,24,32,32,34,29,""
26,22,34,37,54,52,55,42,40,39,49,25,34,20,19,21,16,9,16,11,30,33,32,29,45,""
27,40,32,42,53,42,38,47,45,31,31,45,27,11,24,13,22,15,10,13,26,28,24,34,26,""
28,27,33,38,34,38,30,30,35,44,40,37,36,25,23,26,15,15,16,22,21,31,28,27,34,""
29,32,24,37,33,59,23,36,36,40,25,17,22,31,18,20,19,9,13,17,15,28,21,21,26,""
30,33,30,18,42,43,33,37,45,41,28,35,22,17,14,12,9,16,13,12,25,23,26,28,22,""
31,30,24,43,41,41,30,30,32,36,23,36,22,17,12,17,13,13,14,27,18,33,21,28,27,""
