oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,12,8,4,17,12,24,39,38,34,18,29,28,38,42,36,51,31,43,27,27,27,17,20,""
02,11,5,17,15,23,22,32,29,38,34,32,28,21,32,30,32,43,45,34,27,34,16,15,14,""
03,10,14,16,9,21,33,21,30,27,34,43,37,37,36,30,39,40,38,27,28,19,13,14,8,""
04,13,10,5,17,15,25,25,42,46,154,50,28,18,18,29,30,30,34,33,23,22,26,16,13,""
05,9,11,10,24,22,28,24,37,39,43,37,31,25,36,56,37,41,28,40,42,22,18,27,16,""
06,10,14,17,21,27,41,40,39,41,44,47,34,41,34,36,32,34,26,30,24,29,18,15,20,""
07,18,10,16,13,23,29,44,50,48,54,46,28,38,41,49,26,35,32,41,20,27,25,18,8,""
08,7,11,7,18,20,28,37,43,43,40,35,38,52,43,36,34,31,27,33,31,20,17,14,18,""
09,10,12,21,16,31,36,35,34,46,42,43,43,39,32,43,37,39,30,27,30,29,20,21,17,""
10,12,16,17,19,36,44,55,40,33,44,47,45,37,55,36,30,36,43,26,25,16,25,18,17,""
11,12,12,16,28,37,40,43,40,45,53,44,36,28,41,33,32,39,42,30,23,21,20,15,21,""
12,11,-1,21,23,33,37,49,41,55,46,31,31,21,25,28,21,27,25,21,25,28,16,16,15,""
13,16,16,16,22,33,35,39,128,100,34,32,56,20,17,-1,39,21,13,31,13,15,14,9,3,""
14,5,13,7,20,29,39,46,39,101,42,33,39,42,40,31,34,28,32,31,26,26,24,25,14,""
15,12,6,11,13,34,47,33,59,54,55,36,45,44,41,28,37,36,24,32,29,17,21,20,14,""
16,3,15,12,27,36,45,41,55,58,38,40,44,33,0,37,26,40,30,27,19,19,16,14,20,""
17,9,9,18,24,33,25,46,41,45,31,49,31,38,29,29,44,39,32,26,23,16,18,18,12,""
18,13,11,19,20,30,47,49,46,49,39,36,46,49,43,41,28,35,38,25,24,24,16,12,15,""
19,13,9,18,11,35,41,37,49,58,52,67,46,46,52,47,49,34,33,42,25,22,20,19,7,""
20,12,14,18,31,34,41,65,60,57,57,53,48,56,49,52,51,53,30,35,28,25,19,12,16,""
21,15,17,19,24,26,60,45,58,61,63,43,47,49,36,55,47,48,42,27,28,27,24,19,17,""
22,12,16,12,25,31,42,47,44,72,48,40,42,40,39,40,37,34,41,41,30,18,23,13,10,""
23,14,8,12,22,28,28,39,55,53,55,37,51,50,52,56,42,48,41,26,41,22,25,16,12,""
24,14,17,-1,38,32,26,37,51,36,51,50,38,43,22,59,51,47,40,27,-1,60,28,15,13,""
25,12,15,14,12,30,36,28,47,50,36,42,92,49,28,-1,48,33,25,22,18,19,17,1,12,""
26,5,27,10,20,26,41,25,58,48,50,32,37,50,37,28,23,16,13,23,20,27,21,19,13,""
27,19,21,20,13,33,30,34,35,43,54,38,31,30,33,31,27,20,18,25,13,16,20,16,17,""
28,8,11,14,22,34,32,42,48,46,48,29,36,44,16,35,29,24,19,21,23,19,16,17,19,""
29,7,11,10,16,22,32,37,45,52,38,42,43,39,31,16,36,26,41,19,19,15,16,17,19,""
30,8,19,16,17,27,39,43,34,51,46,39,26,47,23,19,24,29,34,24,34,24,27,21,10,""
31,10,12,15,24,27,39,51,53,41,47,51,42,37,28,34,42,32,31,28,29,-1,-1,-1,-1,""
