oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,21,41,30,84,58,73,30,85,102,113,109,62,53,71,66,78,85,54,65,79,85,54,66,""
02,49,43,42,43,55,71,87,73,71,87,86,119,114,77,89,80,107,67,78,75,64,60,59,42,""
03,45,60,68,52,43,50,63,67,59,62,39,42,38,31,72,50,85,68,50,46,40,31,38,34,""
04,25,33,13,24,42,43,44,27,18,30,32,58,33,35,41,70,50,47,61,68,80,46,52,50,""
05,60,43,45,46,55,56,38,30,52,35,53,49,47,37,57,42,51,30,28,31,22,25,16,13,""
06,12,17,19,25,40,38,29,2,0,1,5,40,35,40,65,40,34,27,30,24,20,20,26,21,""
07,12,13,26,20,27,39,45,37,42,40,48,47,41,49,49,50,55,34,61,62,36,27,26,54,""
08,60,47,18,19,24,103,145,96,46,48,64,41,45,58,61,42,81,47,66,42,37,27,18,26,""
09,20,26,29,26,32,55,44,52,41,40,65,36,42,42,59,53,47,75,26,30,32,30,24,25,""
10,19,18,25,26,21,52,41,62,38,74,47,66,77,94,75,41,51,56,29,28,24,20,26,21,""
11,16,17,20,13,14,33,58,70,88,58,83,96,59,85,77,144,132,68,62,106,135,103,87,44,""
12,47,44,38,59,53,120,78,78,77,83,100,82,41,61,70,83,67,97,128,79,67,45,31,29,""
13,23,28,37,55,54,76,67,55,52,115,106,112,95,101,64,61,84,82,85,73,73,70,56,51,""
14,50,48,48,41,41,67,60,68,87,82,112,96,98,140,139,91,90,65,110,81,87,60,35,31,""
15,28,43,47,57,70,103,57,93,106,82,141,137,88,88,101,67,74,118,165,112,120,101,80,67,""
16,54,77,60,96,79,128,104,104,126,108,131,158,120,92,144,150,93,98,60,91,102,56,43,44,""
17,27,24,68,48,39,103,54,71,72,114,133,92,89,116,152,112,71,67,76,101,90,49,55,39,""
18,23,21,37,52,33,52,57,68,77,98,78,99,145,136,94,52,91,52,41,86,60,47,17,21,""
19,35,37,27,31,49,66,66,67,117,64,35,55,50,66,63,67,73,68,81,53,76,41,50,30,""
20,20,20,39,54,44,82,43,37,70,64,83,105,39,103,77,34,65,55,40,68,73,75,34,12,""
21,12,15,22,32,28,109,34,52,63,68,59,46,67,78,89,70,48,34,48,43,88,27,13,20,""
22,19,24,17,23,34,56,60,54,89,51,81,103,62,64,63,58,58,55,70,63,99,115,104,93,""
23,66,56,61,88,88,74,127,73,64,74,78,86,70,63,65,71,68,70,60,72,107,73,78,43,""
24,39,28,37,61,52,75,82,73,43,90,78,94,74,62,114,83,86,68,48,52,63,48,58,34,""
25,18,15,20,15,21,27,39,51,61,65,112,75,77,95,88,60,126,90,49,86,91,59,64,29,""
26,22,19,41,29,14,45,73,53,76,86,85,82,65,48,97,83,100,113,93,138,97,80,77,29,""
27,41,35,63,66,52,61,62,53,101,108,105,74,157,154,113,100,87,72,64,74,73,86,37,14,""
28,90,61,80,70,73,98,105,66,86,84,99,67,94,111,105,92,67,129,95,63,52,85,29,40,""
29,26,36,62,85,78,81,93,75,95,83,106,85,74,88,79,109,60,58,35,44,71,79,41,43,""
30,27,40,35,33,35,51,46,68,33,87,57,122,91,78,80,74,36,73,54,47,63,46,46,24,""
31,27,30,14,34,58,68,76,38,53,85,37,35,81,56,110,78,36,63,59,37,65,49,27,-1,""
